Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
530525 ,G D GOENKA WORLD SCHOOL,SH CHANDER HASH,Senior Secondary,31/03/2009,"SOHNA GURGAON ROAD SOHNA GURGAON HARYANA ,123411","0130 ,2800397",mbdischool@gmail.com,
530555 ,G L PUBLIC SCHOOL,DEEPTI RAO,Senior Secondary,31/03/2022,"KANINA, DISTT MOHINDERGARH, HARYANA ,123027","1285 ,202226",glpsch@gmail.com,
531371 ,G N WORLD SCHOOL,Sadhana Agrawal,Secondary School,31/03/2020,"34/41, DELHI-ROHTAK ROAD, ASODHA BAHADURGARH ,124507","011 ,9215243158",principalgnwsbgarh@gmail.com,
530173 ,G R G NATIONAL GIRLS SR SEC SCHOOL,KIRAN MEHNDIRATTA,Senior Secondary,31/03/2025,"B BLOCK, NEAR DURGA MANDIR SIRSA HARYANA ,125055","1666 ,240385",mas915srs@gmail.com,http://www.dps-hisar.in
530965 ,G R PUBLIC SCHOOL,Urmila Yadav,Secondary School,31/03/2014,"VILL- BHOJAWAS, NARNAUL TO KOTPUTLI ROAD, BHOJAWAS, PO- AKBARPUR, TEH- NARNAUL, DISTT- MOHINDERGARH (HARYANA) ,123001","1282 ,246770",grpschool530965@gmai.com,
530581 ,G S PUBLIC SCHOOL,SH MOHAN SINGH GROVER,Secondary School,31/03/2014,"PANJUANA SIRSA HARYANA ,125055","01666 ,252547",gspublicschoolpanjuana@gmail.com,
531175 ,G. B. L. CONVENT SCHOOL,Harish Chugh,Senior Secondary,31/03/2024,"DABUA - PALI ROAD, BHANKRI, ,121001","0129 ,2463005",gbl.sgm@gmail.com,
630254 ,"G. D. GOENKA PUBLIC SCHOOL, DHAGWAR, DHARAMSHALA",MRS. PRIYANKA TANK,Secondary School,31/03/2022,"VILLAGE PASSU, PO DHAGWAR, TEH. DHARAMSHALA, DIST. KANGRA (HP) ,176057",",07807827001",gdgoenkadharamshala@gmail.com,http://www.gdgoenkadharamshala.com
531040 ,G. R. SENIOR SECONDARY SCHOOL,POONAM SHARMA,Senior Secondary,31/03/2025,"V.P.O. GUJRANI ,127021","091 ,8689052524",grschgujrani@gmai.com,
531145 ,G.A.V. PUBLIC SCHOOL,MANISHA KAUSHIK,Senior Secondary,31/03/2022,"PATAUDA, JHAJJAR ,124108","1251 ,284611",manisha07march@gmail.com,http://www.gavpublicschool.com
531306 ,G.B. PUBLIC SR. SEC. SCHOOL,MR. RANJIT KUMAR BHARATI,Senior Secondary,31/03/2024,"VILL+POST: TILPAT ,121003","0129 ,09891120284,",3768gbp@gmail.com,http://www.gbpschool.in/
531169 ,G.C. HIGH SCHOOL,Rekha Sharma,Senior Secondary,31/03/2022,"PATAUDI ROAD, VPO- TAURU, DISTT. MEWAT HARYANA 122105 ,122105","0126 ,9991019489",gchstauru@gmail.com,
531123 ,G.D. GOENKA INTERNATIONAL SCHOOL,SONAL,Senior Secondary,31/03/2022,"BAHALGARH-MEERUT ROAD, VILLAGE KHEWRA, SONEPAT-131001 HARYANA ,131001","0130 ,2340020",principal@gdgoenkasonepat.com,http://www.gdgoenkasonepat.com
531586 ,G.D. GOENKA PUBLIC SCHOOL JIND,MR. DURGA SURYA SAI KUMAR,Senior Secondary,31/03/2023,"V.P.O. AMARHERI, OPP. RAJA KI KOTHI, AMARHERI ROAD, JIND ,126102",",9996425999",admin@gdgoenkajind.edu.in,
531556 ,G.D. GOENKA PUBLIC SCHOOL SIRSA,DR. POONAM MONGA,Senior Secondary,31/03/2023,"8TH MILE STONE, HISAR ROAD. ,125055",",09896172882",gdgoenkasirsa@gmail.com,http://www.gdgoenkasirsa.com
531180 ,"G.D. GOENKA PUBLIC SCHOOL,",ANURADHA HANDA,Senior Secondary,31/03/2023,"BLOCK-A, SECTOR-48, GURGAON ,122001","0124 ,2219152",principal@gdgoenka-gurgaon.com,http://www.gdgoenka-gurgaon.com
531258 ,G.D.CONVENT SR.SEC.SCHOOL,ANITA RAWAT,Senior Secondary,31/03/2023,"V.P.O. NANGAL JAT TEHSIL HATHIN DISTT. PALWAL ,121105","1275 ,608996",g.d.conventschool@gmail.com,
531296 ,G.D.GOENKA GLOBAL SCHOOL,R P SINGH,Senior Secondary,31/03/2025,"NATIONAL HIGHWAY-10, SIRSA ROAD, HISAR ,125001","1662 ,8222033335",principal@gdgoenkahisar.com,http://www.gdgoenkahisar.com
530994 ,G.D.GOENKA PUBLIC SCHOOL,VINAY KUMAR VERMA,Senior Secondary,31/03/2022,"JATTAL, ASSANDH ROAD ,132103","0180 ,8059999990",principal@gdgoenkapanipat.com,http://www.gdgoenkapanipat.com
531343 ,G.R. INTERNATIONAL SCHOOL KANINA,MR. MUKESH KAUSHIK,Senior Secondary,31/03/2024,"GAHARA ROAD,KANINA ,123027","1285 ,9416074942,",grisknn@gmail.com,http://www.griskanina.org
530812 ,G.S. HIGH SCHOOL,ATUL KUMAR,Senior Secondary,31/03/2025,"V&P.O.-LUHARI, JHAJJAR ,124108","0125 ,9728772114",BATRA.ATUL97@GMAIL.COM,
531211 ,GALAXY INTERNATIONAL SCHOOL,SEEMA MAAN,Senior Secondary,31/03/2025,"VPO. RAJLI, SULKHANI ROAD, RAJLI, TEHSIL BARWALA, DISTT HISAR, HARYANA ,125121","1693 ,296696",seemamaan29@gmail.com,http://www.galaxyinternationalrajli.com
630105 ,GALAXY PUBLIC SCHOOL,KIRAN LATA,Senior Secondary,31/03/2023,"RAILWAY ROAD NAGROTA SURIAN TEHSIL JAWALI DISTT KANGRA HP ,176027","1893 ,235393",drgulshank@gmail.com,
531734 ,GALAXY SENIOR  SECONDARY  SCHOOL,MR. JITENDER YADAV,Senior Secondary,31/03/2023,"VILL BAWANIA (123034) ,123034",",01285232277",galaxybawania@gmail.com,www.galaxybawania.com
530666 ,GANDHI MEMORIAL NATIONAL PUBLIC SCHOOL,Kanika Gupta,Secondary School,31/03/2026,"GMN PUBLIC SCHOOL, GMN COLLEGE COMPLEX, AMBALA CANTT. ,133001","0171 ,2645274",gmnpschool@gmail.com,
531130 ,GANDHI VIDYA MANDIR SCHOOL,MR. SUSHIL KUMAR,Senior Secondary,31/03/2022,"BHATTU ROAD, MINI BY PASS, FATEHABAD ,125050","1667 ,09992285517,",gvmschool517@gmail.com,
531437 ,GANESHI LAL HINDU PUBLIC SCHOOL,MR. LOVE VEER SINGH RUHELA,Senior Secondary,31/03/2025,"GARHI BOLNI ROAD, OPP.ELEGANT CITY, REWARI ,123401",",9215764220",principal@glhpublicschool.com,www.glhpublicschool.com
531014 ,GANGA INTERNATIONAL SCHOOL,USHA CHAUHAN,Senior Secondary,31/03/2025,"VILLAGE KABLANA, DISTRICT JHAJJAR, HARYANA ,124104","1251 ,239487",u.chauhan75@gmail.com,http://www.giskablana.com
531788 ,GANGA INTERNATIONAL SCHOOL BAHADURGARH,MRS. SHARMILA SHARMA,Senior Secondary,31/03/2023,"GANGA INTERNATIONAL SCHOOL, LOWA KHURD, BAHADURGARH DISTRICT-JHAJJAR (HR) ,124507",",01276",accounts@gisbahadurgarh.com,www.gangainternationalschool.com
531144 ,GANPATI CONVENT SCHOOL,Seema Kataria,Senior Secondary,31/03/2024,"CHHACHHRAULI ROAD, VPO BILASPUR -135102 ,135102","0173 ,5321222",principalgcs12@gmail.com,
531616 ,GANPATI SHIKSHA NIKETAN,MR. SATYABIR SINGH,Senior Secondary,31/03/2026,"VILL- BHORI, PO- GUJARWAS, TEH- ATELI MANDI, DISTT- MOHINDERGARH HARYANA 123021 ,123021",",01282240005",gcoebhori@gmail.com,
530619 ,GATEWAY INTERNATIONAL  SCHOOL,SHIKHA BANERJEE,Senior Secondary,31/03/2022,"SECTOR- 11, DISTT SONEPAT, HARYANA ,131001","0130 ,2218847",principal@gateway.edu.in,
630263 ,GAYATRI PUBLIC SCHOOL,MRS. VANDANA,Secondary School,31/03/2024,"VED NAGAR JAREHR P.O.SUAN,TEHSIL JAISINGHPUR,DISTT.KANGRA,H.P. ,176094",",01894250300",gpsvednagar@gmail.com,www.gayatripublicschool.org
530969 ,GAYATRI PUBLIC SCHOOL,R Michael,Senior Secondary,31/03/2026,"VPO SULKHANI HISAR ,125001","1662 ,323974",susivin1973@gmail.com,
531847 ,GAYTRI VIDYA MANDIR,MRS. MUKESH KUMAR,Middle Class,31/03/2023,"VILLAGE-RUNDHI, POST-DEEGHOT, TEH AND DISTT- PALWAL ,121105",",8744009055",gvmrundhi@gmail.com,www.gvmrundhi.com
530942 ,GBN SCHOOL,ANUROOP KAUR,Senior Secondary,31/03/2025,"PLOT NO.3, SECTOR 21D ,121001","0129 ,4084592",anuroopfbd@gmail.com,
531340 ,"GD GOENKA INTERNATIONAL SCHOOL ,ROHTAK",Asha Rana,Senior Secondary,31/03/2026,",124001","1262 ,276201",principal@gdgoenkarohtak.com,http://www.gdgoenkarohtak.com
531501 ,GD GOENKA SIGNATURE SCHOOL,MRS. RITU PATHAK,Senior Secondary,31/03/2023,"GURGAON -SOHNA ROAD, SOHNA, HARYANA PIN-122103 ,122103",",8800117100",principal@worldacademy.in,www.scjworldacademy.in
531354 ,GDR THE GURUKUL SR.SEC.SCHOOL,RINKYLA,Senior Secondary,31/03/2026,"SIMLA MOLANA ROAD POST OFFICE-CHANDOULI ,132103","0180 ,2577721",coordinator.gdrthegurukul@gmail.com,http://GDRTHEGURUKUL.COM
531062 ,GEETA NIKETAN VIDYAPEETH,SUSHIL RANA,Senior Secondary,31/03/2024,"MAIN KAITHAL ROAD VILL+ POST BRASS DISST KARNAL ,132024","1745 ,9034957112",srana70@gmail.com,
530769 ,GEETA PUBLIC SR. SEC. SCHOOL,MAHABIR SINGH,Senior Secondary,31/03/2022,"VILLAGE & POST OFFICE SHERA, DISTT. & TEHSIL PANIPAT HARYANA ,132113","0180 ,2005615",mskaushik39@gmail.com,http://www.gpsss.com
531521 ,GEETA SR SEC SCHOOL GULLARPUR (KARNAL),Mr.PARVEEN KUMAR,Senior Secondary,31/03/2026,"VILL GULLARPUR DISTT KARNAL ,132024",",01745303030",rana.mohitrana.com@gmail.com,
530347 ,GEETA VIDYA MANDIR PUBLIC SCHOOL,simon john,Senior Secondary,31/03/2022,"NEAR NHBC VILL NIMBARI PANIPAT HARYANA ,132103","91 ,9996623013",gvmpss@gmail.com,
531181 ,GEETANJALI SENIOR SECONDARY SCHOOL,PARVEEN KUMAR YADAV,Senior Secondary,31/03/2025,"GURUSADAN BARWASNI ,131001","0130 ,2540478",yadavpk1819@gmail.com,http://www.geetanjalischool.com
531525 ,GEMS INTERNATIONAL SCHOOL,Roopa Gosain,Secondary School,31/03/2026,"ALPHA INTERNATIONAL CITY, SECTOR 28-29, NATIONAL HIGHWAY-1, KARNAL ,132001",",8398000306",gis.karnal@gemseducation.com,http://www.gemseducation.com
530889 ,GEMS INTERNATIONAL SCHOOL,Shalini Nambhir,Senior Secondary,31/03/2026,"C-2, PALAM VIHAR ,122015","0124 ,4636930",shalini.nambiar@gemseducation.com,http://www.gemseducation.com
531508 ,GEMS MODERN ACADEMY,MR. HIMMAT DHILLON,Senior Secondary,31/03/2024,"BLOCK-E, SOUTH CITY-2 ,122018",",8285586816",ekta.passi@gemseducation.com,http://www.gemsmodernacademy-gurgaon.com/
531365 ,"GENESIS PUBLIC SCHOOL, HASSANPUR",MEENU,Secondary School,31/03/2024,"GENESIS PUBLIC SCHOOL V.P.O. HASSANPUR, NEAR FATEHPURI MORE. TEH. & DISTT. JHAJJAR, HARYANA. PIN. 124103 ,124103","91 ,8053880003",gpsjjr@gmail.com,
531100 ,GENIUS CONVENT SENIOR SECONDARY SCHOOL,RAGHUNATH,Senior Secondary,31/03/2026,"VILLAGE - NANU KHURD, POST OFFICE - NANU KALAN, DISTT. - GURGAON, HARYANA ,122414","0124 ,2670018",geniusconvent11@gmail.com,
630109 ,GENIUS INTERNATIONAL PUBLIC SCHOOL,Rajesh soail,Senior Secondary,31/03/2024,"NERCHOWK DISTT MANDI HIMACHAL PRADESH ,175008","1905 ,243239",soailrajesh@yahoo.co.in,
530808 ,GIAN BHARTI PUBLIC HIGH SCHOOL,MR. RAJESH MALIK,Senior Secondary,31/03/2024,"SIKANDERPUR MAJRA, GOHANA ,131001","0126 ,01263210726",skumar000786@rediffmail.com,WWW.GBPSSCHOOL.COM
531052 ,"GIAN SAGAR PUBLIC SCHOOL, RORI (SIRSA)",PC Tiwari,Senior Secondary,31/03/2024,"VPO RORI TEHSIL & DISTT. SIRSA (HRY.) ,125202","1696 ,240077",pchandra93566@gmail.com,
530897 ,"GILLY MUNDY MEMORIAL COMMUNITY SCHOOL, LEHRIAN",Sarita,Senior Secondary,31/03/2025,"VPO-LEHRIAN, VIA- DHARSUL, PIN-125106 ,125106","1667 ,247395",saritasingh465@rediffmail.com,
530066 ,GITA BAL NIKETAN SR SEC SCHOOL,RENU SOOD,Senior Secondary,31/03/2023,"3E/PARK N I T FARIDABAD HARYANA ,121001","0129 ,2413353",gbnrenusood@gmail.com,
530022 ,GITA NIKETAN AWASIYA VIDYALAYA,RISHI GOEL,Senior Secondary,31/03/2023,"SALARPUR ROAD KURUKSHETRA HARYANA ,132118","1744 ,270696",rishigoelkkr@gmail.com,http://gitaniketan.org
530159 ,GITA VIDYA MANDIR,AMAR KUMAR,Senior Secondary,31/03/2023,"NEAR POWER HOUSE GOHANA SONIPAT HARYANA ,131301","1263 ,253155",gvmgohana@rediffmail.com,
531438 ,GITANJALI SR. SEC. SCHOOL,ANUPRIYA GAJRAJ,Secondary School,31/03/2025,"VILL-BHAIRVI P.O KALIYANA TEH-CHARKI DADRI DISTT-BHIWANI HARYANA ,127306","1250 ,000000",pd3916@gmail.com,http://www.gitanjalischoolckd.com
531241 ,GLOBAL INTERNATIONAL SCHOOL,Laxmi Tomar,Secondary School,31/03/2023,"VPO ARYA NAGAR, HISAR ,125001","1662 ,260892",laxmisantoshtomar@gmail.com,
530841 ,GLOBAL INTERNATIONAL SCHOOL,MRS. SITA DEVI,Secondary School,31/03/2024,"NEAR ESSAR PETROL PUMP, SAMADHA ROAD, VPO. KHARKAN, DISTRICT KAITHAL, HARYANA, 136035 ,136035",",01743230221",GISCHOOL18@GMAIL.COM,WWW.GLOBALINTERNATIONALSCHOOL.COM
531294 ,GLOBAL PUBLIC SCHOOL,MR.M. GIRIDHARAN,Senior Secondary,31/03/2026,"V.P.O TEEKLI TEH-GURGAON HARYANA ,122101","0124 ,01242318850,8377071409,",gpsteekli@gmail.com,http://www.gpsgurgaon.com
531004 ,GLOBAL PUBLIC SCHOOL,PRITI SHARMA,Senior Secondary,31/03/2022,"6TH MILE STONE KHANPUR KALAN ROAD, GOHANA ,131301","1263 ,283222",gps.gohana@gmail.com,
531159 ,"GLOBAL PUBLIC SCHOOL, KALWARI",Suchi,Senior Secondary,31/03/2024,"VILL. KALWARI POST- DONGRA AHIR TEHSIL & DISTT. MAHINDERGARH HARYANA-123021 ,123021","0128 ,2276572",suchi.radha1983@gmail.com,
531813 ,GLOBE HERITAGE INTERNATIONAL SCHOOL,MRS. POOJA KAMBOJ,Senior Secondary,31/03/2024,"VILL:- SANGIPUR, P.O. RADAUR, DISTT.-YAMUNA NAGAR HARYANA ,135133",",9215027005",globeheritage@gmail.com,www.globeheritage.org
531466 ,GLORIOUS PUBLIC SCHOOL,MR. RAJ SINGH,Senior Secondary,31/03/2022,"V.P.O GONDER ,132024",",9466789867",gloriouspublicschool2013@gmail.com,http://glouriouspulicschoolgonder.com
520093 ,GMSSS SCHOOL KALANWALI,MRS. RENU BALA,Senior Secondary,31/03/2024,"WARD NO 2 TAKHATMAL ROAD ,125201",",01696222145",gssskalanwali2828@gmail.com,gmsssskalanwali.com
520067 ,GMSSSS CHHACHHRAULI 205,MR. SURENDER KUMAR,Senior Secondary,31/03/2024,"PRINCIPAL GMSSSS CHHACHHRAULI NEAR TELEPHONE EXCHANGE CHHACHHRAULI DISTT-YAMUNA NAGAR-135103 ,135103",",01735297684",gmssschhachhrauli205@gmail.com,http://www.gmsssschhachhrauli.org
520116 ,GMSSSS DEFENCE COLONY JIND,MR. RAJ KUMAR,Senior Secondary,31/03/2024,"#45, DEFENCE COLONY, NEAR POLICE LINE, JIND ,126102",",09416579241",seemasinghmar@gmail.com,gmssss.in
520105 ,GMSSSS KALAYAT,MR. MANJEET,Senior Secondary,31/03/2024,"MATOUR ROAD KALAYAT ,136117",",01746260077",gssskalayat@gmail.com,www.gmsssskalayat.com
520016 ,GMSSSS LADAIN (3077),MR. DILBAG SINGH,Senior Secondary,31/03/2024,"VPO - LADAIN TEHSIL - MATANHAIL ,124146",",8684916204",gmssssladainjhajjar@gmail.com,https://www.gmssssladain.com/
520129 ,GMSSSS LOHARU,MRS. VIJAY PRABHA,Senior Secondary,31/03/2024,"OPPOSITE POLICE STATION LOHARU, DISTT BHIWANI ,127201",",01252258929",gsssloharu@gmail.com,http://www.gmssssloharu.in
520126 ,GMSSSS MADLAUDA (PANIPAT),MR. RAMESH KUMAR,Senior Secondary,31/03/2024,"NEAR ANAJMANDI VPO MADLAUDA , TEHSIL MAFLAUDA, DISTT. PANIPAT STATE HARYANA PIN 132113 ,132113",",01802583046",gsssmadlauda2@gmail.com,gmssssmldpnp.com
520071 ,GMSSSS NAGINA,MR. GIRRAJ PARSAD,Senior Secondary,31/03/2024,"VPO-NAGINA ,122108",",07056214766",GSSS.NAGINA0873@GMAIL.COM,
520098 ,GMSSSS NANYOLA,MR. SUKHWINDER SINGH,Senior Secondary,31/03/2024,"VPO NANYOLA AMBALA CITY PIN 134004 ,134004",",9416790206",gsssnaneola2@gmail.com,
520030 ,GMSSSS PITHRAWAS,MR. RAKESH SHARMA,Senior Secondary,31/03/2024,"GOVT.MODEL SANSKRITI SR. SEC. SCHOOL VPO PITHRAWAS ,123101",",01274251851",gssspithrawas2638@gmail.com,WWW.GMSSSSPITHRAWAS.IN
520101 ,GMSSSS SIWANI MANDI,MR. MANOJ KUMAR,Senior Secondary,31/03/2024,"RAILWAY ROAD, SIWANI MANDI ,127046",",01255277052",gssssiwanimandi359@gmail.com,www.gmsssssiwanimandi.com
520092 ,GMSSSS SOHNA,MR. SURENDER KUMAR VERMA,Senior Secondary,31/03/2024,"NEAR TAU DEVI LAL STADIUM WARD NUMBER 5 SOHNA GURUGRAM ,122103",",01242975345",gbsss853@gmail.com,gmssssohna.in
531793 ,GOD BLESS PUBLIC SCHOOL,MR. RAJINDER SHARMA,Secondary School,31/03/2023,"VPO MUZAFAT KALAN DISTT YAMUNA NAGAR ,135021",",9991535803",GODBLESSPUBLIC@GMAIL.COM,
531345 ,GODWIN INTERNATIONAL SCHOOL,MR. SUBHASH KULRIA,Secondary School,31/03/2024,"DABWALI ROAD GORIWALA ,125103","91 ,8529727507",godwin.in.school@gmail.com,
530211 ,GOLAYA PROGRESSIVE PUBLIC SCHOOL,JAGDISH SHARMA,Senior Secondary,31/03/2024,"RASULPUR ROAD, PALWAL FARIDABAD HARYANA ,121002","1275 ,250615",sharmajagdish8@gmail.com,
530599 ,GOLD FIELD PUBLIC SCHOOL,NUPUR ADLAKHA,Senior Secondary,31/03/2024,"VILL CHHAINSA BALLABGARH DISTT FARIDABAD HARYANA ,121004","0129 ,2209620",noopur04@gmail.com,
531446 ,GOLDEN HARRIER SCHOOL,MR. RAJ BAHADUR SINGH,Senior Secondary,31/03/2025,"VILLAGE JAKHOLI, PO JAKHOLI ,131023",",01302386101",goldenharriers@gmail.com,goldenharrier.com
531846 ,GOLDEN PETAL PUBLIC SCHOOL,MRS. JYOTI,Secondary School,31/03/2023,"DEVRU ROAD, SONIPAT ,131001",",0130",goldenpetalpublicschool@gmail.com,http://www.goldenpetalschool.com
531039 ,GOLDEN PUBLIC SCHOOL,Ramphal,Senior Secondary,31/03/2026,"NEAR SUREWALA CHOWK, UKLANAN MANDI, DISTT.-HISAR ,125113","1693 ,235166",goldenschool999@gmail.com,
530887 ,GOLDEN VALLEY INTERNATIONAL HIGH SCHOOL,SR ROHILA,Senior Secondary,31/03/2026,"VPO MAROUT, TEHSIL MATAN HAIL, DISTT. JHAJJAR ,124103","1251 ,9315167807",srrohilla@gmail.com,
531430 ,"GOLDEN VALLEY MIDDLE SCHOOL,JASAUR KHERI",MRS. KUSUM RANI,Secondary School,31/03/2025,"VPO-JASAUR KHERI ,124507",",9315167804",gvmsjk.2510@gmail.com,www.gvpsgroup.com
630217 ,GOLDEN VALLEY PUBLIC SCHOOL,RUPINDER KAUR KANG,Secondary School,31/03/2025,"H.B., PHASE II, CHAKKAN ROAD, ,173205","1795 ,9882702927",rupinder_in@yahoo.in,http://www.gvpsbaddi.com
530380 ,GOLDEN VALLEY SR SEC SCHOOL,NIDHI BATRA,Senior Secondary,31/03/2025,"JHAJJAR ROAD BAHADURGARH DISTT JHAJJAR HARYANA ,124507","91 ,9315747810",BATRA.NIDHI2@GMAIL.COM,HTTP://www.bright-scholar
531420 ,"GOPAL VIDYA MANDIR SR.SEC. SCHOOL, JIND",STYENDER TRIPATHI,Senior Secondary,31/03/2025,"GOPAL NAGAR BHIWANI ROAD JIND ,126102","1681 ,251239",gvmschooljind@yahoo.co.in,
520099 ,GOVERNMENT MODEL SANSKRIT SENIOR SEC. SCHOOL MORNI HILLS,MR. ANIL KUMAR DALAL,Senior Secondary,31/03/2024,"GMSSSS MORNI HILLS ,134205",",9466174888",gmssssmornihills@gmail.com,www.gmssssmornihills.in
520120 ,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL,MR. RAMESHWAR DASS,Senior Secondary,31/03/2024,"GMSSS SCHOOL NATHUSARI CHOPTA TEH - NATHUSARI CHOPTA DIST - SIRSA HARYANA ,125110",",1666256087",gsssnchopta@gmail.com,www.gmssssnchopta.co.in
520128 ,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL,MRS. NEELAM GUPTA,Senior Secondary,31/03/2024,"VILLAGE MOHRI, PO BHANOKHERI, DISTRICT AMBALA, HARYANA ,134003",",09466387049",mohribhanokheri29@gmail.com,www.gmssssmohriambala.com
520050 ,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL,MR. SHREEPAL SINGH,Senior Secondary,31/03/2024,"VPO BODIA KAMALPUR, DISTT REWARI HARYANA ,123401",",01281237800",gsssbkpur@gmail.com,www.gmssssbkpur.edu.in
520103 ,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL,MR. DALBIR SINGH,Senior Secondary,31/03/2024,"PRINCIPAL GMSSSS KAIRU ,127029",",9466755022",gssskairu2@gmail.com,gssskairu.webnode.com
520100 ,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL,MR. SURENDER DUTT KAUSHIK,Senior Secondary,31/03/2024,"VPO KOHLI ,125052",",09896864453",gssskohli1239@gmail.com,gmsskohli.in
520091 ,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL,MR. NAVIN MITTAL,Senior Secondary,31/03/2024,"NARNAUND DIST HISAR HARYANA 125039 ,125039",",07015573173",plgsssnnd@gmail.com,gmssssnnd.com
520119 ,"GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL , HANSI",MR. SURENDER SINGH,Senior Secondary,31/03/2024,"NEAR HISAR CHUNGI , HANSI ,125033",",9416668069",plgssshansi@gmail.com,www.gmsssshansi.in
520095 ,"GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL , JAHAJPUL, HISAR",MRS. ASHWANI KATHPAL,Senior Secondary,31/03/2024,"GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL , JAHAJPUL, HISAR NEAR JAHAJPUL CHOWK HISAR ,125001",",9466335844",gssshisar1@gmail.com,
520114 ,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL ADAMPUR,MRS. SNEHLATA,Senior Secondary,31/03/2024,"GOVT MODEL SANSKRITI SENIOR SECONDARY ADAMPUR,ADAMPUR MANDI ,125052",",01669244733",gsssadampur@gmail.com,http://gmssssadampur.in
520079 ,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL ATELI,MR. HARVINDER SINGH,Senior Secondary,31/03/2024,"ATELI MANDI ,123021",",01282276076",gmssssateli@gmail.com,http://gmssssateli.in
520124 ,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL BEHAL,MR. KRISHAN KUMAR,Senior Secondary,31/03/2024,"VPO BEHAL LOHARU ROAD ,127028",",01255265047",gsssbehal@gmail.com,
520053 ,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL BHATTU KALAN,MRS. ANJU BALA,Senior Secondary,31/03/2024,"GMSSSS BHATTU KALAN NEAR RAILWAY STATION BESIDE GOVT.GIRL SCHOOL BHATTU KALAN TEH. & DISTT.FATEHABAD HARYANA (IN) ,125053",",9467022992",gmssssbhattukalan@gmail.com,http://www.gmssssbhattukalan.com
520056 ,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL BHUNA,MR. SUDHIR KUMAR,Senior Secondary,31/03/2024,"GOVT MODEL SANSKRITI SR SEC SCHOOL BHUNA ,125111",",9813977722",gmssssbhuna@gmail.com,gmssssbhuna.com
520102 ,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL CHULKANA,MR. RAJBIR SINGH,Senior Secondary,31/03/2024,"GMSSSS CHULKANA BLOCK SANALKHA DISTRICT PANIPAT ,132101",",7206373112",gssschulkana2028@gmail.com,
520096 ,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL DHATIR PALWAL,MR. UDAI RAJ,Senior Secondary,31/03/2024,"V.P.O. DHATIR PALWAL 121102 ,121102",",01275297005",modaldhatir@gmail.com,www.sanskritissschooldhatir.com
520081 ,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL ELLENABAD,MR. RAJENDER PARSAD,Senior Secondary,31/03/2024,"WARD NO 09, OLD HANUMANGARH ROAD, NEAR DEVI LAL CHOWK, ELLENABAD ,125102",",01698220046",gmssssellenabad@gmail.com,www.gmssssellenabad.in
520104 ,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL HODAL,MR. JEETPAL SINGH,Senior Secondary,31/03/2024,"NEAR M.K.M GIRLS COLLEGE HODAL ,121106",",9813271373",gsss1002@gmail.com,gmsssshodal.com
520055 ,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL KEORAK,MRS. NIDHI GUPTA,Senior Secondary,31/03/2024,"VILLAGE AND POST OFFICE KEORAK ,136027",",01746235415",gmsssskeorak@gmail.com,www.facebook.com/gmsssskeorak
520027 ,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL KURUKSHETRA,MR. DAYA SINGH SWAMI,Senior Secondary,31/03/2022,"GOVT MODEL SANSKRITI SR.SEC.SCHOOL KURUKSHETRA NEAR IIND GATE KURUKSHETRA UNIVERSITY KURUKSHETRA ,136118",",01744270823",gssskkr2406@gmail.com,www.schooleducationharyana.in
520070 ,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL MODEL TOWN KARNAL,MR. SUNIL KUMAR,Senior Secondary,31/03/2024,"MODEL TOWN NEAR N.D.R.I CHOWK KARNAL ,132001",",01842265239",gsssmtkarnal@gmail.com,http://gmssssmodeltownknl.com/contact.php
520090 ,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL NIGDHU,MR. DHARAMPAL,Senior Secondary,31/03/2024,"VPO NIGDHU ,132157",",9896111844",gmssssnigdhu@gmail.com,gmssssnigdhu.com
