Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
1131017,DR VISHWANATH KARADS VISHWASHANTI GURUKUL,Miss Richa Tripathi,Secondary School,31/03/2022,"SURBEY NO. 35, AT. POST ARVI, TALUKA LATUR, DISTRICT LATUR, ,413512",",8669616911",prem.mehta@mitpune.edu.in,www.vishwashantigurukul.edu.in
1130089,DR Y S KHEDKAR INTERNATIONAL SCHOOL,SIBY P K,Senior Secondary,31/03/2022,"N-6 CIDCO AURANGABAD MAHARASHTRA ,431003","0240 ,2241856",sibypattam8@yahoo.com,
1130365,DR. CYRUS POONAWALLA ENGLISH MEDIUM SCHOOL,MRS. RAJIKUMARI.L,Senior Secondary,31/03/2020,"GANESH NAGAR, A/P: URULI KANCHAN, TEH: HAVELI, DIST: PUNE ,412202","020 ,02026927272",dcpems@gmail.com,www.dcpems.com
1130679,DR. D. Y. PATIL PUBLIC SCHOOL,MissMrudula Mahajan,Secondary School,31/03/2025,"D.Y PATIL VIDHAPEETH, SANT TUKARAM NAGAR, PIMPRI. ,411018",",02027420402",dypatil.phlox@gmail.com,http://publicschool.dypvp.edu.in/
1131052,DR. D. Y. PATIL VIDYANIKETAN SCHOOL,MR. VILAS B. SASMILE,Secondary School,31/03/2024,"865 A WARD, SALOKHENAGAR, KOLHAPUR. ,416007",",02312320915",dypvidyaniketan1@gmail.com,www.dypvidyaniketan.edu.in
1131012,DR. DADA GUJAR ENGLISH MEDIUM SCHOOL,MR. BHAPKAR PRAKASH ABASAHEB,Secondary School,31/03/2023,"DR. DADA GUJAR ENGLISH MEDIUM SCHOOL, MOHAMMADWADI, HADAPSAR, PUNE- 411060 (MAHARASHTRA) ,411060",",8055423536",ddgcbseschool@gmail.com,http://drdadagujarschool.com/
1130606,DR. JAGDISH PATIL ENGLISH MEDIUM SCHOOL,Mr. DEEPAK GOSAVI,Secondary School,31/03/2024,"SATOD SIVAR, NEW MUKTAI TEMPLE,MUKATAINAGAR DIST JALGAON ,425306",",02583 234233",drjpemschool2008@gmail.com,
1131029,DR. KUSHABA DHONDIBA SHENDGE CBSE SCHOOL,MRS. SUVARNA R. DHARSHALE,Secondary School,31/03/2023,"AT. OMERGA, DIST. OSMANABAD ,413606",",02475251205",skumar.cbse@gmail.com,Dr._K.D.Shendge_English_Medium_School
1130267,DR. ULHAS PATIL ENGLISH MEDIUM SCHOOL,BHARTI KIRANKANT MAHAJAN,Senior Secondary,31/03/2022,"MIDC AREA, SAVDA, VIJAY TYRES, SAVDA-FAIZPUR, JALGAON, MAHARASHTRA ,425502","2584 ,223455",bhartikmahajan@gmail.com,
1130250,"DR. ULHAS PATIL ENGLISH MEDIUM SCHOOL,",ANAGHA DATTATRAYA PATIL,Secondary School,31/03/2023,"DR. ULHAS PATIL ENGLISH MEDIUM SCHOOL, GAT NO. 190/2B, MAHESH NAGAR, BHUSAWAL, DIST JALGAON, ,425201","2582 ,240790",dupemsbsl@rediffmail.com,http://www.godavarifoundation.org
1130696,DR. VITHALRAO VIKHE PATIL FOUNDATIONS ENGLISH MEDIUM SCHOOL,MRS. PARAG ANAND AGRAWAL,Senior Secondary,31/03/2024,"AT- VADGAON GUPTA, POST- MIDC, VILAD GHAT, AHMEDNAGAR- 414111 ,414111","241 ,02412778042",vpems@rediffmail.com,http://www.vpsnagar.in
1130651,"DR.KADAM GURUKUL, INDAPUR.",MR. B.P.SINGH,Senior Secondary,31/03/2022,"DR.KADAM GURUKUL , 229 , PUNE - SOLAPUR BYPASS CORNER INDAPUR DIST- PUNE 413106 MAHARASHTRA [ INDIA ] ,413106","2111 ,08975670064,",drkadamgurukul.indapur@gmail.com,http://www.kadamgurukul.com
1130300,DR.P.V. SUKHATME ENGLISH MEDIUM SCHOOL,Navneeta Arvind Patel,Secondary School,31/03/2024,"GOURISHANKAR EDUCATION SOCIETY, GRAHAK SANGH, MARKET YARD, SATARA 415001 ,415001","0216 ,2268750",neetupatel1959@gmail.com,http://www.gkcity.org
1130961,DR.VISHWANATH KARAD VISHWASHANTI GURUKUL,MR. ASHOK KUMAR JAIN,Secondary School,31/03/2022,"DR.VISHWANATH KARAD VISHWASHANTI GURUKUL, GAT NO 149/150,VILLAGE HANUMANWADI KELGAON, ALANDI, PUNE -412105 ,412105",",8669628302",ashok.jain@vishwashantigurukul.edu.in,www.vishwashnatigurukul.edu.in
1130839,DRAGON INTERNATIONAL SCHOOL,MRS. ASHLESHA VIVEK MESHRAM,Secondary School,31/03/2024,"DRAGON PALACE CAMPUS, DADASAHEB KUMBHARE PREMISES, KAMPTEE ,441001",",9579597783",dragoninternationalschool@gmail.com,
1130048,DRB DAV PUBLIC SCHOOL,SIMMI JUNEJA,Secondary School,31/03/2025,"PADA NO 3 BALKUM THANE WEST MAHARASHTRA ,400608","022 ,25890966",davthane@yahoo.co.in,http://www.sindhihighscho
1131131,DRONA ACADEMY,MRS.  ANITA SHRIKANT ROHAM,Secondary School,31/03/2024,"AT/PO : SAKURI TAL.RAHATA DIST.AHMEDNAGAR ,423107",",02423204028",dronaacademy2017@gmail.com,www.dronaacademy.co.in
1130890,EAGLEWOOD ENGLISH SCHOOL,MR. LABADE VIKAS SHIVAJI,Secondary School,31/03/2022,"AT PHULEPIMPALGAON, POST - KESAPURI, TAL- MAJALGAON, DIST- BEED ,431142",",09168717262",eesmajalgaon@gmail.com,http://www.eaglewoodschool.in
1130760,EAST POINT SCHOOL,Mrs.Krishna Choudhary,Secondary School,31/03/2026,"SHANTI PARK JAISWAL ESTATE ,440034",",07123278277",eastpointschool1@gmail.com,
1130803,EBENEZER INTERNATION SCHOOL,Mrs.Ameeta Jolly,Secondary School,31/03/2026,"PLOT NO. 585/1, 586, NANDANVAN HILLS, ANANDVALLI, CHANDSI, ,422003",",02533260006",phalsamkar.kalpesh@universal.edu.in,http://www.eisn.edu.in
1130327,EDIFY SCHOOL,DR. PLEX JOHN,Senior Secondary,31/03/2022,"KHASRA NO. 50, MOUZA-KHAIRI, ,441001","7109 ,07109-645301",info@edifyschoolnagpur.com,http://www.edifyschoolnagpur.com
1130732,EDIFY SCHOOL AMRAVATI,DR. ANIMA SAXENA,Senior Secondary,31/03/2022,"SURVEY NO:112, KATHORA, CHANDURBAZAR ROAD. AMRAVATI ,444602","2795 ,07216512539,",director@edifyschoolamravati.com,http://www.edifyschoolamravati.com
1120004,EKLAVAYA RESIDENTIAL SCHOOL,SURESH NILKANTH DEORE,Senior Secondary,31/03/2020,"CHIKHALDARA TAL CHIKHALDARA, NEAR RANJERS COLLEGES, DISTT AMRAVATI MAHARASHTRA ,444807","0720 ,230301",sdeore34@gmail.com,
1120010,EKLAVYA MODEL RESIDENTIAL SCHOOL,MR. ASHOK MOTHABHAU BACHHAV,Senior Secondary,31/03/2021,"AJMER SAUDANE, TAL. SATANA, DIST. NASHIK, MAHARASHTRA ,423301",",9422713739",erpsasaundane@gmail.com,mahatribal.gov.in
1220017,EKLAVYA MODEL RESIDETIAL SCHOOL CHAMORSHI,MR. DINESH PRABHAKAR CHANDRA,Secondary School,31/03/2021,"C/O GOVT ENGLISH MEDIUM ASHRAM SCHOOL SEMANA BYPASS ROAD NAVEGAON COMPLEX GADCHIROLI 442605 ,442605",",07132222005",erschamorshi@gmail.com,MAHATRIBAL.GOV.IN
1130275,EKLAVYA PUBLIC SCHOOL,Shaila Paresh Karnekar,Secondary School,31/03/2024,"WAGHABILL -DANEWADI, PANHALA, KOHAPUR ,416201","0231 ,2324071",shailapkarnekar@gmail.com,
1120007,EKLAVYA RESIDENTIAL PUBLIC SCHOOL,JAGDISH MAROTI BARSAGADE,Senior Secondary,31/03/2022,"BOARGAON, (BAZAR), PO-FUTANA, TAL. DEI, DIST. GONDIA, MAHARASHTRA ,441901","0719 ,9225144",eklavyaborgaon@gmail.com,
1120006,EKLAVYA RESIDENTIAL PUBLIC SCHOOL,WASUDEO KASHIRAM MADKAM,Senior Secondary,31/03/2020,"TUMARGUNDA, TAL. ETAPALLI, DISTRICT GADCHIROLI, MAHARASHTRA ,442701","7132 ,222286",sndpphad@gmail.com,
1120002,EKLAVYA RESIDENTIAL SCHOOL,ASHOK MOTHABAHU BACHHAV,Senior Secondary,31/03/2021,"MUNDHEGAON TAL IGATPURI DISTT NASHIK MAHARASHTRA ,422403","0253 ,2534090",ashokbachhav4004@gmail.com,
1120001,EKLAVYA RESIDENTIAL SCHOOL,RADHIKA RAJIV GOLATKAR,Senior Secondary,31/03/2012,"KAIRI PARSODA NEAR RAMTEK DISTT NAGPUR MAHARASHTRA ,411043","7114 ,255173",rrgolatkar@gmail.com,
1120013,EKLAVYA RESIDENTIAL SCHOOL,DR. DEVIDAS RAJGIRE,Senior Secondary,31/03/2022,"MAVESHI. TAL. AKOLE, DIST- AHMEDNAGAR, MAHARASHTRA- 422 604 ,422604",",9423610380",rajgiredg2@gmail.com,http://www.mahatribal.gov.in
1120011,EKLAVYA RESIDENTIAL SCHOOL,MR. KIRAN SHIVAJI MANORE,Senior Secondary,31/03/2022,"PIMPALNER, TAL: SAKRI, DIST: DHULE, MAHARASHTRA-424 306 ,424306",",8605711655",erpspimpalner@gmail.com,mahatribal.gov.in
1120008,EKLAVYA RESIDENTIAL SCHOOL,.,Senior Secondary,31/03/2022,"NANDURBAR, TAL: DIST: NANDURBAR, MAHARASHTRA- 425 412 ,",",",,
1120014,EKLAVYA RESIDENTIAL SCHOOL,.,Secondary School,31/03/2020,"SHENDEGAON- BHATASANAGAR, TAL: SAHAPUR, DIST-THANE, MAHARASHTRA- 421 601. ,",",",,
1120009,EKLAVYA RESIDENTIAL SCHOOL,.,Senior Secondary,31/03/2020,"PIMPRI- SARDRODDIN, POST- BHAVLI, TAL:- LGATPURI, DIST- NASHIK, MAHARASHTRA- 422 403 ,",",",,
1120003,EKLAVYA RESIDENTIAL SCHOOL,SANTOSH MADHUKAR DUKALE,Senior Secondary,31/03/2018,"KAMBALGAON, BOISAR (E), POST MAAN, TAL & DIST. PALGHAR, MAHARASHTRA ,401501","2525 ,205066",krishna30807@gmail.com,
1120015,EKLAVYA RESIDENTIAL SCHOOL,MR. NAMDEV SOPANRAO KAILWAD,Senior Secondary,31/03/2021,"SAHASTRAKUND, TAL: KINWAT, DIST- NANDED, MAHARASHTRA- 431 803 ,431803",",9545854535",emrs.sahastrakund@gmail.com,mahatribal.gov.in
1120016,EKLAVYA RESIDENTIAL SCHOOL TITVE TAL DINDORI DIST NASHIK MAHARASHTRA,MR. VINOD KAILASH PATIL,Senior Secondary,31/03/2021,"EKLAVYA RESIDENTIAL SCHOOL TITVE TAL DINDORI DIST NASHIK ,422202",",9689686523",erpstitve@gmail.com,mahatribal.gov.in
1120012,"EKLAVYA RESIDENTIAL SCHOOL,",MR. ISHWAR MADHUKAR DOUND,Senior Secondary,31/03/2022,"DEWADA, TQ , RAJURA, DIST. CHANDRAPUR, MAHARASHTRA -442 905. ,442905",",9730629102",eklavyadewada@gmail.com,mahatribal.gov.in
1130576,EKVIRA SCHOOL OF BRILLIANTS,MR. TUSHAR S CHAVHAN,Secondary School,31/03/2024,"EKVIRA SCHOOL OF BRILLIANTS, DARYAPUR, JAHANPUR ROAD, DISTRICT AMRAVATI. ,444803","7224 ,8554991117",tush.excel@gmail.com,www.esobd.com
1130701,"EKVIRA SCHOOL OF BRILLIANTS, MORSHI",Mr.TUSHAR SURESHRAO CHAVHAN,Secondary School,31/03/2025,"CHANDUR BAJAR ROAD, NEAR TALUKA AGRICULTURE OFFICE, MORSHI,DIST-AMRAVATI,MAHARASHTRA. ,444905",",07228222025",chavhan_tushar@yahoo.com,http://www.esob.co.in/Morshi
1130427,ELPRO INTERNATIONAL SCHOOL,Amrita Vohra,Senior Secondary,31/03/2023,"ELPRO COMPOUND, ENTRANCE FROM SHRIDHAR NAGAR ROAD,PUNE. 411 033 ,411033","020 ,67333500",principal.chinchwad@globalindianschool.org,http://www.globalindianschool.org/
1130121,EMERALD HEIGHTS SCHOOL,MR. VINOJ V K,Senior Secondary,31/03/2022,"BEHIND GEETA NAGAR BYE PASS AKOLA MAHARASHTRA ,444005","0724 ,07242443439",infoemeraldakola@rocketmail.com,http://www.emeraldakola.com
1130950,EMPYREAN SCHOOL,MRS. ARUNA KALYANARAMAN,Secondary School,31/03/2024,"PLOT NO 2 SECTOR 35G KHARGHAR, NAVI MUMBAI MAHARASHTRA, 410210 ,410210",",9987064552",principal@empyreanschool.com,www.empyreanschool.com
1130699,EON GYANANKUR ENGLISH SCHOOL,MARY JOHN,Secondary School,31/03/2025,"NEXT TO ZENSAR IT PARK,NEAR SSR TOWER KHARADI ,411014","020 ,65307171",transforminglivesmary@gmail.com,
1130623,EPATHSHALA VIHIRGAON,VRUDDHULA VANI,Secondary School,31/03/2024,"NEW OUTER RING ROAD, NEAR UMRED ROAD BRIDGE, VIHIRGAON ,441204","0712 ,6452061",vrudhula.vani@epathshalaonline.com,http://www.epathshalaonline.com
1131037,ERA ENGLISH MEDIUM SCHOOL,MR. RAKESHKUMAR DESHPANDE,Secondary School,31/03/2023,"CHALBARDI RAOD, PANDHARKAWADA ,445302",",9422168163",eraschoolpkd@gmail.com,http://www.eraschool.org.in
1130872,ERA INTERNATIONAL SCHOOL,MR. BHAGAT RAHULDEO GAJANAN,Secondary School,31/03/2022,"BHALGAON , TQ. AURANGABAD, DIST. AURANGABAD. ,431007",",02402471533",satishgore03@gmail.com,http://www.aiera.in
1131050,"ERA INTERNATIONAL SCHOOL, REVATI NAGAR ,BESA",MRS. ANITA PANDAV,Secondary School,31/03/2024,"PLOT NO.57,REVATI NAGAR, BESA ,NAGPUR ,440034",",7745077153",pandavanita5@gmail.com,erabesa.co.in
1130952,ESPALIER HERITAGE SCHOOL,MRS. ANKITA RAUTELA KURYA,Secondary School,31/03/2024,"NEAR TRIMBAK VIDYA MANDIR, BELGAON DHAGA,NASHIK ,422002",",7875117380",espalierheritage@gmail.com,https://www.espalierschool.com
1130475,ESSENCE INTERNATIONAL SCHOOL,MRS. BEENA R. MENON,Senior Secondary,31/03/2024,"84/1 NAGALWADI NEAR GAJANAN MAHARAJ TEMPLE, NAGPUR. ,440023","0712 ,9673991155",principal@neis.in,http://www.neis.in
1131059,EVA WORLD SCHOOL,MRS. ARCHANA SANIL,Senior Secondary,31/03/2024,"ANTRALI HIRA NAGAR,OPP PALAVA-2,BADLAPUR PIPELINE ROAD,HEDUTNE,DOMBIVALI (EAST) ,421204",",02227760746",evadomcbse2020@gmail.com,www.evaworldschool.com
1130579,EVEREST SECONDARY SCHOOL,IYKERATH GEORGE ABRAHAM,Secondary School,31/03/2024,"OHAR, JATWADA ROAD AURANGABAD ,431119","0240 ,6450828",everestgroupofschool@gmail.com,http://www.everestgroupofschools.org
1131105,"FABTECH PUBLIC SCHOOL,SANGOLA",MISS SHILPA BHANUDAS KOLEKAR,Secondary School,31/03/2024,"FABTECH PUBLIC SCHOOL,SANGOLA,PANDHARPUR ROAD,GAT.NO.565/1,TAL. SANGOLA,DIST. SOLAPUR,P.O.BOX NO.04 ,413307",",2187223000",fabtechcbse@gmail.com,fabtecheducation.com
1130276,FAIRYLAND SCHOOL,VARSHA JIWANE,Secondary School,31/03/2024,"NEAR GANESH TEMPLE,BHADRAWATI,DIST CHANDRAPUR ,442902","91 ,8888530230",dhanorkarvarsha@gmail.com,FAIRYLANDGROUP.COM
1130311,FAZLANI INTERNATIONAL SCHOOL,Shifa Parvez Shaikh,Senior Secondary,31/03/2022,"SOEX COMPLEX, TAKWE (BK), TALUKA MAVAL DIST. PUNE ,412106","2114 ,244373",principal@aishabaitrust.com,
1131060,FLORA VALLEY SCHOOL AND JUNIOR COLLEGE,Mr. Pradeep Kumar Samal,Secondary School,31/03/2023,"49/1, KHOPI, NEAR KHED-SHIVAPUR TOLL PLAZA, OFF N. H. 4, PUNE 412205 ,412205",",02024336601",principal.fvs@flora.ac.in,http://www.flora.ac.in
1130351,FLYING KIDS INTERNATIONAL ENGLISH SCHOOL C.B.S.E.PATTERN,Prasad shivshankar Mashalkar,Senior Secondary,31/03/2024,"JADHAVWADI ROAD,NEAR K.T.PATIL COLLEGE OF ENGINEERING AND TECHNOLOGY,OSMANABAD ,413501","2472 ,203019",psmashalkar@gmail.com,
1130098,FORT INTERNATIONAL ACADEMY,K S John,Senior Secondary,31/03/2026,"PANHALA VIDYANAGRI VAGHABIL TAL PANHALA DISTT KOLHAPUR MAHARASHTRA ,442401","0231 ,2980066",ksjohn1112@gmail.com,
2830008,FR. AGNEL CENTRAL SCHOOL,MR. FR. JOAQUIM ASSUMISAO PIO FURTADO,Secondary School,31/03/2026,"KANTIA BHATT, PILAR GOA. ,403203",",0832-2217270",fragnel.pilar@gmail.com,http://www.fragnelcentralschool.com
1130559,FR. AGNEL SCHOOL,MR. FR. CARLOS VARELA FERNANDES,Secondary School,31/03/2023,"TAL. CHANDGAD, DIST. KOLHAPUR MAHARASHTRA-416509 ,416509","0232 ,02320-224013,",fragnelchandgad@rediffmail.com,http://www.fragnelschoolchandgad.co.in/
1130331,FR. AGNEL SCHOOL,ANTHONY CARDOZO,Secondary School,31/03/2025,"TUDKA-TUMSAR STATION ROAD DIST. BHANDARA TUMSAR ,441912","7183 ,233896",fragnelschool04@gmail.com,
3130003,FR. AGNELO SCHOOL,MR. GILBERTO D SOUZA,Secondary School,31/03/2026,"BHARWAD FALIA, MAGARWADA, MOTI DAMAN ,396220",",9687002140",fragnelodaman@gmail.com,
1130198,G G INTERNATIONAL SCHOOL,MRS. BHARTI BHAGWANI,Senior Secondary,31/03/2024,"S.NO 174-177,SWARGANGA,VALLABHNAGAR,PIMPRI ,411018","020 ,020-27307036",principal@myggis.org,http://www.myggis.org
1130228,G H RAISONI VIDYA NIKETAN,JAYASHRI BHAKE,Senior Secondary,31/03/2025,"KHASRA NO 145,MOUZA SUKALI(GUPCHUP) TEHSIL HINGNA ,441110","7104 ,645575",jayshree.bhake@raisoni.net,
1131079,G.E.IS BLOSSOM INTERNATIONAL SCHOOL,MRS. NILAJA PRAMOD PATIL,Senior Secondary,31/03/2023,"S.V.JOSHI VIDYASANKUL, NEHRU ROAD, DOMBIVLI EAST ,421201",",8976592465",blossomcbse@gmail.com,www.blossomcbse.in
1130921,G.K. GURUKUL,MRS. KIRAN JADHAV,Secondary School,31/03/2023,"68(P),69(P),70(P), OPP. HOTEL GOVIND GARDEN, PIMPLE SAUDAGAR, ,411027",",2027402100",affiliation@gkgurukul.com,http://www.gkgurukul.com
1130141,GA SHASH ENGLISH PRIMARY SCHOOL,Rahuldeo G Bhagat,Secondary School,31/03/2026,"PIMPRI PHATA, JALNA ROAD, SILLOD DISTT. AURANGABAD ,431112","2430 ,9421240449",sillod.chiefmentor@takshilaschools.in,
1130532,GAIKWAD GLOBAL SCHOOL,SHILPA KAPOOR,Secondary School,31/03/2023,"GUT NO. 131, VILLAGE NIPANI, AURANGABAD ,431007","0240 ,2350047",principal@gaikwadglobalschool.com,http://www.gaikwadglobalschool.com
1130978,GAIKWAD-PATIL INTERNATIONAL SCHOOL,MRS. SHABIH CHAURASIA,Secondary School,31/03/2023,"DHUTI, DONGARGOAN, WARDHA ROAD, NAGPUR ,441108",",07103",anjali.gpis@gpgit.com,www.gpis-edu.org
3130002,GALAXY ENGLISH MEDIUM SCHOOL,MR. JOBIN K.GEORGE,Senior Secondary,31/03/2022,"FUDAM DIU, VANAKBARA DIU MAIN ROAD ,362520","2875 ,02875254399",galaxyschooldiu@yahoo.com,https://galaxyschooldiu.in
1130840,GALAXY NATIONAL SCHOOL,MR.JAGDISH SUBHASH DESHMUKH,Secondary School,31/03/2022,"GAT NO 33/2/2, VADGAO GUPTA, AHMEDNAGAR 414 111 ,414111",",00917798882390",samratddeshmukh@gmail.com,http://www.ourgns.com
1130469,GANDHI CITY PUBLIC SCHOOL,Mrs.Preeti Dubey,Secondary School,31/03/2025,"JAHWAHAR COLONY, NR. RADHIKA LAWN, NACHANGAON ROAD, PULGAON, WARDHA ,442302",",07158283873",mohannair78@gmail.com,
1130080,GANDHI CITY PUBLIC SCHOOL,mrs jumana,Senior Secondary,31/03/2022,"AGNIHOTRI COLLEGE CAMPUS BAPUJI WADI RAM NAGAR WARDHA MAHARASHTRA ,442001",",",,
1130632,"GANESH INTERNATIONAL SCHOOL, CHIKHALI",MRS. SAFIA BANU INAMDAR,Senior Secondary,31/03/2023,"NEWALE VASTI GAT NUMBER 1157-1160, CHIKHALI ,412114",",8087001131",hr.gispune@gmail.com,http://www.ganeshinternationalschool.com
1131089,GARGI TITHI INTERNATIONAL SCHOOL,MR. Krupal Nathvani,Senior Secondary,31/03/2024,"GAT NO. 32,34 KETKAVANE TALUKA: VELHE DIST.:PUNE MAHARASHTRA (INDIA) ,412213",",8686581815",contact@gtis.education,www.gtis.education
1130985,GAUTALA VALLEY SCHOOL KANNAD,MRS. TAPATI HALDER,Secondary School,31/03/2023,"SHIVAJI COLLEGE CAMPUS KANNAD, DIST. AURANGABAD. ,431103",",8975558683",gvsknd2013@gmail.com,www.gautalavalleyschool.com
1130818,GAYATRI ENGLISH MEDIUM SCHOOL,MISS SANGITA GAJBHARE,Senior Secondary,31/03/2024,"GANDHARVNAGARI PUNE NASHIK HIGHWAY OPP KENDRIYA VIHAR MOSHI PUNE 412105 ,412105",",9527764646",svspm94@gmail.com,http://gayatriems.com/
1130650,GEMS ENGLISH MEDIUM SCHOOL,MRS. ROHINI DATTATRAY JOSHI,Senior Secondary,31/03/2023,"KAMAL NAGAR, HIRAWADI, PANCHAVATI ,422003","0253 ,7720986777",gemsenglishmedium@gmail.com,www.gemsschool.co.in
1131073,GLADIOLUS ENGLISH MEDIUM SCHOOL,MR. VIJAY SHANTRAM SHINDE,Secondary School,31/03/2024,"GAT NO 599 1 EKTA NAGAR CHAKAN TAL KHED DIST PUNE 410501 ,410501",",000000000",rsspchakan@gmail.com,www.rssp.org.in
1130941,GLOBAL GURUKUL,MRS. MANORAMA TARE,Secondary School,31/03/2022,"SURVEY 345, RING ROAD MANTHA AMBAD BYPASS BELOW RAILWAY FLYOVER BRIDGE, JALNA 431203 MAHARASHTRA ,431203",",8380000091",theglobalgurukul@gmail.com,http://www.theglobalgurukul.com
1130959,GLOBAL INDIAN INTERNATIONAL SCHOOL,DR. N K P ASHOK RAJ,Senior Secondary,31/03/2024,"GLOBAL INDIAN INTERNATIONAL SCHOOL KUL ECHOLOCH , NEAR BALEWADI SPORTS COMPLEX, NANDE-BALEWADI ROAD MAHALUNGE , PUNE-411045 ,411045",",08766431705",naveen.pandey@globalindianschool.org,https://balewadi.globalindianschool.org/
1130972,GLOBAL INTERNATIONAL SCHOOL & JR. COLLEGE,MRS. SHWETA BAFNA,Secondary School,31/03/2024,"GLOBAL CAMPUS NEXT TO MUHS DINDORI ROAD ,422004",",02532970888",principal@globalinternationalschool.in,www.globalinternationalschool.in
1131015,GLOBAL INTERNATIONAL SCHOOL MOROCHI,MR. SANDIP SADASHIV PANSARE,Secondary School,31/03/2024,"AT/POST MOROCHI TAL MALSHIRAS DIST SOLAPUR 413109 ,413109",",021185262780",sandip.pansare50@gmail.com,www.gismorochi.in
1130555,GLOBAL KNOWLEDGE PUBLIC SCHOOL,MRS.JAIMALA PURI,Senior Secondary,31/03/2026,"OPP. GOVT. COLONY, BARSHI ROAD, LATUR ,413531","091 ,02382246588,",globalkpschool@yahoo.com,http://www.gkpslatur.com
1130399,GLOBAL SCHOOL,Mr.SAYYED USMAN NAJIR,Secondary School,31/03/2015,"AT/P- LODGA ,413512",",02382- 255786",parvejpatel@gmail.com,http://www.phoenixfoundation.in
1130935,"GLOBAL VILLAGE PUBLIC SCHOOL, BORAMANI",MRS. SHEETAL M RAJPUT,Secondary School,31/03/2022,"SURVEY NO 503, B/2, MAHATMA GANDHI GLOBAL VILLAGE, NEAR PRIMARY AROGYA KENDRA, BORAMANI, TAL. SOLAPUR, DIST. SOLAPUR - 413002 ,413002",",9552637900",cumakant@gmail.com,
1130446,GLORY ENGLISH MEDIUM SCHOOL,ANJUM KASAM MOMIN,Senior Secondary,31/03/2022,"SHARAD CAMPUS , PIMPLE JAGTAP ROAD ,AT POST KOREGAON BHIMA ,412216","2137 ,646011",rumanas20@gmail.com,http://www.gloryems.com
1130259,GODAVARI FOUNDATIONS GODAVARI ENGLISH MEDIUM SCHOOL,Nilima Rajendra Chaudhari,Senior Secondary,31/03/2026,"NEAR BHARAT PETROLEUM, ADDI. MIDC IN FRONT OF UJWAL AUTOMOBILE, NATIONAL HIGHWAY 6, BHUSAWAL ROAD JALGAON. ,425003","0257 ,2270733",gemsjal@gmail.com,http://www.godavarifoundation.org
1130700,GOLDEN DAYS UNIVERSAL SCHOOL,MRS. K. SRIDEVI,Secondary School,31/03/2025,"AIR FORCE ROAD, OZAR ,422206","91 ,9595455577",golden.days@yahoo.com,www.goldendaysschools.org
1130061,GOLDEN JUBILEE SCHOOL,P SURESH,Senior Secondary,31/03/2022,"DEVALGAON RAJA MANTHA ROAD JALNA MAHARASHTRA ,431203","2482 ,229898",principal.gjsjalna@gmail.com,
1130047,GONDIA PUBLIC SCHOOL,EERA SHARMA,Senior Secondary,31/03/2023,"GONDIA KHURD, RIVER ROAD, DISTT GONDIA, MAHARASHTRA ,441601","7182 ,202356",eerataldar@gmail.com,
1130627,"GONDIA PUBLIC SCHOOL, LAKHANDUR- PIN CODE- 441803,  DIST. BHANDARA (M.S)",Mr.T.M. BHENDARKAR,Secondary School,31/03/2024,"T-POINT ROAD, LAKHANDUR ,441803","0121 ,9372514052",gps_gondia@rediffmail.com,
1130571,GOPALS GARDEN HIGH SCHOOL,RAJAS SARDESAI BHOSALE,Secondary School,31/03/2024,"PLOT NO.1 ,OPPOSITE MANGALAM BUILDING,NEAR NATIONAL PARK, KULUPWADI, BORIVALI EAST, MUMBAI 400066 ,400066","022 ,28847010",principalgopalsgarden@gmail.com,
1130002,GOPI BIRLA MEMORIAL SCHOOL,DEEPA SHETTY,Senior Secondary,31/03/2024,"68 WALKESHWAR ROAD MUMBAI MAHARASHTRA ,400006","022 ,23693063",principalgbms214@gmail.com,
1130424,GRACE EMMANUEL SCHOOL,SHANTANU SHAW,Secondary School,31/03/2026,"GRACE HOUSE, PO.CEMENT NAGAR, DT.CHANDRAPUR ,442502","7172 ,285002",graceschoolcbse@gmail.com,
2830005,GREEN MEADOWS SCHOOL,KIRANJEET SODHI,Secondary School,31/03/2024,"165/166, ARRIAS VADDO, NAGOA, BARDEZ, GOA ,403518","0832 ,2278842",principal@greenmeadowsschool.in,http://www.greenmeadowsschool.com/
1130668,GREENFIELD INTERNATIONAL,Mrs.Gazala Afsar,Secondary School,31/03/2025,"SHARANAPUR GUT NO 72/1 BEHIND ESSAR PETROL PUMP ,431001","011 ,02402010614",greenfieldinternational2016@gmail.com,http://www.mygreenfieldschool.com
1130181,GREENFINGERS GLOBAL SCHOOL,MRS. ANJU VEDI,Senior Secondary,31/03/2025,"PLOT NO 9, SECTOR 12, NEAR SHILP CHOWK ,410210","022 ,02227745422",principal@greenfingersglobalschool.com,http://www.greenfingersglobalschool.com/
1130494,GREGORIAN PUBLIC SCHOOL,SUMA SAM,Secondary School,31/03/2022,"KILLA, DHATAV P.O. ROHA, DIST. RAIGAD ,402116","021 ,7875916600",suma.sam1970@gmail.com,
1130721,GURUKUL DNYANPEETH SCHOOL,MRS. PRATIMA JOSEPH,Secondary School,31/03/2022,"ULHAS CHAUK, DHAD ROAD,SAGWAN ,443001","7262 ,07262241572",gurukuldnyanpeethschool@gmail.com,http://www.buldanagurukul.in
