Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
3630328,FROBELS HIGH SCHOOL,MR. N ARJUNARAJ,Secondary School,31/03/2023,"FROBELS HIGH SCHOOL 1-4-515/A ADLOOR ROAD KAMAREDDY(M) KAMAREDDY DISTRICT TELANGANA ,503111",",08468221720",frobels.kamareddy2002@gmail.com,http://www.frobelsedu.com
1930518,FRONTLINE MILLENNIUM SCHOOL,MRS. ALICE JOSE,Senior Secondary,31/03/2024,"PERUNTHOLUVU ROAD, OFF DHARAPURAM ROAD, TIRUPUR-65 ,641606","0421 ,04212358391,",frontlinemillenniumschool@gmail.com,http://frontlinemillenniumschool.com/wp/
3630239,FUSION INTERNATIONAL SCHOOL,DR. T PADMAVATHY,Secondary School,31/03/2025,"SURVEY NO. 383 AMEENPUR, HYDERABAD ,502032","040 ,04064559959",fisameenpur2016@gmail.com,http://www.fusioninternationalschool.in
1930465,FUTURE SCHOOL,JAYANTHI SURESH,Senior Secondary,31/03/2024,"NO.85, PILLAIYAR KOIL STREET, SOLUR, AMBUR ,635814","9962 ,826465",futureachoolambur.principal@gmail.com,http://www.futureschoolambur.com
1930286,G B PUBLIC SCHOOL,Seldon Cosmas Fernandez,Senior Secondary,31/03/2025,"KELMARUTHUR, MELRUVATHUR,KANCHEEPURAM TAMILNADU-603 319. ,603319","044 ,27528350",principal46001.gbps@gmail.com,http://www.gbpublicschool.g
1931143,G E T PUBLIC SCHOOL,MR. M T UDHYA KUMAR,Middle Class,31/03/2023,"GUDIYATTAM- CHITTOOR MAIN ROAD, V.S PURAM , PARADARAMI PO,GUDIYATTAM TALUK ,632603",",04171247444",getpublicschools@gmail.com,www.getpublicschool.in
1930109,G K SHETTY VIVEKANANDA VIDYALAYA,USHARANI S,Senior Secondary,31/03/2023,"M.T.H. ROAD AMBATTUR WEST MADRAS TAMIL NADU ,600053","044 ,23452130",usharanivvjc@gmail.com,
3630320,G PULLA REDDY HIGH SCHOOL,MRS. KOTTAM.SANGEETHA LAKSHMI,Secondary School,31/03/2023,"H NO 12-2-822 MEHDIPATNAM ,500006",",23515527",gprhschool@gmail.com,www.gprhschool.org
3630265,G PULLA REDDY MEMORIAL SCHOOL,MRS.O L MADHAVI,Secondary School,31/03/2026,"9-118/1, SAI BABA TEMPLE LANE, LALITHA NAGAR, DILSUKH NAGAR ,500060",",04064545151",principal@gprmschool.org,http://www.gprmschool.org/
1930145,G R THANGAMALIGAI MAHALAKSHMI V VIDY,PONPANDIAN S,Senior Secondary,31/03/2024,"MANALI NEW TOWN CHENNAI TAMIL NADU ,600103","044 ,25931512",s.ponpandian1965@gmail.com,www.stpetershnkd.ac.in
1930908,G.K PUBLIC SCHOOL,MR. GANESH,Senior Secondary,31/03/2024,"WEST STREET, KATTUMANNAR KOIL ,608301",",04144260363",gkpublicschool.kmkoil@gmail.com,gkschool.in
1931268,GANAPATHY CHETTIAR VIDYALAYA,MRS. NANTHINI T,Middle Class,31/03/2024,"MUDUKULATHUR ROAD PARAMAKUDI RAMANATHAPURAM-DISTRICT ,623707",",04564206636",ganapathycbse@gmail.com,http://www.gcvcs.in
3630128,GANGES VALLEY SCHOOL,Mrs.Vimala Chandersekhar,Senior Secondary,31/03/2025,"BACHUPALLY, QUTUBULLAHPUR MANDAL, R.R DIST, HYDERABAD - 500090 ,500090",",040-65248877",principalgvs@gmail.com,http://www.gangesvalleyschool.com/
1930817,GARDENCOURT CAMBRIDGE SCHOOL,MR. J.RAVI RAYAN,Senior Secondary,31/03/2022,"PUTHENTHURAI ,629501","4652 ,04652-253522,253922,",gcsnagercoil@gmail.com,
3630167,GATEWAY INTERNATIONAL HIGH SCHOOL,Mr.JAIRAM REDDY,Secondary School,31/03/2023,"1-2-13, BUDVEL RAJENDRANAGAR RANGAREDDY HYDERABAD ,500030",",04065885556",GIHSHYD@GMAIL.COM,
1931199,GATEWAY INTERNATIONAL SCHOOL,Mrs. P.LETISHIA,Secondary School,31/03/2023,"NO:2/664,RANGA REDDY GARDEN, NEELANKARAI ,600041",",044-24493333",principalgisn@gatewaytheschool.in,http://www.gatewayschools.edu.in
1930380,GATEWAY INTERNATIONAL SCHOOLS,Mrs Rama Srinivas,Senior Secondary,31/03/2022,"GATEWAY INTERNATIONAL SCHOOL,JEBAKKADAL STREET,PADUR VILLAGE,KELAMBAKKAM,CHENNAI ,603301","044 ,7604955075",gracealwyn@gatewaytheschool.in,http://www.gatewayinternationalschools.com/
3630125,GAUTAMI VIDYA KSHETRA,mrs.p.arathi jayaram,Secondary School,31/03/2026,"1-110/3/A, DEEPTHISRINAGAR MADINAGUDA SERILINGAMPALLY (M) R.R.DIST HYDERABAD-500049. ,500049",",09963921111",gvkschool@gmail.com,http://www.gvkschools.com
130489 ,GAYATRI SCHOOL,MRS. A.K.VIJAYALAKSHMI,Secondary School,31/03/2026,"GURAJADA EDUCATIONAL SOCIETY MUNASABPETA SRIKAKULAM-532401 ANDHRA PRADESH INDIA ,532401",",08942-241404",gurajada1984@gmail.com,http://gurajadaedu.org/
1931185,GD PUBLIC SCHOOL,MRS. RAJALAKSHMI,Secondary School,31/03/2023,"15 W AMARAWATHY NAGAR EXTN STREET, MELACHOKKANATHPURAM, BODINAYAKANUR. ,625582",",04546280150",gdpublicschoolcbse@gmail.com,
1930598,GEDEE PUBLIC SCHOOL,SHANTHA JAYAKUMAR,Senior Secondary,31/03/2025,"634/2, EACHANARI - CHETTIPALAYAM ROAD,EACHANARI P.O(B.O) ,641021","0422 ,6464777",principal@gedeepublicschool.com,http://www.gedeepublicschool.com
3630168,GEETANJALI HIGH SCHOOL,Mr. Prem shankar Dubey,Senior Secondary,31/03/2025,"SY NO 88 PART GUNDLA POCHAMPALLY MEDCHAL MANDAL RR DIST ,501401",",7330777736",premdubey1972@gmail.com,
3630284,GEETHA SHRI HIGH SCHOOL,MR. D. BALRAJ,Secondary School,31/03/2022,"BADEPALLY, MP JADCHERLA, JADCHERLA ,509301",",9948596361",geethasrischool@gmail.com,
1930209,GEETHAANJALI ALL INDIA,SUBBULAKSHMI V,Senior Secondary,31/03/2023,"THINDAL, ERODE, TAMILNADU ,638009","0424 ,2244446",principal@geethaanjali.edu.in,
130515 ,GEETHIKA SCHOOL,MR. P SRINIVASARAO,Secondary School,31/03/2023,"HYDERABAD HIGH WAY ,522437",",08649255733",geethikacbseschool@gmail.com,www.geethikacbseschool.com
1930656,GEM INTERNATIONAL SCHOOL,MR. BALA MURUGAN. R,Senior Secondary,31/03/2022,"SF.NO. 605/2 TRICHY NH, MADHAPPUR, PALLADAM - 641 664 ,641664","0421 ,04212317040,",geminternationalschool@gmail.com,http://www.geminternationalschool.co.in
130492 ,GEMS SCHOOL,D.Prasanna Rani Roy,Secondary School,31/03/2022,"D.NO.145, RTPDK, OPPOSITE ACHARYA NAGARJUNA UNIVERSITY, KAZA VILLAGE & PANCHAYAT, MANGALAGIRI MANDAL ,522510","0574 ,9666436666",sachin.dhingra@gemseducation.com,http://www.gemspublicschool-guntur.com/
130253 ,GENESIS E M SCHOOL,M Mojes,Secondary School,31/03/2024,"ALAMURU, PENUMANTRA MANDAL ,534126","8819 ,271347",moses_unice@yahoo.com,http://www.genesis.com
3630120,GENESIS INTERNATIONAL SCHOOL,Ms. Nalini Dadi,Secondary School,31/03/2026,"H.NO: 1-55/98/1, MADINAGUDA, MIYAPUR,HYDERABAD – 500 049. ,500049",",040 23044672",info@genesisintschool.com,http://www.genesisintschool.com
3630219,GENESIS SCHOOL,U RAJAREDDY,Secondary School,31/03/2025,"500072 ,500072","040 ,69991865",rajaudamula1963@gmail.com,http://genesisintschool.org/
3630404,GENESIS SCHOOL,MRS. SWATHI REDDY,Secondary School,31/03/2024,"SY.NO.782,785,787,792,BEERAMGUDA,AMEENPUR,SANGAREDDY-502032 ,502032",",07396041865",genesisschool.bg@gmail.com,genesisintschool.org
3630158,GENIUS HIGH SCHOOL,Mr.S.Nehemia Shaw,Senior Secondary,31/03/2023,"OPP. AREA HOSPITAL, MAIN ROAD, THATHA NAGAR, ,508116",",08685 645647",nehemia.shaw12@gmail.com,
1930833,GET SCHOOL OF EXCELLENCE,Mrs.SAVITHA S K,Secondary School,31/03/2025,"NADUVALUR POST GANGAVALLI TALUK ,636102",",04282 232150",getcbseskl@gmail.com,http://www.getschool.ac.in
1931333,GFC GLOBAL PUBLIC SCHOOL,MRS. KALPANA V,Secondary School,31/03/2024,"PUDHUPAKKAM, BOOTHUR POST, NEAR ARUMANDHAI JUNCTION ,600067",",9840082556",nrangsgfc@gmail.com,http://www.gfcglobalpublicschool.com
3630205,GITANJALI DEVAKUL,V. Sreelekha,Secondary School,31/03/2024,"5-3-416/A, SRIKRISHNA NAGAR, VV NAGAR EXT., KUKATPALLY ,500072","040 ,23160096",sreelekhadevuT6@gmail.com,
130206 ,GITANJALI DEVASHRAY,KASTURI CHATTERJEE,Secondary School,31/03/2026,"42, SAROJINI DEVI ROAD SECUNDERABAD ,500003","040 ,27704291",chatterjee.kasturi69@gmail.com,
3630256,GITANJALI PUBLIC SCHOOL,Mrs.m.vijayalakshmi,Secondary School,31/03/2026,"VIKAS NAGAR ,506167",",9885598333",vvivekrao@gmail.com,http://gitanjalipublicschool.com/?ckattempt=2
1930632,GITHANJALI PUBLIC SCHOOL,MRS. EILEEN JETHRO,Senior Secondary,31/03/2023,"S.F.NO 383/1, NEAR CODISSIA FAIR GROUNDS, PEELAMEDU, ,641004","0422 ,07373700170",githanjaliprincipal@gmail.com,http://www.githanjalipublicschool.com
1930299,GKM VIDYASHRAM,FAVILL COLLIN BRIAN,Senior Secondary,31/03/2024,"GKM NAGAR, ALAPAKKAM, MAPEDDU ROAD, NEW PERUNGALATHUR, ,600063","044 ,22792418",principal@gkmvidyashram.net.in,http://www.gkmvidyashram.net.in
1930441,GLAZEBROOKE PUBLIC SCHOOL,HASINA BANU,Senior Secondary,31/03/2023,"NAGARAMALAI ADIVARAM, REDDIYUR, SALEM ,636004","0427 ,3022240",cbseglazebrooke@gmail.com,
130195 ,GLENDALE ACADEMY,SHOMA GOSWAMI,Senior Secondary,31/03/2023,"SURVEY NO. 96/6 BANDLAGUDA JAGIR RAJENDRA NAGAR MANDAL R R DISTT. HYDERABAD, ANDHRA PRADESH-500086 ,524412","040 ,64611937",shoma@glendaleacademy.net,
3630089,GLOBAL EDGE SCHOOL,Namrata Kaur,Secondary School,31/03/2019,"1-98/B/85/1, VITTALRAO NAGAR, MADHAPUR, HYDERABAD ,500033","0487 ,040-65888855",euroschool@sify.com,euroschoolhyd.com
1930746,GLOBAL GATEWAY HI-TECH SCHOOL,Kala N,Secondary School,31/03/2025,"BELUR MAIN ROAD, ANUPPUR POST, ,636139","0427 ,2487800",murugan.rk1967@gmail.com,http://www.globalgatewayschoolslm.com
3630073,GLOBAL INDIAN INTERNATIONAL SCHOOL,Mr. Atanu Rath,Senior Secondary,31/03/2026,"SURVEY NO.8 & 9, PEERJADIGUDA VILLAGE GHATKESAR MANDAL ,500039",",040-20052199, 918790333365",principal@arca.co.in,
1930755,GLOBAL INTERNATIONAL SCHOOL,MRS. S.ERAFHIYA BASHEERA,Senior Secondary,31/03/2023,"M.KOVILPATTI, MURAIYUR(PO) THIRUPPATTUR - SINGAMPUNARI ROAD ,630505",",04577243454",globalschoolindia@gmail.com,www.myglobalschool.in
1930846,GLOBAL PUBLIC SCHOOL,MRS. SHEELA BALAMURALI,Senior Secondary,31/03/2023,"130/1A, BENGALURU-CHENNAI HIGHWAY, OPP. TO GREEN THUNDER, VEEPUR (NEAR ARCOT), VELLORE - 632 503. ,632503",",04172266060",director@gpscbse.com,www.gpscbse.com
1930785,GLOBAL PUBLIC SCHOOL-CBSE,LISY MENON,Middle Class,31/03/2020,"130/1A, BENGALURU-CHENNAI HIGHWAY, OPP. TO GREEN THUNDER, VEPPUR (NEAR ARCOT), VELLORE-632503. ,632503","91 ,9629222224",director@gpscbse.com,http://www.gpscbse.com
3630085,GMR CHINMAYA VIDYALAYA,Y. SAILAJA,Secondary School,31/03/2024,"SHAMSHABAD HYDERABAD, RANGAREDDY PIN - 501218 ,501218",",09247087621",PGEERVANI@GMAIL.COM,
130173 ,GMR VARALAKSHMI DAV PUBLIC SCHOOL,M UMA MAHESWARA RAO,Secondary School,31/03/2022,"VIDYASHRAM GMR NAGAR RAJAM, SRIKAKULAM DISTT., ANDHRA PRADESH ,532127","8941 ,252676",davroseemandhrazone2@gmail.com,
1930595,GNANA VIDYA MANDIR,Mr. J.B.Pradeep,Senior Secondary,31/03/2026,"KEELAKATTUVILAI, MADHUSUDHANAPURAM VILLAGE, MANIKATTIPOTTAL POST ,629501","4652 ,04652286437,",gnanavidyamandir@gmail.com,http:\\www.gnanavidyamandir.edu.in
130144 ,GNANABHARATI ENGLISH MEDIUM SCHOOL,MR. INDU BHUSAN PANDA,Secondary School,31/03/2023,"DABHURI STREET ICHAPURAM SRIKAKULAM ICHAPURAM ANDHRA PRADESH ,532312","8947 ,08947232130",joharkhan80@yahoo.co.in,http://www.gnanabharatiswatch.edu.in
1930822,GNANODAYA INTERNATIONAL SCHOOL,MR. AROKIARAJ G,Senior Secondary,31/03/2022,"GNANAMANI CAMPUS, NH 07, A.K.SAMUTHIRAM, PACHAL POST ,637018","4286 ,04286293889,",info@gischool.org.in,http://www.gischool.org.in
1930368,GODSON PUBLIC SCHOOL,MRS.LOVELY GEORGE,Senior Secondary,31/03/2026,"NO.6, SURAPET MAIN ROAD, THIRUMAL NAGAR, CHENNAI -600099 ,600099","044 ,04425656611",godsonchennai@gmail.com,http://www.godsonpublicschool.edu.in
1931067,GOKILAMBAL INTERNATIONAL SCHOOL,MR. M.RAJESHKUMAR,Senior Secondary,31/03/2024,"NH 45 C KUZHAVADAIYAN UDAYARPALAYAM TK ARIYALUR DIT ,612901",",7094433853",gokilambalschools@gmail.com,http://gokilambalschools.com
1930761,GOLDEN GATES VIDHYASHRAM,MR. BRV MANOJ,Senior Secondary,31/03/2022,"VENKATESAPURAM, TRICHY MAIN ROAD. ,621212","4328 ,04328225072",ggvidhyashram@gmail.com,www.goldengates.edu.in
1931323,GOLDEN PUBLIC SCHOOL,MRS. INDIRA DEVI T,Secondary School,31/03/2024,"MUTTAM MAIN ROAD AGARAKEERANGUDI VILLAGE MAYILADUTHURAI TALUK ,609401",",914364252022",info@goldenpublicschool.net,http://www.goldenpublicschool.net
130174 ,GOMATHY ENGLISH MEDIUM SCHOOL,N.Anuradha,Senior Secondary,31/03/2022,"GOMATHY NAGAR, NELLORE, ANDHRA PRADESH ,524003","0861 ,2319748",ggsnlr@gmail.com,http://www.gomathyschool.com
1930266,GOOD SAMARITAN PUBLIC SCHOOL,K J Jasmine Qualification,Senior Secondary,31/03/2025,"THENPATHY SIRKALI, NAGAPATTINAM, TAMILNADU ,609111","4364 ,273777",goodsamaritanschoolsirkali@gmail.com,www.gspschool.org
2930006,GOOD SHEPHERD ENGLISH SCHOOL,JOY JOSEPHINE,Senior Secondary,31/03/2025,"NO.15, MELAKASAKUDY, NEDUNGADU COMMUNE, KARAIKAL. ,609603","4368 ,292629",jjjjoythomas@gmail.com,http://www.gseschool.org
3630402,GOOD SHEPHERD HIGH SCHOOL,MR. KURIACHAN C P,Secondary School,31/03/2024,"LOGOS BHAVAN, JEEDIMETLA VILLAGE, QUTHUBALLAPUR MANDAL, MEDCHAL MALKAJGIRI DISTRICT SUCHITRA POST, SECUNDERABAD, TALANGANA 500067 ,500067",",9440667661",goodshepherdhighschool2020@gmail.com,https://www.omindia.org
1931238,GOOD SHEPHERD INTERNATIONAL SCHOOL,MRS. A. JENIFER,Secondary School,31/03/2024,"SCHOOL STREET VEPPANCHERRY ,603305",",09500273060",gsiscbse@gmail.com,http://www.goodshepeardktm.com
1931209,GOOD SHEPHERD MATRICULATION SCHOOL,MR. MRS.I.MERCY JESINTHA,Secondary School,31/03/2024,"3/141, ENJAR CROSS, SIVAKASI, VIRUDHUNAGAR DT, SOUTH INDIA,TAMIL NADU. ,626124",",04562290299",goodshepherdmetri2020@gmail.com,http://www.gsmss.com
1930191,GOOD SHEPHERD MODEL SCHOOL,JASLINE EDITH DORA,Senior Secondary,31/03/2023,"3 B OPP TO COLLECTRATE PERIANAYAKI PURAM TUTICORIN TAMIL NADU ,628101","0461 ,2340095",Principal_gsms@scad.ac.in,www.jjsis.org
1931045,GOOD WORD PUBLIC SCHOOL,MRS. R. S. SURYAKALA DEVI,Senior Secondary,31/03/2024,"KONIMEDU, OPP. TO KONIMEDU PANCHAYAT OFFICE,REDHILLS, CHENNAI-600052 ,600052",",9952964011",gwps2012@gmail.com,www.goodwordschool.in
130475 ,GOPIKRISHNA CENTRAL SCHOOL,RITA GEORGE,Secondary School,31/03/2025,"DORASANIPALLI PRODDATUR ,516360",",08564252877",pradeepreddykk@gmail.com,
130168 ,GORKEY PUBLIC SCHOOL,M P RAJAN,Secondary School,31/03/2025,"MALLEMADUGU VILLAGE KAIKONDAI GUDEM GRAM PANCHYAT VIA COLLECTRATE KHAMMAM ANDHRA PRADESH ,507002","0 ,9912897456",rajanpandia2@gmail.com,
2520087,GOVERNMENT SECONDARY SCHOOL,P.J. EAPPER,Secondary School,31/03/2026,"MADHEEPUR, DIGLIPUR, NORTH ANDAMAN ,744206","03192 ,03192",gsssubashgram2@yahoo.co.in,
2520074,GOVERNMENT SECONDARY SCHOOL,BHAGWAN DASS,Secondary School,31/03/2023,"PRATHRAPUR BRIJKUNJ PO BRICHKUNJ P O A & N ISLANDS ,744206","03192 ,55254",rnr@andaman.tn.nic.in,
2520090,GOVERNMENT SECONDARY SCHOOL,SURESH  CHANDRA  MAZUMDER,Secondary School,31/03/2020,"PINAKI, BILLGROUND, N & M ANDAMAN ,744201","0319 ,270798",gsspinakinagar@rediffmail.com,
2520075,GOVERNMENT SR SECONDARY SCHOOL,SAROJ KUMAR BANERJEE,Senior Secondary,31/03/2021,"C F O NALLAH VIL. DHARAMPUR PO BETAPUR A & N ISLANDS ,744201","3192 ,270087",sscfo1967@gmail.com,
2520032,GOVT  SECONDARY SCHOOL,M RAJESHWARAN,Secondary School,31/03/2025,"SHIBPUR AERIAL BAY P.O NTH ANDAMAN A & N ISLANDS ,744202","3192 ,272389",gssshibpur@gmail.com,
2520046,GOVT  SENIOR SECONDARY SCHOOL,MOTILAL HOWLADAR,Senior Secondary,31/03/2021,"KISHORI NAGAR NORTH ANDAMAN A & N ISLANDS ,744202","03192 ,282618",rnr@andaman.tn.nic.in,
2520031,GOVT  SR SECONDARY SCHOOL,SUSAMA BISWAS,Senior Secondary,31/03/2015,"SWARAJGRAM POST DIGLIPUR NORTH ANDAMAN A & N ISLANDS ,744202","0319 ,272927",sblall62@gmail.com,
2520001,GOVT BOYS SR SEC SCHOOL,MALATI SINGH,Senior Secondary,31/03/2021,"MIDDLE POINT PT BLAIR A & N ISLANDS ,744101","3192 ,232275",gbsssprincipal@gmail.com,
2520094,GOVT DECONDARY SCHOOL,SAFYAZ BEGUM,Secondary School,31/03/2017,"TAMALOO, CAR NICOBAR, DISTT NICOBAR, A & N ISLAND ,744301","3193 ,265037",,
2520002,GOVT GIRLS SR SEC SCHOOL,SANGEETA CHAND,Senior Secondary,31/03/2022,"PT BLAIR A & N ISLANDS 744104 ,744104","3192 ,232344",sangeeta_230940@yahoo.co.in,
2520073,GOVT MODEL SENI SECONDARY SCHOOL,g sriniwas rao,Senior Secondary,31/03/2022,"KAMTA NANCOWRIE A & N ISLANDS ,744206",",",,
2520034,GOVT MODEL SENIOR SECONDARY SCHOOL,Vibha Sethi,Senior Secondary,31/03/2022,"FERRARGUNJ P.O.BEACHDERA SOUTH ANDAMAN A & N ISLANDS ,744101","0319 ,266180",vibhesethi@yahoo.com,
2520004,GOVT MODEL SR SEC SCHOOL,SHARA CHANDRAN G,Senior Secondary,31/03/2023,"P.O. ABERDEEN BAZAAR PT BLAIR A & N ISLANDS ,744101","3192 ,232589",sarathandamans@gmail.com,
2520003,GOVT RABINDRA BANGLA VIDYALAYA,LOKESH KUMAR,Senior Secondary,31/03/2021,"PT BLAIR A & N ISLANDS 744101 ,744101","3192 ,233410",lokeshdoe@gmail.com,
2520079,GOVT SEC SCHOOL,SMT ASHA KUMARI,Secondary School,31/03/2017,"UTTARA KADAMTALA MIDDLE ANDEMAN ,744209","03192 ,50041",rnr@andaman.tn.nic.in,
2520081,GOVT SEC SCHOOL,RAM NARAYAN TIWARI,Secondary School,31/03/2010,"JIRKATANG 2 SOUTH ANADAMAN PORT BLAIR ,744206","3192 ,281574",ramnarayan.andaman@gmail.com,
2520069,GOVT SEC SCHOOL,LIDIA BAGE,Secondary School,31/03/2021,"NAMUNAGHAR SOUTH ANDAMAN A&N ISLAND ,744206","0319 ,223630",,
2520078,GOVT SEC SCHOOL,K VALLU,Secondary School,31/03/2007,"MILDERA II KATCHAL PORT BLAIR A & N ISLANDS ,",",",,
2520083,GOVT SEC SCHOOL,SAFIA BIBI ,Senior Secondary,31/03/2015,"SUBHASHGRAM DIGLIPUR NORTH ANDAMAN A & N ISLANDS ,744206","3192 ,271030",gssssubashgram2012@gmail.com,
2520077,GOVT SEC SCHOOL,MANIMALA HALDER,Secondary School,31/03/2019,"SHOAL BAY-12 SOUTH ANDEMAN A & N ISLANDS ,744206","3192 ,281842",gssshoalbay12@gmail.com,
2520084,GOVT SEC SCHOOL,SRI G VIJAYAN,Secondary School,31/03/2015,"PARANGARA KISHORI NAGAR PANCHAYAT, DY EDU OFFICE, NORTH ANDAMAN ,744206","03192 ,279034",gsssubashgram2@yahoo.co.in,
2520068,GOVT SEC SCHOOL,SILPI RAO,Secondary School,31/03/2021,"DISTT JUNGLIGHAT PT BLAIR SOUTH ANDAMANS ,744103","3192 ,232255",headmaster.gssjg62@gmail.com,
2520047,GOVT SEC SCHOOL,SUCIFAITH,Senior Secondary,31/03/2022,"BENGALI TERESSA ISLAND VIA ABERDEEN BAZAR PORT BLAIR A & N ISLANDS ,744104","3193 ,263225",monna.india@gmail.com,
2520080,GOVT SEC SCHOOL,SUBINOY DEY,Secondary School,31/03/2009,"MOHANPUR V MAYABUNDER NORTH ANDEMAN ,744206",",",,
2520076,GOVT SEC SCHOOL,CHAYA RANI SAMANTA,Secondary School,31/03/2018,"DELANIPUR HADDO PO PT BLAIR A & N ISLANDS ,744102","0319 ,241199",gssdelanipur1960@gmail.com,
2520007,GOVT SEC SCHOOL (TAMIL & ENGLISH),jawahar lal maurya(h.m),Secondary School,31/03/2014,"HADDO POST PT BLAIR A & N ISLANDS ,744102","03192 ,32286",hmgss_htem10@rediffmail.com,
2520062,GOVT SECONDARY  SCHOOL,H K ARYA,Secondary School,31/03/2017,"KAUSHALYA NAGAR RANGAT MIDDLE ANDAMAN ,744205","3192 ,215946",hemender2007@rediffmail.com,
2520082,GOVT SECONDARY SCHOOL,VIBHA SETHI,Secondary School,31/03/2015,"DURGAPUR DIGLIPUR NTH ANDAMAN ANDAMAN & NICOBAR ISLAND ,744206","0319 ,2272212",gss_durgapur@rediffmail.com,
2520065,GOVT SECONDARY SCHOOL,Mr. SHRI JITENDRA GUPTA,Secondary School,31/03/2014,"WEBI MAYABUNDER P.O NORTH ANDAMAN A & N ISLANDS ,744204","03192 ,276662",rnr@andaman.tn.nic.in,
2520072,GOVT SECONDARY SCHOOL,SWAPNA DAS,Secondary School,31/03/2015,"KARMATANG NO 10 MAYABUNDER P.O A & N ISLANDS ,744204","0 ,0",swapnayaan@gmail.com,
2520071,GOVT SECONDARY SCHOOL,SH ALI,Secondary School,31/03/2009,"WESTBAY KATCHAL KATCHAL ISLANDS ANDAMAN & NICOBAR ISLANDS ,744304",",",rnr@andaman.tn.nic.in,
2520027,GOVT SECONDARY SCHOOL,Sudhansu Kumar Roy,Secondary School,31/03/2022,"GOVINDAPUR P O NIMBUDERA VIA-BETAPUR MIDDLE ANDAMAN A & N ISLANDS ,744201","3192 ,276067",sudhansuroy62@gmail.com,
2520053,GOVT SECONDARY SCHOOL,SOBHA ROY,Secondary School,31/03/2019,"GANDHI NAGAR CAMPBELL BAY GREAT NICOBAR A & N ISLANDS ,744302","3193 ,264240",SOBHAROY1964@MAIL.COM,
2520045,GOVT SECONDARY SCHOOL,MR P K CHATTOPADHYAYA,Secondary School,31/03/2022,"VILLAGE MANPUR P.O.TUSHNABAD SOUTH ANDAMAN A & N ISLANDS ,744103","03192 ,282618",rnr@andaman.tn.nic.in,
2520086,GOVT SECONDARY SCHOOL,c. a. polus,Secondary School,31/03/2015,"ARONG ANDAMAN & NICOBAR ISLAND ,744202","03193 ,265037",aronggss@gmail.com,
2520042,GOVT SECONDARY SCHOOL,ANU RAJU,Secondary School,31/03/2021,"DAIRY FARM P.O JUNGLIGHAT PT BLAIR A & N ISLANDS ,744103","3192 ,231059",anujollyraju@gmail.com,
2520038,GOVT SECONDARY SCHOOL,R DEV DAS,Senior Secondary,31/03/2023,"MANGLUTAN P.O:- HUMPHREY GUNJ SOUTH ANDAMAN A & N ISLANDS ,744101","3192 ,287311",gsssmanglutan@yahoo.com,
2520057,GOVT SECONDARY SCHOOL,ashutosh mahanta,Secondary School,31/03/2019,"VIVEKANANDAPUR VIA HUTBAY LITTLE ANDAMAN A & N ISLANDS ,744207","03192 ,282618",rnr@andaman.tn.nic.in,
2520041,GOVT SECONDARY SCHOOL,SH C APOLUS,Secondary School,31/03/2020,"MUS CAR-NICOBAR A & N ISLANDS ,744301","03193 ,67223",rnr@andaman.tn.nic.in,
2520056,GOVT SECONDARY SCHOOL,NATARAJAN,Secondary School,31/03/2019,"SHIVAPURAM VILLAGE BETAPUR POST MIDDLE ANDAMAN A & N ISLANDS ,744201","3192 ,270092",tnatarajan65@gmail.com,
2520055,GOVT SECONDARY SCHOOL,ABDUL SALIM,Secondary School,31/03/2018,"NIMBUTALA (VILL & PO) MIDDLE ANDAMAN A & N ISLANDS ,744205","3192 ,215184",salimvp65@gmail.com,
2520054,GOVT SECONDARY SCHOOL,Mr. MRN.K.TYAGI,Secondary School,31/03/2013,"MILETILAK VIA WIMBERLYGUNJ SOUTH ANDAMAN A & N ISLANDS ,744206","03192 ,281576",rnr@andaman.tn.nic.in,
2520052,GOVT SECONDARY SCHOOL,USHA KUMAR PALADUGU,Secondary School,31/03/2025,"RAM NAGAR POST DIGILIPUR VIA NTH ANDAMAN A & N ISLANDS ,744202","0319 ,217755",gssrndp@gmail.com,
2520051,GOVT SECONDARY SCHOOL,BENDINUS,Secondary School,31/03/2007,"KAKANA CAR NICOBAR A & N ISLANDS ,744301",",",rnr@andaman.tn.nic.in,
2520050,GOVT SECONDARY SCHOOL,mr a ummar,Secondary School,31/03/2023,"ADAZIG (PO) ALKATCHA BARATANG ISLAND SOUTH ANDAMAN A & N ISLANDS ,744210","08301 ,43326",rnr@andaman.tn.nic.in,
2520049,GOVT SECONDARY SCHOOL,r p baghel,Secondary School,31/03/2021,"HARMANDER BAY LITTLE ANDAMAN A & N ISLANDS ,744207","03192 ,282618",rnr@andaman.tn.nic.in,
2520048,GOVT SECONDARY SCHOOL,Mohammed Rafiqu,Secondary School,31/03/2008,"CHAINPUR P.O PUDUMADURAI MAYABUNDER VIA MIDDLE ANDAMAN A & N ISLANDS ,744204","3192 ,9474282282",mohammed.rafiqu@gmail.com,
2520043,GOVT SENI SECONDARY SCHOOL,mr. d. subbu lakshmi,Senior Secondary,31/03/2021,"LAXMANPUR NEIL KENDRA P.O. NEIL ISLAND SOUTH ANDAMAN A & N ISLANDS ,744104","03192 ,282618",gsss_neil@yahoo.co.in,
