Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
1730451,"CENTRAL ACADEMY SENIOR SECONDARY SCHOOL,NANDRI, JODHPUR",ARUN UPADHYAYA,Senior Secondary,31/03/2023,"CENTRAL ACADEMY SENIOR SECONDARY SCHOOL, NANDRI, JODHPUR ,342001","0291 ,6530156",JDHCANTT@CENTRALACADEMY.AC.IN,http://www.centralacademy.ac.in
1730238,CENTRAL ACADEMY SR SEC SCHOOL,ANJANA SAHAI,Senior Secondary,31/03/2023,"GANDHI NAGAR ALWAR RAJASTHAN ,301001","0144 ,2345897",anjana.sahai99@gmail.com,
1730300,CENTRAL ACADEMY SR SEC SCHOOL,SHAMA HAWA,Senior Secondary,31/03/2025,"SHRI CEMENT LTD BEAWAR RAJASTHAN ,305901","1462 ,228141",shamahawa@shreecementltd.com,
1730097,CENTRAL ACADEMY SR SEC SCHOOL,MRS. PRIYA BOSE,Senior Secondary,31/03/2024,"SARDAR PURA UDAIPUR RAJASTHAN ,313001","0294 ,2526170,",ca_affiliation@rediffmail.com,http://www.casardarpura.org
1730071,CENTRAL ACADEMY SR SEC SCHOOL,S C Agrawal,Senior Secondary,31/03/2023,"DADABARI, KOTA, RAJASTHAN ,324009","0744 ,2501759",centralacademy.kota@gmail.com,
1730179,CENTRAL ACADMEY SR SEC SCHOOL,ASHLESH KUMAR DASHORA,Senior Secondary,31/03/2025,"SENTHI CHITTORGARH RAJASTHAN ,312025","1472 ,246449",akd.dashora@gmail.com,
430025 ,CENTRAL ENGLISH SCHOOL,MUKESH PATEL,Secondary School,31/03/2025,"RAM RAJYA NAGAR ODHAR AHMEDABAD GUJARAT ,382415","079 ,22873569",mpodhav@yahoo.co.in,
1730549,CENTRAL PUBLIC SENIOR SECONDARY SCHOOL,MRS. SHRUTI PANCHOLI,Senior Secondary,31/03/2024,"TALWANDI ,324005","0744 ,9636260119",cpskota@gmail.com,http://www.cpskota.edu.in
1730207,CENTRAL PUBLIC SR SEC SCHOOL,Man Jit Singh Sandhu,Senior Secondary,31/03/2023,"NEW BHUPALPURA NEW MAHARASHHI BHAWAN UDAIPUR RAJASTHAN ,313001","0294 ,2415641",cpsudr1989@yahoo.co.in,
1730489,"CFDAV PUBLIC SCHOOL, GADEPAN, KOTA",MRS. KRANTI,Secondary School,31/03/2024,"GADEPAN, P.O. GADEPAN DISTRICT- KOTA ,325208","7455 ,07455-274466",cfdavgadepan@yahoo.com,http://cfdav.yolasite.com/
1730677,CGI WORLD SCHOOL,BHAVANA AGRAWAL,Senior Secondary,31/03/2025,"NH-11,OPP.DALMIA DAIRY BHARATPUR ,321001","5644 ,226855",cwsbp1@gmail.com,http://www.cwsbp.com
1730258,CH MOTA RAM MEEL MEMORIAL SR SEC PUBLIC SCHOOL,SUMAN DATTA,Senior Secondary,31/03/2024,"PUBLIC SCHOOL 5 NRD NIRWANA VIA SARDAR GARH TEH SURAT GARH SHRI GANGANAGAR RAJASTHAN ,335705","1509 ,256157",dattapapli@yahoo.co.in,
430193 ,CHAITANYA SCHOOL,Swati Matta,Senior Secondary,31/03/2023,"181, VILLAGE LEKAWADA, GANDHINAGAR. ,382042","91 ,9825697797",principal.chaitanyaschool@gmail.com,http://chaitanyaschool.org/admissions-open-2/
430023 ,CHANDERBALA MODI ACADEMY,AMAR SRIVASTAVA,Senior Secondary,31/03/2022,"P.B. NO. 181 G.I.D.C. VILL KONDH ANKLESHWAR DISTT BHARUCH GUJARAT ,393002","0264 ,6275126",principal@cma1.in,
1730429,CHILDREN ACADEMY CONVENT SCHOOL,AKHILESH GUPTA,Senior Secondary,31/03/2025,"5KM STONE DELHI ROAD,NEAR BAKTAL CHOWK ALWAR ,301001","0144 ,3249344",vaibhav.gupta42@yahoo.com,
1730292,CHILDREN SR SECONDARY SCHOOL,MOHD  KALAM KHAN,Senior Secondary,31/03/2015,"MANDANA LADPURA DADABARI KOTA RAJASTHAN(SEC+SR.SEC. SUBJECT TO OUTCOME OF W.P.N.7859/2013) ,324009","0744 ,2502060",childrenschool_kota@yahoo.co.in,http://www.childrenschoolkota.com
1730036,CHINAR PUBLIC SCHOOL,MRS. RACHNA KATHPALIA,Senior Secondary,31/03/2024,"VILL LIWARI JAIPUR ROAD ALWAR RAJASTHAN ,301001","0144 ,2886263,9672374499,2886264",principal@chinarschool.in,http://www.chinarschool.in
430437 ,CHINMAY INTERNATIONAL SCHOOL,MR. PARAS PANCHOLI,Secondary School,31/03/2023,"ANASTU ROAD, ANASTU, KARJAN ,391240",",02666232995",punchparas@gmail.com,http://www.CISVADODARA.ORG
1730398,CHITRAKOOT PUBLIC SCHOOL AND RESEARCH CENTRE,ASHISH JANGIR,Senior Secondary,31/03/2024,"NH-11, SUJAWAS ROAD, GIYAN, DISTT SIKAR, RAJASTHAN ,332403","1572 ,222202",info.chitrakoot@gmail.com,
1730514,CHOUDHARY GHARSIRAM PUBLIC SCHOOL,SHYAM SUNDER JOSHI,Senior Secondary,31/03/2022,"NATIONAL HIGHWAY NO-11,LAXMANGARH , SIKAR ,332311","1573 ,225521",cgpslaxmangarh@gmail.com,
430463 ,CHRIST SCHOOL,MR. FR. SHABU K A,Secondary School,31/03/2024,"PREM MANDIR CAMPUS,P.B NO.1501,KALAWAD ROAD,RAJKOT (GUJARAT) PIN 360005 ,360005",",919499757870",christschoolrajkot@gmail.com,http://christschoolrajkot.in/
1730456,CLR PUBLIC SCHOOL,SHEVANI SINGH,Senior Secondary,31/03/2022,"DELHI ROAD,PILANI, DISTT JHUNJHUNU, RAJASTHAN ,333031","1596 ,246523",clrpublicschool@gmail.com,
1730909,COSMO PUBLIC SCHOOL,MR. KULBEER SINGH THAKUR,Senior Secondary,31/03/2024,"CHAK 8 - O GRAM PANCHAYAT 3 - O,SRI KARANPUR ,335073",",01501250013",COSMOPUBLICSCHOOL2017@GMAIL.COM,WWW.COSMOPUBLICSCHOOL.COM
430140 ,COSMOS CASTLE INTERNATIONAL SCHOOL,PRIYANKA SAXENA,Senior Secondary,31/03/2026,"SURVEY NO. 598/1, RIGHT TURN TO MAKARBA CROSS ROADS, NEXT TO VRINDAVAN FARMS, OPP. YMCA CLUB, S G HIGHWAY ,380058","079 ,9327000520,8000334520",priyanka.saxena@ccis.edu.in,
430336 ,"COSMOS CASTLE INTERNATIONAL SCHOOL, GREEN CAMPUS",Dr. SALEEMA CHAUDHARY,Secondary School,31/03/2025,"GREEN CAMPUS, SURVEY NO. 684, GODHAVI, BOPAL, AHMEDABAD ,382110","079 ,9327000520",info.gc@ccis.edu.in,www.cosmoscastleschool.com
430420 ,COUNTRYSIDE INTERNATIONAL SCHOOL,DR. SANJAY MEHTA,Senior Secondary,31/03/2024,"AT&POST : MALGAMA, NR. BHESAN RAILWAY CROSSING,OPP. SEGVACHHAMA BUS STOP, CIS - BARBODAN ROAD, SURAT-394540 ,394540",",7096670000",info.countrysiedschool@gmail.com,http://www.cissurat.com/
430191 ,CYGNUS WORLD SCHOOL,Kanchan Joshi,Senior Secondary,31/03/2024,"MOTNATH MAHADEV ROAD,HARNI, VADODARA, GUJARAT-390022 ,390022","091 ,9099901440",principal@cygnusworldschool.com,http://www.cygnusworldschool.com
1730022,D A V ACC PUBLIC SCHOOL,ANJU UTREJA,Senior Secondary,31/03/2024,"ISHWAR NAGAR LAKHERI DISTT BUNDI RAJASTHAN ,323603","7438 ,261512",anju.utreja@gmail.com,
430050 ,D L A ACADEMY FOR LITTLE PEOPLE,MS NIRU SAIGAL,Senior Secondary,31/03/2014,"NEAR VESU CROSS ROADS DRIVE IN ROAD SURAT GUJARAT ,365007","0261 ,2255497",,
1730323,D V M PUBLIC SCHOOL,BINOY  T JOSE,Senior Secondary,31/03/2022,"NARNUL ROAD, BEHROR, DISTT ALWAR ,301701","1494 ,512490",josebinoyjose@yahoo.com,
430467 ,D. M. GORIYA INTERNATIONAL SCHOOL,MRS. ANITA RANA,Secondary School,31/03/2024,"BEHIND AHIR KANYA CHATRALAYAY, DWARKA - KHAMBALIYA HIGHWAY ,361305","36130 ,02833232228",dmgiyaschool@gmail.com,http://www.dmginternationalschool.com/
430183 ,"D.A.V INTERNATIONAL SCHOOL, AHMEDABAD",Nivedita Ganguli,Senior Secondary,31/03/2024,"PLOT NO.F.P. 3 & 6. T.P.S. NO: 84B, OFF PRAHLADNAGAR CORPORATE ROAD, AHEAD OF VODAFONE CORPORATE HOUSE, ADJ. ADANI VIDYA MANDIR, MAKARBA, AHMEDABAD ,380051","079 ,40125555",mind.nivedita@gmail.com,http://www.davahmedabad.net
1730623,D.A.V. CENTENARY PUBLIC SCHOOL,MRS. HARJIT KOUR,Senior Secondary,31/03/2023,"46 F MOURAN, SRI KARANPUR, SRI GANGANAGAR, ,335073","1501 ,227500",dav_skp@yahoo.com,www.davkaranpur.com
1730592,D.A.V. HZL SR. SECONDARY SCHOOL,arunesh saxena,Senior Secondary,31/03/2026,"RAJPURA DARIBA, DIST.RAJSAMAND ,313211","2952 ,9950285343",principal.dav@vedanta.co.in,
430098 ,D.L.A. ACADEMY FOR LITTLE PEOPLE,Karuna Yadav,Secondary School,31/03/2010,"PLOT NO. 422, JUDGES BUNGALOW ROAD, BODAKDEV, AHMEDABAD. ,380054",",079-26857525-26-27",admin@dla-academy.com,http://www.dlaquovadis.com
430236 ,D.R.AMIN MEMORIAL SCHOOL,RATNA SAHA,Senior Secondary,31/03/2024,"NEAR LIONS HALL GADAPURA ,390015","0265 ,2333232",ratnabsaha@gmail.com,http://www.draminmemorial.com
1730461,DAFFODILS WORLD SCHOOL,MRS. ANJU,Secondary School,31/03/2024,"JEEVAN NAGAR,SANWALI ROAD VIA BAJAJ GRAM SANWALI,SIKAR ,332021","1572 ,01572274168",daffodilsworldschool@yahoo.com,http://www.daffodilsworldschool.com
1730932,DAISY DAYS INTERNATIONAL SCHOOL,MRS. MOHINI CHOUDHARY,Secondary School,31/03/2022,"NH 68 BALDEV NAGAR BARMER (RAJASTHAN ,344001",",02982227273",daisydaysschool@gmail.com,
430022 ,DALMIA PUBLIC SCHOOL,USHA SURESHKUMAR,Senior Secondary,31/03/2023,"SANJAY NAGAR COLONY SATRAPADA VERAVAL. DISTT JUNAGARH, GUJARAT ,362275","2876 ,305556",ushasureshkumar@ghcl.co.in,
1730422,DALMIA VIDYA MANDIR,MR. SHAKTI SINGH,Senior Secondary,31/03/2025,"STATION ROAD CHIRAWA ,333026","1596 ,220602",dvmprincipal@dalmiatrusts.in,http://www.dalmiavidyamandir.education
1730530,DANIAL MAYO SECONDARY SCHOOL,REJIMOL R,Senior Secondary,31/03/2023,"SADOKAN ROAD H.O TIMBER MAKET NAGAUR ,341001","1582 ,218628",ajikumar20@hotmail.com,
1730059,DAV CENTENARY PUBLIC SCHOOL,ASHOK KUMAR SHARMA,Senior Secondary,31/03/2023,"G-9, MEEL PADAM SAROVER MARG OPP C BLOCK NEAR AAMRPALI CIRCLE VAISHALI NAGAR JAIPUR RAJASTHAN RAJASTHAN ,302012","0141 ,2351248",davjaipur1987@gmail.com,
1730297,DAV CENTENARY PUBLIC SCHOOL,JAIPAL PAREEK,Senior Secondary,31/03/2023,"ANOOP GARH, SRI GANGANGAR RAJASTHAN ,335701","1498 ,254725",jai123_pareek@yahoo.co.in,http://stpaulsbeawar.com
1730205,DAV CENTENARY PUBLIC SCHOOL,Pallavi Arora,Senior Secondary,31/03/2023,"TIBBI ROAD 15 HMH HANUMANGARH TOWN RAJASTHAN ,335513","1552 ,9816242690",Pallavi0246@gmail.com,
1730155,DAV CENTENARY PUBLIC SCHOOL,MAHENDRA PAL SINGH,Senior Secondary,31/03/2023,"ADARSH NAGAR PURANI CHUNGI CHOWKI NASIRABAD ROAD AJMER RAJASHTHAN ,305001","0145 ,2441242",mpsingh1271@gmail.com,
1730308,DAV CENTENARY PUBLIC SCHOOL,NEERAJ KUMAR YADAV,Senior Secondary,31/03/2026,"OPP NAGARPALIKA, SADULSHAHAR, SRI GANGANAGAR, RAJASTHAN ,335062","1503 ,222111",neerajyadav1977@gmail.com,
1730723,"DAV HZL SR.SECONDARY SCHOOL, ZAWAR MINES, UDAIPUR",MR.HARBANS SINGH,Senior Secondary,31/03/2026,"PO-ZAWAR MINES ,313901","0294 ,02942726079",davhzlzm@gmail.com,
1720143,"DAV KALISINDH THERMAL PUBLIC SCHOOL, JHALAWAR",MR. HARISH PAL,Senior Secondary,31/03/2022,"KATPP TOWNSHIP AREA, GRAM-UNDAL, TEH-JHALARAPATAN, DISTRICT- JHALAWAR, RAJASTHAN- 326 023 ,326023","0135 ,07432243041",davkatpp@gmail.com,http://www.davkatpp.org
1730638,DAV PUBLIC SCHOOL,Mr.RAJENDRA PRASAD,Senior Secondary,31/03/2025,"NARNAUL-BEHROR ROAD BEHROR ,301701",",01494297754",omrpg11@gmail.com,
1730056,DAV PUBLIC SCHOOL,SARITA RANJAN GAUTAM,Senior Secondary,31/03/2023,"SECTOR C TALWANDI KOTA RAJASTHAN ,324005","0744 ,2405992",saritaranjan2010@rediffmail.com,http://www.davkota.org
430271 ,DAYANAND ARYA VEDIC PUBLIC SCHOOL,Dr.Ravish Kumar Mishra,Secondary School,31/03/2023,"PLOT NO 1 WARD NO 6/A BEHIND RAMBAUG HOSPITAL ADIPUR GANDHIDHAM ,370205",",02836295411",davgan2009@gmail.com,http://davpsgandhidham.com
1731014,DAYANAND BAL NIKETAN SENIOR SECONDRY SCHOOL,MR. NAVNEET THAKUR,Senior Secondary,31/03/2023,"BEAWAR ROAD , RAMGANJ, AJMER ,305001",",01452693800",dbnschool.ajmer@gmail.com,http://dbnajmer.com
1730923,DAYANAND PARADISE SCHOOL,MRS. MONIKA SHARMA,Secondary School,31/03/2022,"DAYANAND VIDYAPEETH CAMPUS, RISHIKESH ROAD, UMARANI ,307510",",09887008563",dayanandparadise@gmail.com,http://www.dayanandparadise.com
1730211,DAYANAND PUBLIC SCHOOL,VISHWAJEET GAUR,Senior Secondary,31/03/2026,"NH-15 13 KM STONE SRI GANGA NAGAR ROAD BIKANER RAJASTHAN ,334001","0151 ,3292102",dpsbkn2017@gmail.com,http://www.saraswatimoder
1730648,DCS INTERNATIONAL SCHOOL,Rajesh Sharma,Senior Secondary,31/03/2024,"RAGHUNATHPURA,(RATLYA), DIGGI ROAD, ,302029","00 ,9571954888",dcsschool11@gmail.com,http://www.dcsintschool.com
1730566,DECENT SCHOOL,MRS. VEENA JAIN,Senior Secondary,31/03/2024,"DECENT SCHOOL, RAJNAGAR, KOTA ,324002","0744 ,07442381257,",decentkota@yahoo.co.in,http://www.decentschoolkota.com
1730719,DEEKSHA INTERNATIONAL SCHOOL,MR. AARIF KHAN,Senior Secondary,31/03/2024,"BEHIND MATAJI TEMPLE, UDAIPUR STATE HIGHWAY, KAPASAN ,312202","1476 ,01476230003",deekshainternationals@gmail.com,WWW.DISKAPASAN
430435 ,DEEP DARSHAN VIDHYA SANKUL,MR. SHAYNE STANION JONES,Secondary School,31/03/2022,"AT & PO: DELADAVA, TA: CHORYASI, DIST: SURAT. ,394210",",9925833150",info.deepdarshanvidhyasankul@gmail.com,http://www.deepdarshan.org
1730272,DEEP INTERNATIONAL SCHOOL,MS SONI SHARMA,Secondary School,31/03/2009,"MAIN SHIPRA PATH MANSAROVAR JAIPUR RAJASTHAN ,301001","0141 ,2390450",nsamemhs@yahoo.com,http://www.nitte.ac.in
1730116,DEFENCE PUBLIC SCHOOL,MEETU SHARMA,Senior Secondary,31/03/2024,"E-BLOCK, VAISHALI NAGAR E-AMRAPALI CIRCLE JAIPUR RAJASTHAN ,302021","0141 ,2355572",meetuanuvrat@gmail.com,http://www.dpsjpr.com
1730175,DEFENCE SECONDARY SCHOOL,MRS MANJU MATHURIA,Secondary School,31/03/2005,"BALUPURA ROAD ADARSH NAGAR AJMER RAJASTHAN ,305008","0145 ,441103",stpaulscor@yahoo.co.in,
1730883,DELHI  PUBLIC SENIOR SECONDARY SCHOOL,MRS. SUNILA CHOWDHARY,Senior Secondary,31/03/2022,"NEAR NAKODA, NAKODA ROAD, BALOTRA, DIST BARMER RAJSTHAN-344022 ,344022",",7230059901",preducationindia6@gmail.com,http://www.dpsbalotra.com
1730504,DELHI INTERNATIONAL PUBLIC SCHOOL,GAURAV DUBEY,Senior Secondary,31/03/2021,"BIKANER RAJASTHAN ,334001","0151 ,0",gauravchirawa@gmail.com,http://www.dpsbikaner.net
1730984,DELHI PUBLIC SCHOOL,MRS. POOJA PAREEK,Secondary School,31/03/2023,"DELHI PUBLIC SCHOOL, GUDHA ROAD, NEAR MUKURPURA CROSSING, BANDIKUI ,303313",",85955924288",dpssbandikui@gmail.com,www.dpssbandikui.com
1730670,DELHI PUBLIC SCHOOL,Niharika Chopra,Senior Secondary,31/03/2025,"NEAR KUDI HAUD, PALI ROAD, NH-65, JODHPUR ,342005","0291 ,2728042",principal@dpsjodhpur.org,
430423 ,DELHI PUBLIC SCHOOL,MR. JOHNSON K T,Senior Secondary,31/03/2024,"GODHRA-DAHOD NATIONAL HIGHWAY P.O PARAVADI ,389120","91 ,9723090092",cbsedpsg@gmail.com,www.dpsgodhra.org
1730879,DELHI PUBLIC SCHOOL,MRS. DIVYAKRISHNAN M,Senior Secondary,31/03/2023,"JAIPUR-AJMER ROAD, OPPOSITE PUNAGARH MATAJI TEMPLE, NH 162, PALI, RAJASTHAN ,306401",",9116126001",delhipublicschoolpali@gmail.com,http://www.dpsschoolpali.in
430135 ,DELHI PUBLIC SCHOOL,SANJUKTA SIVAKUMAR,Senior Secondary,31/03/2023,"VILLAGE VELUK, NARTHAN PATIA, DANDI-JAHANGIRABAD ROAD, SURAT. ,395005","0261 ,2204591",principal@dpstapi.net,http://www.dpstapi.net
1730443,DELHI PUBLIC SCHOOL,PRADEEP KUMAR,Senior Secondary,31/03/2026,"SHRIRAM VATIKA, JAIPUR ROAD, ALWAR, RAJASTHAN ,301001","0000 ,9887668700",dps_alwar@yahoo.in,dps_alwar@yahoo.com
1730419,DELHI PUBLIC SCHOOL,JITENDRA KUMAR SHARMA,Senior Secondary,31/03/2025,"NH-11, NEAR SEWAR BRIDGE ,301001","0564 ,258221",dpsbharatpur2008@gmail.com,http://www.chandrawatigurukul.com
430124 ,DELHI PUBLIC SCHOOL,DEEPALI SEKHON,Senior Secondary,31/03/2024,"NEAR MOTNATH TEMPLE, HARNI-VIROD ROAD, HARNI, VADODARA ,390022","0265 ,2540001",principal@dpsharni.com,http://www.dpsharni.com
430261 ,DELHI PUBLIC SCHOOL,MANOJ SARIN,Senior Secondary,31/03/2026,"PAGUTHAN-ALDAR ROAD, OPP. CLP INDIA, ALDAR, BHARUCH ,392015","0264 ,2288014",principal@dpsbharuch.com,http://www.dpsbharuch.com
430081 ,DELHI PUBLIC SCHOOL,ATANU RATH,Senior Secondary,31/03/2023,"AMBAPUR KOBA ADALAJ LINK ROAD NEAR KOBA CIRCLE DISTT GANDHI NAGAR GUJARAT ,382421","079 ,30513000",principal@dps-gandhinagar.com,
430090 ,DELHI PUBLIC SCHOOL,T  Srivastava,Senior Secondary,31/03/2022,"KUTCH BHUJ GANDHIDHAM GUJARAT ,370201","2836 ,8980034185",t_srivastava@mail.com,
430036 ,DELHI PUBLIC SCHOOL,MR. SURENDER P. SACHDEVA,Senior Secondary,31/03/2025,"BOPAL NR. BOPAL AMBLI RLY CROSSING AHMEDABAD GUJARAT ,380058","2717 ,230521",dpsbopal@kalorex.org,www.dpsbopal-ahd.edu.in
430054 ,DELHI PUBLIC SCHOOL,Manoj Dubey,Senior Secondary,31/03/2023,"HARIPAR SURVEY BEHIND NIR BUNGLOWS KALAWAD ROAD RAJKOT GUJARAT ,360007","91 ,7572890044",manojdubey5@yahoo.com,www.dpsrajkot.org
430053 ,DELHI PUBLIC SCHOOL,LATA MENON,Senior Secondary,31/03/2024,"TRAMSPEK VADSAR ROAD KALALI VADODARA GUJARAT ,390092","0265 ,2681571",info@dpsvadodara.com,http://dpsvadodara.com
1730156,DELHI PUBLIC SCHOOL,B S YADAV,Senior Secondary,31/03/2025,"BYE PASS ROAD PAL JODHPUR RAJASTHAN ,342001","0291 ,2766887",principal@dpsjodhpur.in,
430056 ,DELHI PUBLIC SCHOOL,P VAMSHI KRISHNA,Senior Secondary,31/03/2025,"AIRPOST ROAD, SILENT ZONE, OPP. SAI VILLA FARM HOUSE, DUMAS, TA.-CHORYASI, DISTT. SURAT, GUJARAT ,390018","0261 ,2204500",principal@dpssurat.net,http://www.dpssurat.net
1730217,DELHI PUBLIC SCHOOL,MRS. SANGEETA KAIN,Senior Secondary,31/03/2024,"JAIPUR AJMER HIGHWAY BHUNKROTA JAIPUR RAJASTHAN ,303011","91 ,8290565656",jaipurdps@gmail.com,http://www.dpsjaipur.com
430362 ,DELHI PUBLIC SCHOOL ANAND,MR. YOGESH JAIN,Senior Secondary,31/03/2024,"NEAR GYANBAUG VADTAL - KANJARI ROAD VADTAL NADIAD ,387375",",02682589890",info@dpsanand.com,https://www.dpsanand.com/
1730991,DELHI PUBLIC SCHOOL INTERNATIONAL,MRS. MUKTA,Secondary School,31/03/2024,"VILLAGE BUREDA, TAPUKARA, BHIWADI ,301707",",9414706369",dpsbhiwadi@rediffmail.com,http://dpsinternational.info/
1730611,DELHI PUBLIC SCHOOL JHUNJHUNU,MRS. MEENAKSHI SHARMA,Senior Secondary,31/03/2024,"MANDRELLA ROAD, JHUNJHUNU ,333001","1592 ,01592206477,",infodpsjjn@gmail.com,http://www.dpsjhunjhunu.edu.in
430381 ,DELHI PUBLIC SCHOOL MEHSANA,MRS.RANJANA JHA,Secondary School,31/03/2026,"DPS MEHSANA, KHERPUR ROAD ,382715",",8980034182",vp.dpsmehsana@gmail.com,http://www.dpsmehsana.in
430283 ,"DELHI PUBLIC SCHOOL, JAMNAGAR",MR. S. K. VERMA,Senior Secondary,31/03/2022,"SURVEY NO. 99, VILLAGE VASAI, RELIANCE JAMNAGAR, HIGHWAY ,361006","91 ,7575828384,",admin@dpsjamnagar.edu.in,http://www.dpsjamnagar.edu.in/
1730336,"DELHI PUBLIC SCHOOL, UDAIPUR",SANJAY NARVARIA,Senior Secondary,31/03/2023,"BHUWANA PRATAP NAGAR BYE-PASS NH -8, UDAIPUR, RAJASTHAN-313001 ,313001","0294 ,24420902",sanjaynarvaria@gmail.com,http://www.mail2web.com
1730947,DELHI PUBLIC SEC. SCHOOL,MRS. MONIKA DHIMAN,Secondary School,31/03/2023,"2 KM STONE ANOOPGARH ROAD SURATGARH ,335804",",9875132174",suratgarhdps@gmail.com,dpssuratgarh.com
1730876,DELHI PUBLIC SENIOR SECONDARY SCHOOL,MR. PRASHANT SHARMA,Senior Secondary,31/03/2023,"MAHESH SHIKSHAN SANSTHAN CAMPUS, LANGERA ROAD, BARMER ,334401",",9116114511",educationindia724@gmail.com,http://www.dpsbarmer.com
1731021,DELHI PUBLIC WORLD INTERNATIONAL SCHOOL,MRS. SARITA DOTASARA,Secondary School,31/03/2024,"10TH MILE STONE, ON SIKAR - KOTPUTLI - DELHI HIGHWAY, SIKAR ,332027",",01572",dpwissikar@gmail.com,www.dpwis.com
1730922,DELHI PUBLIC WORLD SCHOOL,MRS. POOJA CHAUHAN,Secondary School,31/03/2022,"CHIRKHANA - SAINTHALI ROAD, ALWAR-BHIWADI HIGHWAY, ALWAR ,301001",",8875029666",DPWSALWAR@GMAIL.COM,http://www.dpwsa.in
1730954,DELHI PUBLIC WORLD SCHOOL,MRS. SUNITA SHARMA,Senior Secondary,31/03/2024,"NH-8, VILLAGE-KHERKI MUKKAD, PANIYALA MOR, TEHSIL,KOTPUTLI, DIST- JAIPUR (RAJ) ,303108",",01421-320000",sunita.sharma@delhipublicworldschool.com,http://www.delhipublicworldschool.com
1730928,DELHI PUBLIC WORLD SCHOOL,MR. BHANU PRATAP PANT,Secondary School,31/03/2022,"NEAR JANANA HOSPITAL,SIKAR ROAD, AJMER. ,305004",",0145-2975000",delhipwschoolajmer2018@gmail.com,http://www.dpwsajmer.com
1730902,DELHI PUBLIC WORLD SCHOOL,MR. MICHAEL DSOUZA,Senior Secondary,31/03/2024,"OPPOSITE VASUNDRA VIHAR, BORAKHERI, NIMBAHERA ,312601",",9314845035",delhipublicworldschooln@gmail.com,www.dpwsnimbahera.com
1730896,DELHI PUBLIC WORLD SCHOOL,MR. AMIT KOHLI,Secondary School,31/03/2022,"P.O.BOX 02, KHAIRAWA ROAD, PALI-RAJASTHAN ,306401",",02932-226604",cbse.dpwspali@gmail.com,http://www.dpwspali.com
430454 ,DELHI WORLD PUBLIC SCHOOL,MR. NAGENDRA PANDEY,Senior Secondary,31/03/2023,"BEHIND BAA NI VAADI VIRPAR ,363641",",07573075065",info@dwpsmorbi.com,http://www.dwpsmorbi.com
430034 ,DELHI WORLD PUBLIC SCHOOL,DR. S. ANTONYRAJ,Senior Secondary,31/03/2025,"HARIPAR SURVEY BEHIND NIR BUNGLOWS KALAWAD ROAD, RAJKOT GUJARAT - 360007. ,395007","0261 ,6696221",info.jhasvem@ril.com,www.jhasvsurat.com
1730024,DEMONSTRATION MULTIPURPOSE SCHOOL,D N PANDEY,Senior Secondary,31/03/2024,"(REGIONAL INSTITUTE OF EDUCATION) PUSHKAR ROAD AJMER RAJASTHAN ,305004","0145 ,2643900",dmsrieajm@gmail.com,
430227 ,DHAVAL STRAED WORLD SCHOOL,Abhishek Patel,Senior Secondary,31/03/2019,"JETPUR SOMNATH HIGHWAY RING ROAD, TATKAL HANUMAN CHOWK, PEDHLA JETPUR, DISTT RAJKOT ,360370","2823 ,225901",ajpatel152@gmail.com,http://www.dhavalacademy.org/
1730901,DIAMOND ACADEMY,MR. DILIP,Senior Secondary,31/03/2024,"SARAN NAGAR BANAR ROAD JODHPUR ,342015",",0291511677",drsrchoudhary@gmail.com,www.diamondacademyjodhpur.com
1730683,DISCOVERY INTERNATIONAL SCHOOL,UMA YADAV,Senior Secondary,31/03/2025,"NH-8, PRAGPURA - PAOTA KOTPUTLI ,303107","1421 ,8852900997",dispaota@gmail.com,http://www.discoveryinternationalschool.in
1730604,DISHA DELPHI PUBLIC SCHOOL,INDRA PRAKASH DUBEY,Senior Secondary,31/03/2023,"SECT-A, R K PURAM, LADPURA, KOTA ,324005","0744 ,2472267",ipdubey@gmail.com,http://www.ddps.ac.in
430099 ,DIVINE CHILD HIGH SCHOOL,HAMA NARSEE,Senior Secondary,31/03/2023,"NEAR NEW LIFE HOSPITAL, RAM CHOWK, GHOD DOD ROAD ,140401","0261 ,2231515",HAMANARSEE@GMAIL.COM,
430128 ,DIVINE CHILD INTERNATIONAL SCHOOL,SHAJI MATHEW,Senior Secondary,31/03/2025,"SABARMATI-ADALAJ ROAD, BESIDE NARMADA CANAL, ADALAJ - 382421 ,382421","079 ,23970092",shajivmathew23@gmail.com,http://www.dcis.in
430029 ,DIVINE CHILD SCHOOL,K M Cherian,Senior Secondary,31/03/2020,"AMIPURA PB NUMBER 11 GIDC MEHSANA AHMEDABAD GUJARAT ,384002","2762 ,282351",prinmsh@dcis.in,
430482 ,DIVINE GURUKULAM THE TRADITIONAL SCHOOL,MRS. PAYAL BINEET RAI,Senior Secondary,31/03/2024,"BESIDE NAYARA PETROL PUMP, NEAR VIVA PARTY PLOT, HATHIJAN CIRCLE VINZOL ,382445",",8511195310",divinegurukulam@gmail.com,http://www.divinegurukulam.in
1730887,DIVINE INTERNATIONAL GIRLS SCHOOL,MRS. ASHU SINGH,Senior Secondary,31/03/2024,"JJN-GUDHA ROAD KM 6TH CHANDERPURA STAND, JHUNJHUNU ,333001",",297232",digsjjn@gmail.com,digsjjn.com
