Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
830134 ,J E T SCHOOL,V S SRINIVASA MURTHY,Secondary School,31/03/2009,"HOMPLAGATTA CROSSING HOSUR MAIN ROAD, ANEKAL BANGALORE DISTT KARNATAKA ,560062","08110 ,26323953",kpublicschool@gmail.com,
830823 ,J G INTERNATIONAL ENGLISH MEDIUM SCHOOL,MR.  I S PUJAR,Secondary School,31/03/2023,"MUNDARGI ROAD AT POST PAPANASHI TQ GADAG DIST GADAG ,582103",",08372297267",ispujar@gmail.com,http://www.jginternationalenglishmediumschool.com
830452 ,J K MEMORIAL CENTRAL SCHOOL,C HANUMANTHA REDDY,Secondary School,31/03/2025,"KAMENAHALLI KORATAGERE, TUMKUR DT, KARNATAKA. ,572129","0816 ,8722971663",dmrsm.2010@gmail.com,
830073 ,J S S  PUB SCHOOL,PARAMESHWARAPPA S,Secondary School,31/03/2023,"II ND STAGE J P NAGAR MYSORE KARNATAKA ,570008","0821 ,2548246",sparmeswarappa@yahoo.com,
830068 ,J S S PUBLIC SCHOOL,PRAVEEN KUMAR B N ,Secondary School,31/03/2025,"S J C E CAMPUS MANASAGANGOTHRI, MYSORE KARNATAKA ,570006","0821 ,2548248",praveenkumar21818@gmail.com,
830054 ,J S S PUBLIC SCHOOL,MRS. GOWRI B NATARAJA,Secondary School,31/03/2025,"NO:31 15TH MAIN 22ND CROSS BANASHANKARI 2ND STAGE BANGALORE KARNATAKA ,560070","080 ,08022970131",jss.bsk@gmail.com,WWW.JSSPSBSK.COM
830818 ,"J S S PUBLIC SCHOOL,  JSS INSTITUTIONS CAMPUS, B. RACHAIAH DOUBLE ROAD, CHAMARAJA NAGARA-571313.",Mr.H M UMESHA,Secondary School,31/03/2025,"THE PRINCIPAL J S S PUBLIC SCHOOL JSS INSTITUTIONS CAMPUS B.RACHAIAH DOUBLE ROAD CHAMARAJA NAGARA-571313 KARNATAKA-STATE ,571313",",08226 226444",principal.jsspsc@gmail.com,
830390 ,"J. TONTADARYA PRIMARY SCHOOL, GAJENDRAGAD",RASHMI R JANMANE,Secondary School,31/03/2026,"HEAD MASTER, JT CBSE SCHOOL GAJENDRAGAD ,582114","8371 ,262066",rashmijanmani@gmail.com,
830455 ,J.S.S SHRI MANJUNATHESHWARA CENTRAL SCHOOL,RAJANI R PATIL,Secondary School,31/03/2025,"J.S.S. SHRI MANJUNATHESHWARA CENTRAL SCHOOL, HEGGERI, HUBLI, KARNATAKA. ,580004","0836 ,8762473991",rajanihi51@gmail.com,http://smcs.org
830035 ,J.S.S. PUBLIC SCHOOL,B LATHA,Secondary School,31/03/2023,"SIDDARTHA NAGAR MYSORE KARNATAKA ,570011","0821 ,2548262",lathashekar1967@gmail.com,
830158 ,JAGADGURU TONTADARYA RESIDENTIAL SCHOOL,M S MALAGITTI,Secondary School,31/03/2024,"MUNDARQI GADAG, KARNATAKA ,582118","8371 ,262695",maheshmalagitti@gmail.com,
830400 ,JAI TULSI VIDYA VIHAR,Bindu Chhalani,Secondary School,31/03/2024,"HOSAPALYA, 22KM, OPP PEPSI, MYSORE ROAD, BANGALORE-74 ,560074","080 ,28437061",bindu.edu@gmail.com,
830369 ,JAIGOPAL GARODIA RASHTROTTHANA VIDYA KENDRA,MINAKSHI DAS,Secondary School,31/03/2024,"MAIN ROAD, RAMAMURTY NAGAR ,560016","080 ,25665133",jgrvkb@gmail.com,http://www.jgrvkb.org
830804 ,JAIHIND INTERNATIONAL SCHOOL,Mrs.Saroja Raghavan,Senior Secondary,31/03/2022,"JAIHIND INTERNATIONAL SCHOOL, NO 91 M.R TOWER, HONGASANDRA, BEGUR MAIN ROAD. ,560068","6545 ,08041208904",jaihindinternationalschool@gmail.com,
830408 ,JAIN GLOBAL SCHOOL,MRS. CHANDRIKA KRISHNA,Secondary School,31/03/2025,"JAIN GLOBAL SCHOOL #179/899, INDRA NAGAR, BANGARPET - 563162 ,563162","8153 ,08153255660",principal@jainglobal.in,http://www.jainglobal.in
830424 ,JAIN HERITAGE SCHOOL,MRS. JOLLY JOSEPH,Senior Secondary,31/03/2023,"18/4, ANJANEYA TEMPLE STREET, KEMPAPURA, HEBBAL ,560024","080 ,08023626122",info@jhs.ac.in,http://www.jhs.ac.in
830593 ,JAIN HERITAGE SCHOOL,Manjeet Jain,Senior Secondary,31/03/2020,"1598 RANI CHENNAMMA NAGAR ANGOL BELGAUM ,590006","0831 ,2483025",principal@jhsbgm.in,http://www.jhsbgm.in
830070 ,JAIN INTERNATIONAL RESIDENTIAL SCHOOL,W R DAVID,Senior Secondary,31/03/2026,"JAKKASANDRA PO KANAKAPURA RAOD BANGALORE KARNATAKA ,562112","080 ,27577013",principal@jirs.ac.in,
830993 ,JAIN PUBLIC SCHOOL,MRS. MAHALAKSHMI K,Secondary School,31/03/2023,"NO103,KOTTANURU DINNE ROAD, ASHWATH NARAYAN LAYPUT, JP NAGAR , 7TH PHASE, BANGALORE 560078 ,560078",",9916821412",santosh.sm17@gmail.com,http://www.jgi.ac.in
830943 ,JAIN PUBLIC SCHOOL,MR. SUBBIAH VENU GOPAL,Secondary School,31/03/2022,"SY NO 53/6,53/7,53/8, BH ROAD,NIDIGE VILLAGE, NIDIGE HOBLLI, ,577204",",9916821412",santosh.sm17@gmail.com,http://WWW.JGI.AC.IN
830895 ,JAIN PUBLIC SCHOOL,MR. DR. SYED AKRAM,Secondary School,31/03/2026,"NO 555/1,555/2,BELAGAL VILLAGE, BALLARI ,583102",",9448906916",principalbellary@gmail.com,
830649 ,JAIN PUBLIC SCHOOL,INDRANI CHATTERJEE,Secondary School,31/03/2024,"NEAR JUMNAL CROSS, BAGALKOT ROAD ,586101","080 ,43431022",indranichatterjee24@gmail.com,http://www.jgi.ac.in
830778 ,JAIN PUBLIC SCHOOL,PAILY T S,Secondary School,31/03/2025,"NEAR MAYCO FACTORY CHALGERI NH4 SERVICE ROAD ,581115","8373 ,262020",principalranebennur@jgischools.in,http://www.jgi.ac.in
830536 ,JAIN PUBLIC SCHOOL,KRISHNAN KHOUSHIK,Secondary School,31/03/2022,"NO. KAVALAGANA HALLI, CHINTAMANI TALUK, CHIKKABALLAPURA DIST. ,563125","080 ,43431014",prkkoushik@gmail.com,http://www.jgi.ac.in
830459 ,JAIN PUBLIC SCHOOL,C R VENKATESHA MURTHY,Secondary School,31/03/2025,"AVAGERE VILLAGE, BADA CROSS, NEAR BLIND SCHOOL ,577001","8192 ,292763",murthy.crv@gmail.com,http://www.jgi.ac.in
830542 ,JAIN PUBLIC SCHOOL,SATHYA SAI SHREE LAKSHMI,Secondary School,31/03/2022,"NH-4, SERVICE ROAD, OORKERE, TUMKUR DIST, KARNATAKA. ,572101","91 ,9916143163",hm.jps.tum@gmail.com,http://www.jgi.ac.in
830190 ,JAIN PUBLIC SCHOOL,GEETHA B R,Secondary School,31/03/2026,"JAKKASANDRA POST, KANAKAPURA TALUK,BANGALORE ,562112","080 ,27577224",gitabr.16@gmail.com,
830738 ,JAIN SCHOOL,REKHA I,Secondary School,31/03/2025,"BHARATH NAGAR, BEML NAGAR ,563115","8153 ,263005",jainschoolbharathnagar@gmail.com,
830558 ,JAIN VIDYALAYA,ANITA RAJPUT,Secondary School,31/03/2022,"SURVEY NO.182/3 AND 183/1 KASABA HOBLI, SHAMANUR VILLAGE ,577002","0819 ,289466",gurunath8521@gmail.com,
830077 ,JANADEEPA SCHOOL,Shrikant M Hegde,Senior Secondary,31/03/2025,"10 KM SHIMOGA HOLEHNNUR ROAD B BEERNAHALLI CROSS SHIMOGA DISTT JAVALLI KARNATAKA ,577227","8182 ,298124",sunishreem@gmail.com,
830885 ,JANANI VIDYA MANDIRA,MRS. SPOORTHI B C,Secondary School,31/03/2026,"NO.9/119, ULLAL-MANGANAHALLI MAIN ROAD, 3RD BLOCK SIR M V LAYOUT, BANGALORE 560056 ,560056",",080-23240880",jananividyamandira1@gmail.com,http://www.jananividyamandira.com
840017 ,JAWAHAR NAVODAYA VIDYALAYA,B N T REDDY,Senior Secondary,31/03/2023,"KUKNOOR YELBURGA TQ. KOPPAL DIST KARNATAKA ,583232","8534 ,230444",bntreddy1758@rediffmail.com,
840018 ,JAWAHAR NAVODAYA VIDYALAYA,K S DATTATRI,Senior Secondary,31/03/2020,"GOLLAHALLI URDIGERE POST TUMKUR DISTT. KARNATAKA ,572140","0816 ,2265316",dattatri_ks@yahoo.com,
840019 ,JAWAHAR NAVODAYA VIDYALAYA,T PALANIVELU,Senior Secondary,31/03/2024,"CHARA HEBRI PO UDUPI DISTT KARNATAKA ,576112","8253 ,251260",palanivelu1967@gmail.com,
840020 ,JAWAHAR NAVODAYA VIDYALAYA,RAGHAVAN KAVALAN,Senior Secondary,31/03/2032,"BAGALUR BANGALORE URBAN DISTT. KARNATAKA ,562149","080 ,28469055",rkavalan@yahoo.co.in,
840021 ,JAWAHAR NAVODAYA VIDYALAYA,K SUBHASHINI ,Senior Secondary,31/03/2025,"MUNDARGI DISTT GODAG KARNATAKA ,582118","0837 ,08371215567",jnvgadag10@gmail.com,
840025 ,JAWAHAR NAVODAYA VIDYALAYA,J ANIL,Senior Secondary,31/03/2026,"DEVARAHALLI TQ CHANNAGIRI DISTT DAVANGERE KARNATAKA ,577215","8189 ,239038",j_aniljana@rediffmail.com,jnvdavanagere.gov.in
840024 ,JAWAHAR NAVODAYA VIDYALAYA,K RAMI REDDY,Senior Secondary,31/03/2025,"VIRAKTAMATH PREMISES HANGAL DISTT HAVERI KARNATAKA ,581104","8379 ,294075",kramireddy63@yahoo.co.in,
840016 ,JAWAHAR NAVODAYA VIDYALAYA,S STEPHEN JEYARAJ,Senior Secondary,31/03/2022,"UDUVALLI POST HIRIYUR TALUK CHITRADURGA DIST. KARNATAKA ,572143","8193 ,9449060356",ssjeyaraj@rediffmail.com,
840026 ,JAWAHAR NAVODAYA VIDYALAYA,B E G PRASANNA KUMAR,Senior Secondary,31/03/2022,"CHIRLAKOPPA BAGALKOT DISTT KARNATAKA ,587155","8357 ,236000",begpk54@gmail.com,
840009 ,JAWAHAR NAVODAYA VIDYALAYA,R CHAKRAVARTHY,Senior Secondary,31/03/2029,"DODDABALLAPUR BASHETTIHALLI POST BANGALORE RURAL DISTT. KARNATAKA ,561203","080 ,27630781",rchakravarthy1968@rediffmail.com,
840022 ,JAWAHAR NAVODAYA VIDYALAYA,SASEENDRAN C K,Senior Secondary,31/03/2020,"POST MUDGAL DISTT RAICHUR KARNATAKA ,584125","8537 ,202730",cksaseendran@yahoo.co.in,
840023 ,JAWAHAR NAVODAYA VIDYALAYA,V  SRINIVASAN,Senior Secondary,31/03/2022,"KURNAD POST, MUDIPU, BANTWAL TALUK, DAVANGERE DISTT, KARNATAKA ,575001","8255 ,261300",woodgoodfood@yahoo.co.in,
840015 ,JAWAHAR NAVODAYA VIDYALAYA,ROY P JOHN,Senior Secondary,31/03/2024,"HOTHPET P.O SHAHAPUR TQ GULBARGA DIST. KARNATAKA ,585287","8497 ,222051",royplavilajohn60@gmail.com,
840011 ,JAWAHAR NAVODAYA VIDYALAYA,G JAWAHAR SAKRATES,Senior Secondary,31/03/2022,"NARAYANAPUR P.O BASAVAKALYAN TALUK BIDAR DIST. KARNATAKA ,585327","0 ,9449008456",gjsakratestn@gmail.com,
840013 ,JAWAHAR NAVODAYA VIDYALAYA, A SUNDAR,Senior Secondary,31/03/2022,"CHIKAJOGIHALLI KUDLIGI TQ BELLARY DISTRICT KARNATAKA ,583126","8391 ,223490",sundar1729003@yahoo.co.in,
840012 ,JAWAHAR NAVODAYA VIDYALAYA,BENNY JOSEPH,Senior Secondary,31/03/2024,"BALEHONNUR C.R.S. POST KOPPA TALUK CHIKMAGALUR DIST. KARNATAKA ,577117","0826 ,6250604",josefbenny@gmail.com,
840010 ,JAWAHAR NAVODAYA VIDYALAYA,C AMMAL,Senior Secondary,31/03/2025,"ALMATTI DAM SITE BIJAPUR DISTRICT KARNATAKA ,586201","8426 ,281088",jnvbijapur@gmail.com,
840008 ,JAWAHAR NAVODAYA VIDYALAYA,V B LAMANI,Senior Secondary,31/03/2021,"POST MALAGI TQ MUNDGOD MUNDGOD TQ. UTTAR KANNADA DIST. KARNATAKA ,581346","8301 ,278526",vblamani1962@rediffmail.com,
840007 ,JAWAHAR NAVODAYA VIDYALAYA,ISAAC P M ,Senior Secondary,31/03/2010,"GALI BEEDU P.O MADIKERI TALUK KODAGU DIST. KARNATAKA ,571201","8272 ,265615",riniisaac@rediffmai.com,
840006 ,JAWAHAR NAVODAYA VIDYALAYA,R PREMKUMAR,Senior Secondary,31/03/2021,"GAJANUR POST SHIMOGA DISTT. KARNATAKA ,577202","8182 ,234250",prembenayah@gmail.com,
840005 ,JAWAHAR NAVODAYA VIDYALAYA,K PARTHIBAN,Senior Secondary,31/03/2025,"MAVINAKERE P.O HOLENARASI PURA TQ HASSAN DIST. KARNATAKA ,573211","8175 ,265429",kpartheban@rediffmail.com,
840004 ,JAWAHAR NAVODAYA VIDYALAYA,E  UMAPATHI REDDY,Senior Secondary,31/03/2025,"SHIVARAGUDDA P.O MANDYA DISTT. KARNATAKA ,571459","8232 ,278263",eadala@rediffmail.com,
840003 ,JAWAHAR NAVODAYA VIDYALAYA,ANURADHA T,Senior Secondary,31/03/2021,"YENIGADALE VILLATE AND POST, CHINTAMANI TALUK, CHIKKABALLAPURA DISTT., KARNATAKA-563125 ,563125","8154 ,256054",anu_mottai123@rediffmail.com,
840002 ,JAWAHAR NAVODAYA VIDYALAYA,V RAMANATHAN,Senior Secondary,31/03/2021,"KOTHALI-KUPPANWADI CHIKODI TALUK BELGAUM DISTRICT KARNATAKA ,591287","8338 ,266352",vrn1964@rediffmail.com,
840001 ,JAWAHAR NAVODAYA VIDYALAYA,SUDHA V B,Senior Secondary,31/03/2025,"KYARAKOPPA ROAD DHARWAD KARNATAKA ,580007","0836 ,2778326",sudhavakayil@gmail.com,
840027 ,JAWAHAR NAVODAYA VIDYALAYA,Madhusoodanan.J,Senior Secondary,31/03/2024,"DMG HALI POST MYSORE TALUK DISTT. KARNATAKA ,572026","0821 ,2970040",Jmadhusoodanan9@gmail.com,jnvdavanagere.gov.in
840014 ,JAWAHAR NAVODAYA VIDYALAYA,Daniel Retnakumar,Senior Secondary,31/03/2025,"HONDARABALA VILLAGE CHAMARAJANAGAR TQ & DIST MYSORE DISTT. KARNATAKA ,571117","8226 ,297274",rdrive17@rediffmail.com,
840028 ,JAWAHAR NAVODAYA VIDYALAYA -2,G VALLIAMMAI,Senior Secondary,31/03/2026,"KWARTQ CHITTARUR DISTT GULBARGA, KARNATAKA ,585312","8474 ,298033",gvalliammai@yahoo.com,
840029 ,JAWAHAR NAVODAYA VIDYALAYA KALABURAGI-01,MRS. SHASHI KALA TIWARI,Secondary School,31/03/2022,"DAR HQ OPP OF S P OFFICE POLICE GROUND ,585105",",8472226012",jnvkalaburagi1@gmail.com,www.jnvkalaburagi1.org
840031 ,JAWAHAR NAVODAYA VIDYALAYA KOLAR,MR. B.SUDHAKARA REDDY,Secondary School,31/03/2021,"DIET BUILDING, VILLEGE CHIKKAHASALA, SANATORIUM POST, BANGARPET ROAD, KOLAR ,563101",",9340508028",jnvkolar2017@gmail.com,www.navodaya.gov.in/nvs/nvs-school/KOLAR/en/home
840030 ,"JAWAHAR NAVODAYA VIDYALAYA,DISTRICT:RAMANAGARA",MR. N KUMAR,Secondary School,31/03/2022,"VPO:SHIVANAHALLI,KASABA HOBLI,KANAKAPURA TALUK,RAMANAGARA DISTRICT,KARNATAKA-562117 ,562117",",08028469055",jnvramanagara2017@gmail.com,www.navodaya.gov.in
830986 ,JAYCEE HIGH SCHOOL,MRS. JAYSHREE MADIWALAR,Secondary School,31/03/2023,"MULGUND ROAD GADAG 582103 ,582103",",08372237852",highschooljaycee@gmail.com,http://www.jayceehighschool.com
830841 ,JES PUBLIC SCHOOL,MR. GANESHA G S,Secondary School,31/03/2026,"C. A. - 1, N. G. E. F., LAYOUT ( NURPATHUNGA NAGAR, NAGARABHAVI 1ST STAGE, BANGALORE - 72 ,560072","4637 ,8023213135",jespublicschool@gmail.com,http://www.jespublicschool.com
830501 ,JET RURAL EDUCATION CENTRE,Vijayashree D,Secondary School,31/03/2026,"GOLLAHALLI, YARABALLI POST, HIRIYUR TQ, CHITRADURGA DIST. ,577545","8193 ,529937",vijayashreejet@gmail.com,http://jagruthiruraleducationcentre.org
830973 ,JINDAL ADARSH VIDYALAYA,DR. THOMAS REMIGIUS,Secondary School,31/03/2023,"SHANKAR HILL TOWN ,583153",",08395242237",jav.school@jsw.in,http://www.jvm.in
830061 ,JINDAL VIDYA MANDIR,Kumaraswami B,Senior Secondary,31/03/2023,"JINDAL VIDYA NAGAR STEEL LTD. TOWNSHIP, VIDYA NAGAR, BELLARY DISTRICT, KARNATAKA ,583275","0839 ,5246450",jvm.school@jsw.in,http://www.jvm.in
831111 ,JNANA BANDHU HIGHER PRIMARY SCHOOL,MISS K ROSE MARY,Secondary School,31/03/2024,"OJINAHALLI ROAD POST : BHAGYANAGAR TQ & DIST : KOPPAL-583238 ,583238",",9141816668",jbschoolbhagyanagar@gmail.com,http://www.jbrschool.com
830559 ,JNANA BANDHU VIDYALAYA,POORNIMA K S,Secondary School,31/03/2023,"DEVEGOWDANA KOPPAL,PANDAVAPURA TALUK,MANDYA DIST. ,571434","8236 ,255177",poornimaaravind3@gmail.com,
830212 ,JNANA GANGA CENTRAL SCHOOL,Dechamma,Secondary School,31/03/2026,"NEAR GOWRI HOLE BELLARE SULLIA TALUK ,574212","8257 ,271533",xiitell@gmail.com,
830247 ,JNANA SWEEKAR PUBLIC SCHOOL,RATNAPRABHA DESHPANDE,Secondary School,31/03/2022,"SY. 19/1 & 19/2, THALAGATPURA VILLEGE, KANAKAPURA MAIN ROAD, BANGALORE. ,560062","080 ,28427472",ratna.deshpande@gmail.com,http://www.jnanasweekar.com
830137 ,JNANA VIJNANA VIDYA PEETHA,MR. M. RAMANATH,Senior Secondary,31/03/2024,"NO 13, 11TH MAIN 6TH CROSS R K LAYOUT PADMANABHA NAGAR BANGALORE KARNATAKA ,560070","0 ,08026391509",jvvp2001@gmail.com,www.jvvidyapeetha.org
830292 ,JNANA VIKAS NATIONAL PUBLIC SCHOOL,UMA RAMESH,Secondary School,31/03/2025,"SY. NO. 21/4B, BIDADI, RAMANAGARA TALUK, BANGALORE RURAL DIST PIN-562109. ,562109","080 ,27307061",uma.bellacharu64@gmail.com,http://www.jvnps.org
830174 ,JNANAGANGA RESIDENTIAL SCHOOL,SHAREEN T M,Secondary School,31/03/2025,"PANCHAVATI, ATTUR, HARANGI, REHEBILITION AREA, HARANGI POST NEAR KUSHALNAGAR, SOMAWARAPET TQ ,571233","8276 ,277330",shareen_ramesh@rediffmail.com,
830661 ,JNANASAGARA CENTRAL SCHOOL,PRADEEP KUMAR T R,Secondary School,31/03/2025,"KOMMANALU, SAVALANGA ROAD, SHIVAMOGGATALUK, KARNATAKA-577 225 ,577225","8182 ,298089",Pradeetr26@gmail.com,http://www.jnanasagaracentralshool.com
830485 ,JNANASAGARA INTERNATIONAL PUBLIC SCHOOL,SUJA PHILIP,Secondary School,31/03/2026,"NAGASAMUDRA ROAD, CHANNARAYAPATNA, DISTT HASSAN, KARNATAKA -573116 ,573116","8176 ,252077",sujaphilip74@gmail.com,
830046 ,JNANODAYA SCHOOL,K R SUMANA,Secondary School,31/03/2022,"SHRI SHANKARA MATH COMPOUND SHANKARAPURAM BANGALORE KARNATAKA ,560004","080 ,26500524",sumana_59@yahoo.co.in,
830503 ,JOSHI'S CENTRAL PUBLIC SCHOOL,RAJASHRI  JOSHI,Secondary School,31/03/2021,"NO.4175, JOSHI NAGAR MANDOLI ROAD ,590006","0831 ,2467018",principal@joshischoolbgm.edu.in,
830945 ,JSS PRIMARY SCHOOL,MR. KUMARASWAMY,Secondary School,31/03/2022,"KHB COLONY,MANDYA ,571401",",9632507315",swamy807@gmail.com,http://www.jsspsmandya.com
830399 ,JSS PUBLIC SCHOOL,MRS. LILIAN ANTONY SHAWN,Secondary School,31/03/2024,"SHRI SHIVARATHRISHWAR NAGAR,NEAR TAPOVAN,KELAGERI ,580007","0836 ,08362775299",jsspublicschooldwdprincipal@gmail.com,http://www.jsspsdharwad.com
830398 ,JSS PUBLIC SCHOOL,MR. N GURUSWAMY,Secondary School,31/03/2024,"HUVINAHADAGALI, BELLARY DISTRICT ,583219","8399 ,08399241122",princi.jsspshvg@gmail.com,http://www.jsspshuvinahadagali.com
830069 ,JSS PUBLIC SCHOOL,Nuzhath Muneera,Secondary School,31/03/2025,"MALUR KOLAR DISTT. KOLAR DISTT. MYSORE ,563130","8151 ,233101",nmuneera@hotmail.com,
831030 ,JSS PUBLIC SCHOOL,MRS. ASHA M,Secondary School,31/03/2024,"CA 05, 5TH MAIN, BASAWESHVARA BLOCK, DR.S.RADHAKRISHNAN NAGAR, TEACHERS LAYOUT, MYSURU ,570029",",08212542708",jsspsyarmys2015@gmail.com,jssonline.org
830164 ,JSS PUBLIC SCHOOL,GEETIKA KHAROLA,Senior Secondary,31/03/2026,"NO 283 5TH CROSS, 12TH MAIN V SECTOR HSR LAYOUT BANGALORE KARNATAKA ,560034","080 ,22970133",geetika_kharola@gmail.com,
830170 ,JSS PUBLIC SCHOOL,MR. MADHU KUMAR B,Secondary School,31/03/2020,"NH-75, BAGE, SAKALESHPUR TQ., HASSAN DISTRICT KARNATAKA ,573214","8173 ,08173297514",bmadhukumar2910@gmail.com,http://www.jsspublicschoolbage.com
830166 ,JSS PUBLIC SCHOOL,RADHA MURTHY ,Secondary School,31/03/2025,"HBR LAYOUT NEXT TO NEW BDA COMPLEX BANGALORE KARNATAKA ,560043","080 ,25437788",radha83krishnan@gmail.com,
831116 ,JUBILEE NATIONAL PUBLIC SCHOOL,MRS. KAVITHA B V,Secondary School,31/03/2024,"2ND BLOCK, J.P.NAGAR, BENGALURU-560083 ,560083",",7829392908",jubilecbse2020@gmail.com,
830705 ,JUBILEE SCHOOL,Mrs.Maria Dorathy .S,Secondary School,31/03/2024,"VIJINAPURA, DOORVANINAGAR, ,560016","0261 ,08025651999",princijehs@gmail.com,http://www.jubileeinstitutions.org
830048 ,JYOTHY KENDRIYA VIDYALAYA,MRS. B S SUMA,Secondary School,31/03/2025,"YELACHENAHALLI KANAKAPURA ROAD BANGALORE KARNATAKA ,560078","080 ,08026321237",jyothyvidyalaya@gmail.com,http://www.jyothyvidyalaya.org
830529 ,K E BOARDS HIGHER PRI SCHOOL,ASHWANI KUMAR,Secondary School,31/03/2022,"STATION ROAD MALMADDI ,580007","0836 ,2440676",princikebcs@gmail.com,
830271 ,K J SOMAIYA ENGLISH MEDIUM SCHOOL,C ANILKUMAR,Senior Secondary,31/03/2026,"SAMEERWAD, MUDHOL, BAGALKOT ,587316","8350 ,260138",principal.smrcbse@somaiya.edu,http://www.srivigneshvidyalaya.com
830981 ,K K ENGLISH MEDIUM SCHOOL CHIKODI,MR. MAHESH SARODE,Secondary School,31/03/2023,"K K ENGLISH MEDIUM SCHOOL BASAVA CIRCLE CHIKODI ,591201",",08338275563",mahisarode12@gmail.com,
830109 ,K L E ENGLISH MEDIUM SCHOOL,Sharmistha Roy,Senior Secondary,31/03/2023,"NIPANI, BELGAUM DISTT. KARNATAKA ,591237","8338 ,222860",sroy5582@gmail.com,
830155 ,K L E SOCIETY'S ENGLISH MEDIUM SCHOOL,RANI YOHANNAN,Secondary School,31/03/2026,"CONVENT SCHOOL IJASI LAKAMAPUR ROAD HAVERI KARNTAKA ,581110","8375 ,236915",kleschool_hvr@rediffmail.com,
830177 ,K L E SOCIETY'S M.R. SAKHARE ENGLISH MEDIUM SHCOOL.,SHARMILA HEMANT,Secondary School,31/03/2023,"VIDYANAGAR, HUBLI, DHARWAD ,580031","0836 ,2372080",shama.hemant1234@gmail.com,
830234 ,K L E SOCIETY'S SMT. CHANDRAKALA BHIMARAO RANAMODE SCHOOL,MADIWALAYYA S HIREMATH,Secondary School,31/03/2022,"SATTI ROAD CS KITTUR HIGH SCHOOL CAMPUS ATHANI ,591304","8289 ,285855",msh1061@rediffmail.com,http://www.klesociety.org
830113 ,K L E SOCIETYS SCHOOL,MELWYN BOBBY MARJEE,Senior Secondary,31/03/2025,"S NIJALINAGAPNA COLLEGE CAMPUS II BLOCK RAJAJI NAGAR, DISTT BANGALORE, KARNATAKA ,560010","080 ,23429807",melwynbobby@gmail.com,
830229 ,K L E'S INTERNATIONAL SCHOOL,DIPTI  INGLEY,Senior Secondary,31/03/2024,"SCHEME NO. 40, KUVEMPUR NAGAR, HINDALGA, DIST. BELGAUM, KARNATAKA-591108 ,590001","0831 ,2466281",kleintschool@yahoo.in,
830629 ,K R LAKKAM MEMORIAL C.B.S.E SCHOOL,Chandrashekar V Kotte,Secondary School,31/03/2023,"JUNJARAKOPPA BALLURA MUDHOL BAGALKOT KARNATAKA ,587313","0835 ,280248",chandrashekar.shekar91@gmail.com,
830620 ,"K.L.E SCHOOL,",SHUBHANGI MORE,Secondary School,31/03/2023,"KIADB LAND, RAYAPUR, DHARWAD, ,580009","0836 ,2221999",shubhangimore90@yahoo.co.in,http://www.kleschooldharwad.com
830391 ,K.L.E SOCIETY'S BASAVAPRABHU KORE CBSE SCHOOL,Bharathi Patil,Secondary School,31/03/2026,"A/P ANKALI TAL: CHIKODI DIST: BELGAUM ,591213","8338 ,254984",bharathipatil19@gmail.com,http://www.klesociety.org
830235 ,K.L.E SOCIETY'S PRIMARY SCHOOL,KAVITA R KULKARNI,Secondary School,31/03/2022,"J.T.COLLEGE CAMPUS, GADAG, KARNATAKA ,582101","8372 ,235800",kavitakulkarni810@gmail.com,
830216 ,"K.L.E. MAHADEVAPPANNA MUNAVALLI SCHOOL, GOKAK",ANUPA D KOWSHIK,Secondary School,31/03/2023,"K.L.E.S.CAMPUS, MAIN ROAD,GOKAK, BELGAUM ,591307","8332 ,229504",klesgokak@gmail.com,
830261 ,K.L.E. SOCIETY'S ENGLISH MEDIUM SCHOOL,AUDREY PRINCE UTTANGI,Secondary School,31/03/2022,"MANJUNATHNAGAR, GOKUL ROAD, HULBI-30 ,580030","0836 ,2335055",kleschool_man@yahoo.com,
830450 ,"K.L.E. SOCIETY'S SCHOOL, SAUNDATTI",Varsha Sairoba Gaonkar,Secondary School,31/03/2023,"BUS STAND ROAD, SAUNDATTI - 591126 ,591126","0833 ,0223566",varshagaonkar2009@yahoo.com,
830461 ,K.M.V.RED HILLS HIGH SCHOOL,MRS. ABAK CHATTERJEE,Senior Secondary,31/03/2025,"#57, CHIMNEY HILLS, PIPELINE ROAD, CHIKKABANAVARA, BANGALORE ,560090","080 ,8867470080",redhillshigh@gmail.com,www.redhillshigh.ac.in
830314 ,K.V.G INTERNATIONAL PUBLIC SCHOOL,SUNIL KUMAR K C,Senior Secondary,31/03/2022,"KURUNJIBAG SULLIA -D.K SULLIA, MANGALE ,574327","8257 ,235156",kvgipssullia@rediffmail.com,
830358 ,KAIRALEE NILAYAM CENTRAL SCHOOL,SUMANGALA JAYAPAL,Secondary School,31/03/2023,"KAIRALEE NILAYAM CAMPUS, VIMANAPURA, BANGALORE-560017. ,560017","080 ,25234313",principalkncs@gmail.com,http://www.kairaleenilayamcentralschool.org
830097 ,KALPATRU CENTRAL SCHOOL,DEVIKA B SWAMY,Secondary School,31/03/2024,"VIDYA NAGAR BH ROAD TIPTUR KARNATAKA ,572202","8134 ,253504",devikabswamy@gmail.com,
830203 ,KALPAVRUKSHA MODEL SCHOOL,Arindam Roy Choudhury ,Secondary School,31/03/2026,"ALANKAR NAGAR, MURGOD ROAD, BAILHONGAL, BELGAUM ,591102","8288 ,234700",principal@kms.edu.in,
