Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
1631119,"G.D GOENKA INTERNATIONAL SCHOOL, JALANDHAR",MRS. RANJIT BHATIA,Senior Secondary,31/03/2022,"ELDECO GREENS, NAKODAR ROAD, JALANDHAR ,144026","0181 ,07837887244,",gdgoenkajalandhar@gmail.com,http://www.gdgoenkajalandhar.in
730090 ,G.D GOENKA PUBLIC SCHOOL SRINAGAR,MR. JOHNSON.P.J,Senior Secondary,31/03/2022,"UMER COLONY SADARBAL ,190006",",9070333490",principal@gdgoenkasrinagar.com,http://www.gdgoenkasrinagar.com
1631238,G.D. GOENKA PUBLIC SCHOOL,Dr.Daisy Sharma,Secondary School,31/03/2026,"144601 ,144601",",01822",principal@gdgoenkakapurthala.com,http://www.gdgoenkakapurthala.com
1630653,"G.D. GOENKA PUBLIC SCHOOL, AMRITSAR",AMANPREET KAUR KHAIRA,Senior Secondary,31/03/2022,"NH 1, OFF GT ROAD, MANAWALA (OPP BEST PRICE) ,143115","0183 ,2440011",Amanpreet@gdgoenkaamritsar.com,www.gdgoenkaamritsar.com
1630748,G.S. INTERNATIONAL PUBLIC SCHOOL,SONIA MAHAJAN,Senior Secondary,31/03/2023,"DERA BABA NANAK GURDASPUR, PUNJAB ,143605","1871 ,262136",sonia02mahajan@ymail.com,
1631042,G.S.PUBLIC SENIOR SECONDARY SCHOOL,Inderjit Singh,Senior Secondary,31/03/2024,"VILLAGE BILLASPUR PINDI, V.P.O. DHAULA, DISTT. BARNALA (PUNJAB)- 148107 ,148107","1679 ,260600",gsp_dhaula@yahoo.com,
1630785,G.T.B. PUBLIC SCHOOL,PARTAP SINGH,Senior Secondary,31/03/2026,"GURU HAR SAHAI MUKATSAR ROAD, NEW MODAL TOWN ,152022","1685 ,500726",GTBPUBLICSCHOOL@YAHOO.COM,
730088 ,GALAXY PUBLIC SCHOOL,MRS. JASPREET KAUR,Secondary School,31/03/2024,"SEC: E (EXTN.), SAINIK COLONY, JAMMU ,180011","040 ,01912468452",binoda@yahoo.com,www.galaxyschooljammu.com
1630499,GANGA INTERNATIONAL SCHOOL,DHARMENDRA SRIVASTAV,Senior Secondary,31/03/2024,"NEAR KHANORI MANDI PATIALA PUNJAB ,144601","1764 ,285048",giskhanori@gmail.com,
1630463,GARDEN VALLEY INTERNATIONAL SCHOOL,HARPREET KAUR,Senior Secondary,31/03/2023,"VILLAGE BHATTIAN, P.O. MACHHIWARA, LUDHINANA, PUNJAB ,141115","1628 ,251222",harpreettaneja75@gmail.com,
1630770,GARDEN VALLEY INTERNATIONAL SCHOOL,GURDEEP KAUR,Senior Secondary,31/03/2023,"VILLAGE BELA, ROPAR,PUNJAB ,140111","0 ,8284037532",gvisbela11@gmail.com,http://www.gvismachhiwara.in
1631181,GARDEN VALLEY INTERNATIONAL SCHOOL,MRS. SONIKA SANDHU,Senior Secondary,31/03/2022,"VILLAGE CHATAMALA, KURALI ROAD,MORINDA ,140101","91 ,09041106442,",gardenvalley78@gmail.com,http://www.gvismorinda.in
1630944,GARDEN VALLEY INTERNATIONAL SCHOOL,KAMALJIT KAUR,Senior Secondary,31/03/2025,"KHARAR ROAD, OPP. KHANNA HOSPITAL, BASSI PATHANA FATEHGARH PUNJAB ,140412","0000 ,9878241707",kamalgvis@gmail.com,http://www.gvisbassi.in
1631344,GARDEN VALLEY INTERNATIONAL SCHOOL,MRS. NAMITA CHAUHAN,Secondary School,31/03/2024,"VILLAGE SAMPLI, SAMPLA ROAD, NEAR UNIVERSITY COLLEGE, CHUNNI KALAN ,140307",",9041983221",gardenvalley78@gmail.com,http://www.gvischunni.in
1631325,GARDEN VALLEY INTERNATIONAL SCHOOL,MRS. JASKIRAN KAUR,Secondary School,31/03/2024,"VILLAGE BAINA BULAND, ,147203",",9316116243",gardenvalley78@gmail.com,http://www.gvisamloh.in
1630564,GB INTERNATIONAL SCHOOL,Poonam Rani,Senior Secondary,31/03/2025,"PATIALA ROAD, NABHA DIST PATIALA PUNJAB) 147201 ,147201","1765 ,228125",gbisnabha@yahoo.com,
1630433,GEM PUBLIC SCHOOL,R BUVANA,Senior Secondary,31/03/2022,"PHASE 3 B2 SECTOR-60, SAS NAGAR, MOHALI ROPAR PUNJAB ,160060","0172 ,5090720",lr.buvana@yahoo.com,http://www.alagojothiacademy.in
1630629,GEMS CAMBRIDGE INTERNATIONAL SCHOOL,YACHANA CHAWLA,Senior Secondary,31/03/2021,"GEMS CAMBRIDGE INTERNATIONAL SCHOOL JALANDHAR-PHAGWARA BYEPASS PURHIRAN HOSHIARPUR ,146111","1882 ,249313",principal.gcishoshiarpur@gmail.com,http://www.gemseducation.com
1630792,GEMS CAMBRIDGE INTERNATIONAL SCHOOL,Md Imtazul Hussain,Senior Secondary,31/03/2024,"VILLAGE SHAHAPURA, AMRITSAR ROAD, TEH. BATALA, GURDASPUR ,143505","1871 ,8728892400",gcisbprincipal@gmail.com,
1631187,GEMS PUBLIC SCHOOL,Anju Nagpal,Secondary School,31/03/2025,"82 FEET CIRCLE ROAD, SUSHANT CITY - II, MANSA ROAD ,151001","0 ,9115003264",principal.bathinda@gemspublicschool.co.in,
1631220,GEMS PUBLIC SCHOOL,MISS MANJARI TEJPAL,Senior Secondary,31/03/2024,"NEAR ITBP CAMP, CHAURA-SANOUR ROAD, VILL-DHARAMKOT, PATIALA ,147002",",8285586816",ekta.passi@gemseducation.com,www.gemseducation.com
1630015,GEN GURNAM SINGH PUBLIC SCHOOL,MRS. TEJINDER KAUR SEKHON,Senior Secondary,31/03/2025,"GENERAL GURNAM SINGH PUBLIC SCHOOL,PATIALA BYPASS SANGRUR ,148001","1672 ,1672250588",principal.ggsschool@gmail.com,ggspublicschoolsangrur.org
1630464,GENIUS INTERNATIONAL PUBLIC SCHOOL,Poonam Dogra,Senior Secondary,31/03/2022,"NEAR GURUDWARA SOLKHIAN, NH-21, ROPAR CHANDIGARH HIGHWAY, PUNJAB ,144401","1881 ,240080",issh786s@gmail.com,
1631327,GGS WORLD SCHOOL FEROZEPUR ROAD MALLANWALA FEROZEPUR,MR. MANJIT SINGH,Secondary School,31/03/2024,"FEROZEPUR ROAD MALLANWALA FEROZEPUR ,152021",",9781215704",ggsworld18@gmail.com,WWW.GGSWORLDFZR.COM
1630920,GHG ACADEMY,MR. VIPAN KUMAR,Senior Secondary,31/03/2024,"VPO- KHANDOOR, DISTT. LUDHIANA ,141103",",9855612226",ghgacademykhandoor@gmail.com,www.ghgacademyjagraon.com
1630373,GHOMAN INTERNATIONAL PUBLIC SCHOOL,Manjeet,Senior Secondary,31/03/2023,"BEAS ROAD GHOMAN BATALA GURDASPUR PUNJAB ,143514","1872 ,266740",bawa.mann10@gmail.com,
1630023,GIAN JYOTI GLOBAL SCHOOL,RANJEET BEDI,Senior Secondary,31/03/2025,"PHASE II SAS NAGAR MOHALI PUNJAB ,160055","0172 ,2228806",gian_jyoti@rediffmail.com,http://www.gjpsmohali.com
1630949,GILLCO INTERNATIONAL SCHOOL,MRS.INDERPREET KAUR,Senior Secondary,31/03/2026,"GILLCO VALLEY, SECTOR-127, DISTT. MOHALI, P.O KHARAR, PUNJAB (140301) ,140301","0160 ,01606600497",principal@gillcoschool.com,http://www.gillcoschool.com
1630243,GITA BHAWAN PUBLIC SCHOOL,Venu Sood,Secondary School,31/03/2026,"VEDANT NAGAR MOGA PUNJAB ,142001","1636 ,229220",soodvenu@gmail.com,
1631035,GLOBAL DISCOVERY SCHOOL,MRS. SARABJEET KAUR SRAN,Senior Secondary,31/03/2022,"BATHINDA ROAD ,151103","7529 ,09814000607",amitsaraf607@gmail.com,http://www.discoveryschools.in
1630498,GLOBAL PUBLIC SCHOOL,MRS. JYOTI,Senior Secondary,31/03/2024,"RANGA, MUKERIAN HOSHIARPUR PUNJAB ,144306","1883 ,233095,",gpsranga36@yahoo.com,http://www.gpsranga.com
1631177,GLOBAL WISDOM CONVENT SCHOOL,MRS. SAMITA SINGH,Senior Secondary,31/03/2024,"LOHGARH ROAD ,142042","1682 ,9781285444",gwcsdmk1@gmail.com,http://www.gwcsdmk.com
1631252,GLOBAL WISDOM INTERNATIONAL SCHOOL,MRS. MONICA MANN,Senior Secondary,31/03/2024,"BARWALA ROAD, DERA BASSI DISTT SAS NAGAR MOHALI PUNJAB ,140507",",01727165601",gwisderabassi@gmail.com,www.gwis.co.in
1630616,GMA CITY PUBLIC SCHOOL,ANITA ARORA,Senior Secondary,31/03/2026,"CHANDIGARH ROAD, CHABBEWAL ,146001","1882 ,270006",ecoarora@gmail.com,
1630766,GMT INTERNATIONAL PUBLIC SCHOOL,Neetu Sharma,Senior Secondary,31/03/2023,"KAKOWAL ROAD, NEAR VENUS GARMENT FACTORY, LUDHIANA ,141007","0161 ,2174324",Neetu.bhambi@gmail.com,http://www.gmtinternationalschool.com
1630601,GN CONVENT SCHOOL,PARMPAL KAUR BUTTER,Senior Secondary,31/03/2025,"VPO BHALOOR, DISTT MOGA PUNJAB ,151207","1636 ,247357",parmpalmachaki@gmail.com,www.gnconventschool.com
1630724,GOBIND PUBLIC SCHOOL,MRS. SONIKA SHARMA,Secondary School,31/03/2025,"G.T. ROAD, DINANAGAR ,143531","1875 ,01875222117",gpsdnn@gmail.com,www.gobindpublicschool.com
1630063,GOBINDGARH PUBLIC SCHOOL,Dr.Neeru Arora,Senior Secondary,31/03/2025,"MANDI GOBIND GARH FATEHGARH SAHIB PUNJAB ,147301","1765 ,255450,9872070638",gpsgobindgarh@yahoo.com,
1630817,GOD BLESSING PUBLIC SCHOOL,SUSHMA RANI,Senior Secondary,31/03/2023,"NEAR SHAKTI NAGAR, DHARMGARH ROAD, LALRU MANDI, TEH: DERA BASSI, DISTRICT: AJITGARH, PUNJAB ,140501","0 ,9041864395",sssushthakur@gmail.com,
1630439,GODWIN PUBLIC SCHOOL,LAKHWINDER KAUR,Senior Secondary,31/03/2026,"ABOHAR FAZILKA ROAD GHALLU PO NIHAL HERA TEH FAZILKA FEROZEPUR PUNJAB ,152122","1638 ,233317",brarjagjit80@gmail.com,
1630153,GOLDEN BELLS PUB SCHOOL,ANJALI CHAUDHRY,Senior Secondary,31/03/2022,"SOHANA MOHALI PUNJAB ,140308","91 ,9915808830",achaudhry.chd@gmail.com,http://www.goldenbells.or
1630887,GOLDEN DAYS PUBLIC SCHOOL,Mrs.Surjit Kaur,Secondary School,31/03/2022,"BATHINDA-DABWALI ROAD, GURTHARI(BATHINDA) ,151001",",9316277100",kuldeepbathinda@gmail.com,
1630694,GOLDEN EARTH CONVENT SCHOOL,MR. VINOD KUMAR,Senior Secondary,31/03/2022,"MOGA-FEROZEPUR HIGHWAY V.P.O JOGEWALA DISTT. MOGA ,142048","91 ,9914278100,",goldenearthconventschool@rediffmail.com,http://www.goldenearthconventschool.in/
1630411,GOLDEN EARTH GLOBAL SCHOOL,Sk Nurul Haque,Senior Secondary,31/03/2023,"PATIALA ROAD SANGRUR PUNJAB ,176102","91 ,8054958385",nurulhaque3266@gmail.com,
1630987,"GOLDEN ERA MILLENNIUM SCHOOL, SULTANPUR",MR. JAANDEEP SANDHU,Secondary School,31/03/2024,"MALERKOTLA, RAIKOT ROAD ,148023","1675 ,07589220611",gems_schoolindia@yahoo.in,http://www.gemssultanpur.com
1630798,GOLDEN ERA SCHOOL,MISS VISHWARUCHI DE,Senior Secondary,31/03/2022,"BHADSON-PATIALA ROAD, VILLAGE DITTUPUR JATTAN, NABHA PATIALA ,147202","1765 ,01675283116",gespatiala@gmail.com,http://www.goldeneraschool.co.in
1631247,GOLDEN PUBLIC SCHOOL,Mrs.Amandeep kaur,Secondary School,31/03/2022,"TARPALLA ,143602",",0187121905",sgvp@ymail.com,
1631328,GOLDEN SENIOR SECONDARY SCHOOL,MR. JATINDER GUPTA,Senior Secondary,31/03/2024,"HANUMAN CHOWK, GURDASPUR ,143521",",01874503500",goldencbse@gmail.com,
1630644,GOOD SHEPHERD PUBLIC SCHOOL,MR. JOGINDER SINGH,Senior Secondary,31/03/2024,"V.P.O.PANNIWALA FATTA, MUKTSAR ,151210","1637 ,01637242368,",gspspanniwalafatta@gmail.com,http://www.gspspanniwala.org
1631108,GOODEARTH CONVENT SCHOOL,SAPANDEEP KAUR GILL,Secondary School,31/03/2025,"VPO-SIAHAR,TEH-PAYAL ,141117","1628 ,09169498000",principalgoodearth@gmail.com,http://www.goodearthconventschool.com
1631115,GOODWILL INTERNATIONAL SCHOOL,MR. SATNAM SINGH,Secondary School,31/03/2025,"GOODWILL INTERNATIONAL SCHOOL, VPO DHADIALA NATT, TEHSIL BATALA(ALIWAL), DISTRICT GURDASPUR, PIN: 143507 ,143507","1871 ,01871268201",goodwillschool1@rediffmail.com,www.goodwillschool.org
2620085,GOVERNMENT MODEL HIGH SCHOOL,RAJESH SHARMA,Secondary School,31/03/2021,"SECTOR 38 (WEST), U.T. CHANDIGARH ,160023","0172 ,2688024",rajeshsharma6651@gmail.com,
2620084,GOVERNMENT MODEL HIGH SCHOOL,SANGEETA YADAV,Secondary School,31/03/2023,"VIKAS NAGAR, MAULI JAGRAN, CHANDIGARH ,160023","0172 ,2730298",,http://www.jnvwashim.gov.in
2620102,GOVERNMENT MODEL HIGH SCHOOL MALOYA-II CHANDIGARH,MR. S.K.ANAND,Secondary School,31/03/2025,"GOVERNMENT MODEL HIGH SCHOOL MALOYA - II ,160025",",01722680009",gmhsmaloya2@gmail.com,http://www.gmhsIImaloya.in
2620067,GOVT  HIGH  SCHOOL,MANOJ KUMAR SHARMA,Secondary School,31/03/2026,"MAULI COLONY P O MANIMAJRA CHANDIGARH ,160101","0172 ,2751001",ghsmc@rediffmail.com,edu.gsssrk.com.in
1620028,GOVT ADARSH SR.SEC. SCHOOL,RUCHI GROVER,Senior Secondary,31/03/2021,"LODHIPUR ANANDPUR SAHIB PUNJAB ,140118","1887 ,212001",gasss2011@gmail.com,
2620008,GOVT GIRLS SR SEC SCHOOL,RAJ BALA,Senior Secondary,31/03/2023,"SECTOR-18 C CHANDIGARH ,160018","0172 ,2700237",rbala715@gmail.com,
2620002,GOVT GIRLS SR SEC SCHOOL,MONICA MAINI,Senior Secondary,31/03/2025,"SECTOR 8B CHANDIGARH ,160018","0172 ,2700274",gmsss8-chd@nic.in,
2620012,GOVT GIRLS SR SEC SCHOOL,manita sehgal,Senior Secondary,31/03/2022,"SECTOR-20B CHANDIGARH ,160021","0172 ,2700720",ggsss20b@yahoo.com,
2620018,GOVT GIRLS SR SEC SCHOOL,MINI GUPTA,Senior Secondary,31/03/2023,"SECTOR-23A CHANDIGARH ,160023","0172 ,2700083",gmsss23chd@gmail.com,
2620047,GOVT HIGH SCHOOL,INDERJIT SINGH,Secondary School,31/03/2020,"SECT 24 A CHANDIGARH ,160","0172 ,2700112",govt24@gmail.com,
2620097,GOVT HIGH SCHOOL,SHASHI KUMAR,Secondary School,31/03/2026,"INDIRA COLONY, MANIMAJARA, CHANDIGARH ,160101","0172 ,2737099",shashikumarattri@gmail.com,
2620070,GOVT HIGH SCHOOL,Tejvinder Kaur,Secondary School,31/03/2024,"SECTOR 46 CHANDIGARH ,","0172 ,2678027",,
2620054,GOVT HIGH SCHOOL,HARJINDER KAUR,Secondary School,31/03/2023,"SECTOR 30A CHANDIGARH ,160","0172 ,2679004",hkarora1078@gmail.com,
2620092,GOVT HIGH SCHOOL,Satya Prakash Semwal,Secondary School,31/03/2026,"SECT 52, CHANDIGARH ,160061","0172 ,2682291",satyaprakash2198@gmail.com,
2620093,GOVT HIGH SCHOOL,BALJIT KAUR,Secondary School,31/03/2024,"SECT. 54, CHANDIGARH ,262122","0172 ,2271054",baljeetkaur.kaur09@gmail.com,
2620089,GOVT HIGH SCHOOL,SUPINDER SINGH,Secondary School,31/03/2022,"MALOYA COLONY. CHANDIGARH ,160014","0172 ,2643777",gmsmaloyacolony@rediffmail.com,
2620042,GOVT HIGH SCHOOL,Kulwant Kaur,Secondary School,31/03/2024,"SECT-35D CHANDIGARH ,160035","0172 ,2676039",,
2620041,GOVT HIGH SCHOOL,Sunita Kandwal,Secondary School,31/03/2021,"KHAJHERI V P O BADHERI CHANDIGARH ,160","0172 ,2676038",ghskajheri@ymail.com,
2620040,GOVT HIGH SCHOOL,Swayamber Dutt,Secondary School,31/03/2026,"SECT-29-B CHANDIGARH ,160020","0172 ,2679012",ghs29-chd@nic.in,
2620039,GOVT HIGH SCHOOL,JASMINDER KAUR,Senior Secondary,31/03/2023,"VILL KHUDA ALISHER P O NADA CHANDIGARH ,160","0172 ,2757000",gssskas@gmail.com,
2620064,GOVT HIGH SCHOOL,MOHINDER KUMAR SHARMA,Secondary School,31/03/2022,"SECTOR-40A CHANDIGARH ,160036","0172 ,2677008",shivshiva512@gmail.com,
2620061,GOVT HIGH SCHOOL,NIRMAL SINGH,Secondary School,31/03/2025,"SECT 38B CHANDIGARH ,160","0172 ,2677003",nirmalbalwinder@gmail.com,
2620046,GOVT HIGH SCHOOL,Harmail Singh Bhatti,Secondary School,31/03/2022,"SARANGPUR CHANDIGARH ,160","0172 ,2789102",hsbhatti73@gmail.com,
2620071,GOVT HIGH SCHOOL,MONICA MAINI  DDO,Senior Secondary,31/03/2023,"KAIMBWALA, CHANDIGARH ,160101","0172 ,2740556",gssskw-chd@nic.in,
2620044,GOVT HIGH SCHOOL,MADAN LAL KASHYAP,Secondary School,31/03/2022,"DADU MAJRA CHANDIGARH ,160","0172 ,2617003",ghsdm.chd@gmail.com,
2620009,GOVT HIGH SCHOOL,ms swarnlata,Senior Secondary,31/03/2022,"SECT-19D CHANDIGARH ,160019",",44651",,
2620045,GOVT HIGH SCHOOL,DARSHANA KUMARI,Senior Secondary,31/03/2017,"BEHLANA CHANDIGARH ,160105","0172 ,2679001",,
2620005,GOVT HIGH SCHOOL,MRS CHANDER KANTA,Secondary School,31/03/2011,"SECTOR-25 CHANDIGARH ,160014",",545312",,
2620020,GOVT HIGH SCHOOL,SUNITA SETHI,Secondary School,31/03/2022,"SECT-28C CHANDIGARH ,160020","0172 ,2679017",sethisunita87@gmail.com,
2620029,GOVT HIGH SCHOOL,Sadhu Ram,Secondary School,31/03/2026,"HALLOMAJRA CHANDIGARH ,160002","0172 ,2679021",ghshallomajra@rediffmail.com,
2620030,GOVT HIGH SCHOOL,KIRAN BALA,Senior Secondary,31/03/2021,"LAHORA CHANDIGARH ,244501","0172 ,2789202",,
2620004,GOVT HIGH SCHOOL,SATPAL SINGH,Secondary School,31/03/2024,"SECTOR 11A CHANDIGARH ,160011","0172 ,2740623",ghssector11@gmail.com,
2620068,GOVT HIGH SCHOOL,RAM KUMAR,Secondary School,31/03/2021,"SECT -32 D CHANDIGARH ,160047","0172 ,2676017",,
2620066,GOVT HIGH SCHOOL,Ravinder Kaur,Secondary School,31/03/2022,"SECTOR 47 A CHANDIGARH ,160","0172 ,2632154",,
2620072,GOVT HIGH SCHOOL,Prem Kaur,Secondary School,31/03/2025,"KARSAN CHANDIGARH ,160023","0172 ,2679020",mohinderpremchd@gmail.com,
2620073,GOVT HIGH SCHOOL,SARBINDER KAUR,Secondary School,31/03/2017,"COLONY NO 4 INDUSTRIAL AREA CHANDIGARH ,160","0172 ,2679022",sarbinder3077@gmail.com,
2620078,GOVT HIGH SCHOOL,VIMAL CHADHA,Secondary School,31/03/2022,"DARIA CHANDIGARH ,764048","0172 ,2679019",ghsdaria@yahoo.co.in,
2620032,GOVT HIGH SCHOOL,SANJEEV ARORA,Secondary School,31/03/2010,"V & P O BADHERI SECTOR 41 CHANDIGARH ,160009","0172 ,2677012",gmhs41d-chd@nic.in,mail.nic.in
2620088,GOVT HIGH SCHOOL (A SMART SCHOOL),JASBIR KAUR,Secondary School,31/03/2026,"SEC. 50B, CHANDIGARH ,744206","0172 ,2678042",ghssmart50chd@gmail.com,
2620074,GOVT MODEL HIGH SCHOOL,MRS SAROJ VERMA,Secondary School,31/03/2010,"SECTOR 26 B D COLONY CHANDIGARH ,160019","0172 ,792608",,
2620075,GOVT MODEL HIGH SCHOOL,BANDANA PURI,Secondary School,31/03/2020,"SECTOR 42 CHANDIGARH ,160","0172 ,2676042",bandanaverma21@gmail.com,
2620077,GOVT MODEL HIGH SCHOOL,Prem Kumari,Secondary School,31/03/2022,"SECT 12 CHANDIGARH ,764048","0172 ,2740616",gmhss12@gmail.com,
2620037,GOVT MODEL HIGH SCHOOL,RAKESH SOOD,Secondary School,31/03/2025,"SECTOR-36D CHANDIGARH ,160023","0172 ,2676014",gmhs36@gmail.com,
2620016,GOVT MODEL HIGH SCHOOL,Inderjit,Secondary School,31/03/2026,"SECT-22C CHANDIGARH ,160022","0172 ,2700096",gmhs22c_chd@yahoo.co.in,
2620021,GOVT MODEL HIGH SCHOOL,SANJEEV ARORA,Secondary School,31/03/2025,"SECT-41 BADHERI CHANDIGARH ,160","0172 ,2677011",ghs41a-chd@nic.in,
2620001,GOVT MODEL HIGH SCHOOL,SUKHWANT KAUR,Secondary School,31/03/2020,"SECTOR 7 CHANDIGARH ,160019","0172 ,2750631",Kaursukhwant11@gmail.com,
2620080,GOVT MODEL HIGH SCHOOL,MADHU RAMA,Senior Secondary,31/03/2022,"SECTOR 39-C CHANDIGARH ,795113","0172 ,2677006",gmhs_39@yahoo.com,
2620031,GOVT MODEL HIGH SCHOOL,VINOD GUPTA ,Secondary School,31/03/2025,"MANI MAJRA CHANDIGARH ,160101","0172 ,2751003",secondofficerkatar@gmail.com,
2620079,GOVT MODEL HIGH SCHOOL,Neena  Kalia  DDO,Secondary School,31/03/2008,"SECTOR 25 CHANDIGARH ,160","0172 ,2728255",kaalia.neena@gmail.com,
2620057,GOVT MODEL HIGH SCHOOL,PARMINDER KAUR GREWAL,Secondary School,31/03/2022,"SECT 43 - A CHANDIGARH ,160","0172 ,2676020",gmhs.43@gmail.com,
2620049,GOVT MODEL HIGH SCHOOL,SURINDER KUMAR,Secondary School,31/03/2024,"SECT 38D CHANDIGARH ,160","0172 ,2677002",,
2620090,GOVT MODEL HIGH SCHOOL,HARJIT KAUR,Secondary School,31/03/2022,"VILLAGE KHUDDA JASSU, CHANDIGARH ,751022","0172 ,2789339",harjitgrewal85@yahoo.com,
2620096,GOVT MODEL HIGH SCHOOL,INDRA BNIWAL,Secondary School,31/03/2023,"SEC-45 C, CHANDIGARH ,160047","172 ,2601392",gmhs45c@gmail.com,
2620065,GOVT MODEL HIGH SCHOOL,ASHA RANI,Senior Secondary,31/03/2021,"SECTOR 44 B CHANDIGARH ,160","0172 ,2676041",principalasha17@gmail.com,
2620062,GOVT MODEL HIGH SCHOOL,RENU PAUL,Secondary School,31/03/2024,"SECTOR 26 CHANDIGARH ,160","172 ,2750000",gmhs26plchd@gmail.com,
2620051,GOVT MODEL HIGH SCHOOL,Aroma Dhillon,Secondary School,31/03/2022,"SECTOR-34-C CHANDIGARH ,160031","0172 ,2676003",aroma123@yahoo.com,
2620059,GOVT MODEL HIGH SCHOOL,RAMESH KUMAR,Secondary School,31/03/2019,"SECTOR - 31-C, CHANDIGARH ,160","0172 ,2679038",ramesh.sarpal1@gmail.com,www.gmhs31.com
2620048,GOVT MODEL HIGH SCHOOL,SUMAN BALA,Secondary School,31/03/2022,"SECT-37D CHANDIGARH ,160023","0172 ,2677007",gmhs37d-chd@nic.in,
2620063,GOVT MODEL HIGH SCHOOL,RAJESH KUMAR RANCHAN,Secondary School,31/03/2018,"SECT-29A CHANDIGARH ,160029","0172 ,2679018",gmhs29chd@gmail.com,www.gmhs29a.in
2620095,GOVT MODEL HIGH SCHOOL-1,BHARTI SHARMA,Secondary School,31/03/2021,"DHANAS, U.T., CHANDIGARH ,","0172 ,2680805",bharti15leo@gmail.com,
2620050,GOVT MODEL SCHOOL,RAKESH SOOD,Senior Secondary,31/03/2022,"SECT 28 D CHANDIGARH ,160023","0172 ,2679015",gmhs28d@gmail.com,
2620043,GOVT MODEL SR  SEC SCHOOL,RENU PURI,Senior Secondary,31/03/2022,"SECTOR-47 D CHANDIGARH ,160003","0172 ,2678056",gmsss47-chd@nic.in,
2620022,GOVT MODEL SR SCHOOL,RANJNA KHOSLA,Senior Secondary,31/03/2019,"SECT 32-C CHANDIGARH ,160047","0172 ,2676004",ranjnakhosla412@gmail.com,
2620010,GOVT MODEL SR SEC SCHOOL,RAVINDER KAUR,Senior Secondary,31/03/2023,"SECT-19C CHANDIGARH ,160019","0172 ,2700259",ravinderkaur1622@gmail.com,
2620023,GOVT MODEL SR SEC SCHOOL,RAVINDER KAUR,Senior Secondary,31/03/2020,"SECTOR-35 D CHANDIGARH ,160035","0172 ,2676006",,
2620013,GOVT MODEL SR SEC SCHOOL,Mrs. Sukhpal,Senior Secondary,31/03/2022,"SECTOR-21 A CHANDIGARH ,160022","0172 ,2700101",gmsss21-chd@nic.in,
2620019,GOVT MODEL SR SEC SCHOOL,SUNITA SINGH,Senior Secondary,31/03/2024,"SECT 27C CHANDIGARH ,160019","0172 ,2679014",sunitasingh27c@gmail.com,
2620017,GOVT MODEL SR SEC SCHOOL,SANJAY KUMAR WALIA,Senior Secondary,31/03/2025,"SECTOR-23 A CHANDIGARH ,160023","0172 ,2700009",gmsss23chd@gmail.com,
2620060,GOVT MODEL SR SEC SCHOOL,Indra Beniwal,Senior Secondary,31/03/2024,"SECTOR 33D CHANDIGARH ,160047","0172 ,2676022",indrabeniwwal@gmail.com,
2620069,GOVT MODEL SR SEC SCHOOL,RAJESH KUMAR,Senior Secondary,31/03/2025,"MANIMAJRA CHANDIGARH ,160101","0172 ,2738424",mhcmanimajra@yahoo.co.in,
2620058,GOVT MODEL SR SEC SCHOOL,AMARJIT KAUR,Senior Secondary,31/03/2024,"SECTOR 40 CHANDIGARH ,160","0172 ,2677001",gmsss40b@gmail.com,
2620024,GOVT MODEL SR SEC SCHOOL,HARMEET KAUR,Senior Secondary,31/03/2022,"SECTOR-37B CHANDIGARH ,160010","0172 ,2677005",gmsss37b@rediffmail.com,
2620052,GOVT MODEL SR SEC SCHOOL,SUDESH RAGHAV,Senior Secondary,31/03/2024,"SECTOR-46 D CHANDIGARH ,160","0172 ,2678515",sudeshraghavsingh57@gmail.com,www.gmsss46d.in
2620007,GOVT MODEL SR SEC SCHOOL,NEETA SANDHU,Senior Secondary,31/03/2024,"SECT 16 CHANDIGARH ,160016","0172 ,2700186",neetasandhu@gmail.com,
2620003,GOVT MODEL SR SEC SCHOOL,HARBIR SINGH ANAND,Senior Secondary,31/03/2022,"SECTOR 10 A CHANDIGARH ,160010","0172 ,2740146",harbir13@gmail.com,
2620015,GOVT MODEL SR SEC SCHOOL,PROMILA KUMARI SHARMA,Senior Secondary,31/03/2024,"SECT-22A CHANDIGARH ,160022","0172 ,2700082",,
2620081,GOVT MODEL SR. SEC. SCHOOL,INDERMOHAN KAUR,Senior Secondary,31/03/2023,"SARANGPUR UT CHANDIGARH ,160014","0172 ,6505057",gmsss.sarangpur@gmail.com,
2620014,GOVT MODEL SR. SEC. SCHOOL,MEENA,Senior Secondary,31/03/2022,"SECT-20 D CHANDIGARH ,160020","0172 ,2700108",meenakapoor4151@gmail.com,
2620028,GOVT SECONDARY HIGH SCHOOL,KAMLESH,Senior Secondary,31/03/2025,"MALAYA CHANDIGARH ,160101","0172 ,2617002",gsssmaloya@gmail.com,
2620038,GOVT SR SEC SCHOOL,INDERBIR KAUR,Senior Secondary,31/03/2026,"NEW BUILDING SECT 37 C CHANDIGARH ,160031","0172 ,2677004",principalgmsss37d@gmail.com,
2620055,GOVT SR SEC SCHOOL,SUNITA RANI,Senior Secondary,31/03/2024,"MAULI P.O. RAIPUR KALAN CHANDIGARH ,160","0172 ,2751000",ghsmauli@gmail.com,
