Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
3530549,EDIFY WORLD SCHOOL DEHRADUN,MR. PRADEEP KUMAR GAUR,Senior Secondary,31/03/2024,"HOLKAR ESTATE, CANTT. ROAD, MOTHRAWALA, DEHRADUN (UK) ,248001",",07055511166",admin@edifyschooldehradun.com,www.edifyworldschooldehradun
2133045,EDUCOLE THE GIRLS SCHOOL,MR. BIPIN KUMAR SINGH,Senior Secondary,31/03/2023,"EDUCOLE THE GIRLS SCHOOL NAGINA ROAD DHAMPUR, BIJNOR ,246761",",7300690110",principal@educole.in,www.educole.in
3520014,EKLAVYA ADARSH AWASIYA VIDYALAYA,DR. G.C. BADONI,Senior Secondary,31/03/2022,"JOGLA, KALSI, DEHRADUN, UTTARAKHAND ,248159","01360 ,210215",,
3530296,EVER GREEN PUBLIC SCHOOL,MOHAN SINGH PARWAL,Senior Secondary,31/03/2026,"SRI GANGA VIHAR COLONY, BERIPARAO, P.O. - MOTAHALDU ,263139","5946 ,232762",msparwal@rediffmail.com,
2130322,FATHERSON PUBLIC SCHOOL,Dr.Deepak Rajput,Senior Secondary,31/03/2025,"BIJNOR ROAD CHANDPUR DISTT BIJNOR UTTAR PRADESH ,246725","1345 ,220762",fathersonpublicschool09068@gmail.com,
2130717,FLORENCE NIGHTINGALE PUBLIC SCHOOL,NAVNEET KUMAR SINGH,Senior Secondary,31/03/2026,"UJHANI ROAD BAIDAUN UTTAR PRADESH ,243601","5832 ,225588",florence.budaun@gmail.com,
3530366,FLORENCE PUBLIC SCHOOL,AJAY KUMAR,Senior Secondary,31/03/2024,"GURUDWARA ROAD NANAKMATTA SAHIB, DISTT - UDHAM SINGH NAGAR, UTTARAKHAND. PIN - 262311 ,262311","5948 ,241400",AJAYBAJPAISTG@GMAIL.COM,
3530163,FOOTHILLS ACADEMY,MRS. ANITA RATURI,Senior Secondary,31/03/2025,"HANUMAN MANDIR RISHIKESH DEHRADUN UTTARANCHAL ,249202","0135 ,01352452221",foot_hillmailbox@rediffmail.com,http://www.foothillsacademy.in
2132878,FUTURE CHILDREN ACADEMY,MR. SURENDRA SINGH,Senior Secondary,31/03/2024,"SHIWALA KALAN ,246734","1345 ,01345271500",fcashiwalakalan2015@gmail.com,www.futurechildrenacademy.in
3530266,FYLFOT PUBLIC SCHOOL,ROOCHIKA RANA,Senior Secondary,31/03/2025,"TEA-ESTATE BANJARAWALA ,248001","0135 ,2532033",fylfotpublicschool@gmail.com,
3530045,G D BIRLA MEMORIAL SCHOOL,MR. MOHD ASIM ALI,Senior Secondary,31/03/2024,"BIRLA GRAM CHILIANAULA RANIKHET UTTARANCHAL ,263645","5966 ,05966226023",principal@gdbms.net,http://www.gdbms.net
2132639,G D GOENKA PUBLIC SCHOOL,MRS. HARJINDER KAUR,Senior Secondary,31/03/2022,"6TH KM STONE JANSATH ROAD ,251203","0131 ,7060671721,",principal@gdgoenkamuzaffarnagar.com,http://www.gdgoenkamuzaffarnagar.com
2133399,"G D GOENKA PUBLIC SCHOOL, RUDRAPUR ROAD",MRS. ABHA PATEL,Secondary School,31/03/2023,"VILLAGE DIBDIBA, TAHSHEEL BILASPUR, DISTRICT RAMPUR -UTTAR PRADESH-INDIA ,244921",",05944242680",admin@gdgoenkarudrapur.com,www.gdgoenkarudrapur.com
3530243,G S CONVENT,SANJEEV SHARMA,Senior Secondary,31/03/2024,"GRAM - CHIKAGHAT KHATIMA ROAD SITARGANJ ,262405","5948 ,244057",sanjeevkush20@gmail.com,
2132303,G S S ACADEMY,MR.MANOJ KUMAR,Senior Secondary,31/03/2026,"BHOPA ROAD ,251314","0139 ,0131,",gssacademymzn@gmail.com,http://www.gssacademyyusufpur.com
2133589,G. S. ACADEMY,MR. NEERAJ KUMAR,Secondary School,31/03/2024,"VILL. FARIDPUR BHENDI POST. CHAKPHERI TEH. KANTH, MORADABAD U.P. ,244501",",8755145676",gajrajsinghacademys@gmail.com,www.gajrajsinghacademy.in
3530156,G.D. GOENKA PUBLIC SCHOOL,Lorraince Solomon,Senior Secondary,31/03/2022,"MORADABAD ROAD HARIYAWALA CROSSING KASHIPUR, UTTARAKHAND-244713 ,244713","0594 ,272191",principal@templeton.college,
3530484,G.D.J.MEMORIAL PUBLIC SCHOOL CHORGALIYA,MR. KOMAL CHANDRA JOSHI,Senior Secondary,31/03/2022,"NAYA GAON KATAN CHORGALIYA ,263139","5945 ,05945-243360",mamtasuyaljangi@gmail.com,http://www.gdjmpschool.org
2132323,G.K. SILVER STONE PUBLIC SCHOOL,MR. SUMIT KUMAR AWASTHI,Senior Secondary,31/03/2024,"GANESH MELA GROUND ,244412","5921 ,05921254134",gksilverstone7@gmail.com,WWW.gksiverstonepublicschool.in
3530249,GALAXIAN INTERNATIONAL SCHOOL,Mayank SIngh Gaur,Senior Secondary,31/03/2025,"VILL CHOILA, P.O. MOHBBEWALA, ,248110","0135 ,7500291400",mayankgaur27@gmail.com,
2131460,GALAXY CONVENT SCHOOL,Dr. Faiyyaz Ahmad Ansari,Senior Secondary,31/03/2022,"DEOBAND ROAD NEAR RUHANA SUGAR MILL, MUZAFFARNAGAR U.P. ,251202","131 ,9897101785",galaxy.convent@yahoo.com,
2130211,GANDHI NAGAR PUBLIC SCHOOL,SHASHI SHARMA,Senior Secondary,31/03/2025,"GANDHI NAGAR MORADABAD UTTAR PRADESH ,244001","0591 ,2495871",mbdshashi@yahoo.com,
2133415,GANGA PUBLIC SCHOOL,MR. PRABHAKAR SHARMA,Secondary School,31/03/2023,"ALLAHPUR-ALINAGAR ROAD,ISLAMNAGAR ,243631",",7451056501",gangapublicschool05@gmail.com,www.gangapublicschool.in
3530375,GARDEN VALLEY PUBLIC SCHOOL,PITAMBER SINGH NEGI,Secondary School,31/03/2022,"GAUJANI, RAMNAGAR ,244715","5947 ,251866",pitambersinghsingh@gmail.com,http://www.gardenvalleypublicschool.com
3530121,GAUTAM INTERNATIONAL SCHOOL,Jagdish Prasad Sharma,Senior Secondary,31/03/2023,"PLOT NO 3 INDIRA NAGAR DEHRADUN UTTRANCHAL ,248001","0135 ,2761694",jagdish160.js@gmail.com,
3530183,GAYATRI VIDYAPEETH,S N Mishra,Senior Secondary,31/03/2023,"SHANTI KUNJ HARIDWAR UTTRANCHAL ,249411","1334 ,260602",snmishragvp@gmail.com,www.idealschoolqatar.com
3530278,GD GOENKA INTERNATIONAL SCHOOL,R R Saha,Senior Secondary,31/03/2023,"GD GOENKA INTERNATIONAL, NEAR BHIMTAL, NAUKUCHIYTAL ,263136","5942 ,9410346798,9927622257",PRINCIPAL@TEMPLETONACADEMY.COM,http://www.templetonacademy.org
2132166,GEETAGYAN SANSKAR ACADEMY,MR.SANJAY KUMAR GUPTA,Senior Secondary,31/03/2026,"VIDYA MANDIR MARG GANGOH (SRE) SAHARANPUR ,247341","0 ,9412514856,",gsagangoh@gmail.com,http://www.gsagangoh.in/index.php
3530527,GEMS PUBLIC SCHOOL,MR. RABINDRANATH THAKUR,Secondary School,31/03/2021,"NEAR MADHAV PURAM, VILLAGE PANDEY NAWAAD, RTO ROAD, P.O.AANANDPUR, DISTRICT NANITAL ,263139",",7088155511",anurag.gupta@gemseducation.com,http://www.gemseducation.com
3530086,GENERAL B C JOSHI ARMY PUBLIC SCHOOL,Mr. CHANDANA LALL,Senior Secondary,31/03/2025,"P.O. BIN PITHORAGARH UTTARANCHAL ,262501","05964 ,224606",genbcjoshi_aps@rediffmail.com,
3530394,GENESIS INTERNATIONAL SCHOOL,KULDEEP SINGH,Senior Secondary,31/03/2024,"N.H. 74 AFZALGARH ROAD, OPPOSITE: SATSANG BHAWAN, JASPUR, UDHAM SINGH NAGAR, UTTRAKHAND ,244712","91 ,8191007427",genesisinternationalschool@gmail.com,
3530330,GENIUS GLOBAL ACADEMY,ANUJ SHARMA,Senior Secondary,31/03/2023,"BERIA ROAD BAZPUR ,262401","0594 ,9917050008",INFO@GENIUSGLOBALACADEMY.COM,
3530395,GEORGE PUBLIC SCHOOL,VINOD KUMAR SAXENA,Secondary School,31/03/2022,"UTTARAKHAND VIDHAYLI SHIKSHA PARISHAD, NIMBU WALA, GARHI CANTT ,248001","0135 ,2750791",vk.saxena@ymail.com,http://www.georginst.com
2131946,GHANSHYAM DAS TANDON SARASWATI VIDYA MANDIR,Archana Sharma,Senior Secondary,31/03/2025,"VILLAGE KAILSA, POST KAILSA, TEHSIL AND DISTRICT JYOTIBA PHULE NAGAR ,244221","5922 ,268419",gdtsvmkailsa@gmail.com,http://www.gdtsvmkailsa.com
3530186,GLACIER PUBLIC SCHOOL,BHANU PRATAP SINGH NEGI,Senior Secondary,31/03/2024,"GUJRONWALI TUNWALA NATHUWALA DEHRADUN UTTRANCHAL ,248001","9412 ,051847",bhanujardhari21@gmail.com,
2133115,GLOBAL HERITAGE INTERNATIONAL SCHOOL,MRS. ANURADHA SHARMA,Senior Secondary,31/03/2024,"VILL,ORCHI TEHSIL BISAULI DISTT, BADAUN 243632 ,243632",",9258008406",ghischandausi@gmail.com,www.ghischool.co.in
2132909,GLOBAL INTERNATIONAL SCHOOL,Mr.Mohd Nasir Khan,Secondary School,31/03/2025,"GLOBAL INTERNATIONAL SCHOOL,VILLAGE BAGHI,FARM WALI NAHER,RAMPUR, UP ,244901",",8755813398",mohdnasirkhan96@gmail.com,http://www.theglobalinternationalschool.webs.com
2132423,GLOBAL PUBLIC SCHOOL,MR. MOHD. ALIM AKHTER,Senior Secondary,31/03/2023,"VILLAGE SANGMOUR,POST CHILKANA. ,247231","0132 ,9568227223,",gurulul.sre@gmail.com,
2132333,GLOBAL PUBLIC SCHOOL,MR.MUKESH CHANDER SHARMA,Senior Secondary,31/03/2026,"KAMALPUR KAZI,DHANAURA ,244231","5924 ,09756095888,",gpsdhanaura@gmail.com,http://www.globalpublicschool.in
2132709,GLOBAL PUBLIC SCHOOL,MRS. INDU BALA,Senior Secondary,31/03/2023,"VILLAGE & POST PHUGANA ,247776","1392 ,01392262842",gpsphugana@gmail.com,http://globalpublicschoolphugana.com/
2133302,GLOBAL PUBLIC SCHOOL,MRS. SHALINI GUPTA,Secondary School,31/03/2022,"VILLAGE KUCHAWALI, KANTH ROAD, MORADABAD ,244504",",9837890924",GPSMORADABAD@GMAIL.COM,
2132103,GLOCAL SCHOOL,GUNJAN RAJPUT,Secondary School,31/03/2023,"MIRZAPUR VILLAGE ,247122","091 ,9917586795",principal@glocalschool.in,http://www.glocalschool.in
2131996,GOLDEN BELLS ACADEMY,MR. SANDEEP TYAGI,Senior Secondary,31/03/2024,"VILL AND POST-DHINDHAWALI BAGHRA MUZAFFARNAGAR UP ,251318","0131 ,222",goldenbellsacademy2010@gmail.com,www.goldenbellsacademy.in
2132167,GOLDEN BELLS PUBLIC SCHOOL,vaishali mittal,Senior Secondary,31/03/2025,"NANGLA MUBARIK ,251314","0131 ,9410284435",vaishaligbps@gmail.com,
2131252,GOLDEN FUTURE PUBLIC SCHOOL.,DEVENDER SINGH MALIK,Senior Secondary,31/03/2026,"MEERUT CARNAL HIGHWAY,NEAR POLICE STATION PHUGANA,MUZAFFARNAGAR. ,247776","0 ,8869892015",goldenfuture2003@gmail.com,
2133013,GOLDEN GATE GLOBAL SCHOOL,MRS. NEHA SHARMA PRINCIPAL OFFICIATING,Senior Secondary,31/03/2023,"TDI CITY RAMGANGA VIHAR ,244001","011 ,05912970892",contact@gggsmbd.org,goldengateglobalschool.org
2130803,GOLDEN HEART ACADEMY,FARHAT IQBAL,Senior Secondary,31/03/2024,"BUDHANA ROAD KHATAULI MUZAFFAR NAGAR UP ,251201","1396 ,271858",ghakhatauli@yahoo.com,http://www.jbnss.org
2130792,GOLDEN PUBLIC SCHOOL,Mrs.poonam,Senior Secondary,31/03/2026,"PACHENDA ROAD GANDHI COLONY MUZAFFARNAGAR UP ,251001","0131 ,2413427",poonam72anand@gmail.com,
3530276,GOSHEN SCHOOL,BRIJESH DUBEY,Senior Secondary,31/03/2025,"SITARGANJ ROAD P.O- NANAKMATTA UDHAMSINGH NAGAR ,262311","5948 ,241849",brijeshgoshen@gmail.com,
3530046,GOSWAMI GANESH DUTT SARASWATI,SH SHEKHAR CHANDRA JOSHI,Secondary School,31/03/1995,"VIDYA MANDIR GOVIND NIWAS NAGENDRA SAKLANI MARG UTTARKASHI UTTARANCHAL ,249193",",2450",,
3520016,GOVERNMENT SURENDRA RAKESH ADARSH AWASIYA VIDYALAYA,.,Secondary School,31/03/2019,"MAKKHANPUR (BHAGWANPUR), HARIDWAR ,",",",,
2133081,GOYA WORLD SCHOOL,MRS. REKHA AGARWAL,Senior Secondary,31/03/2023,"VILLAGE-RAMPUR JATT,POST-SAIDNAGLI,TEHSIL-SAMBHAL,DISTRICT-SAMBHAL,PIN CODE-244242 ,244242","0 ,9457961572",goyaworldschool@gmail.com,WWW.GOYAWORLDSCHOOL.COM
2130665,GOYAL PUBLIC SCHOOL,MALINI TYAGI,Senior Secondary,31/03/2026,"DHAMPUR ROAD NAGINA DISTT DISTT BIJNOUR UTTAR PRADESH ,246762","1343 ,250214",GPS54121@GMAIL.COM,
3530076,GRACE ACADEMY,BENJAMIN NEWTON,Senior Secondary,31/03/2023,"21-C NEW CANTT.ROAD DEHRADUN UTTARANCHAL ,248001","0135 ,2740820",Principal@graceacademyindia.com,
2130110,GRAIN CHAMBER PUBLIC SCHOOL,AZAD VEER,Senior Secondary,31/03/2024,"NEW MANDI MUZAFFAR NAGAR UTTAR PRADESH ,251001","0131 ,2602549",gcpsprincipal@gmail.com,
3530303,"GRD ACADEMY,",RAJAN SETHI,Senior Secondary,31/03/2024,"NIRANJANPUR, P.O. MAJRA, DEHRADUN, UK ,248171","0135 ,2628998",principalgrdacademy@gmail.com,
3530550,GRD INTERNATIONAL SCHOOL,MR. AJ BATSAR,Senior Secondary,31/03/2024,"VILL: DHOULPUR, PO: KHANPUR, TEHSIL: RUDRAPUR` ,263153",",05944261607",81970@cbseshiksha.in,www.grdinternationalschool.com
3530418,"GRD WORLD SCHOOL,",Devender Mohan Rawat,Senior Secondary,31/03/2018,"BHAGWANPUR JULO BHAUWALA, DEHRADUN ,248007","0135 ,2694847",dmrawat2007@rediffmail.com,http://www.grdedu.com
2132409,GREAT INDIAN ACADEMY,Manoj Kumar,Secondary School,31/03/2024,"NEAR RAILWAY STATION, JHALU, BIJNOR ,246728","1342 ,287055",gia.jhalu@gmail.com,
3530103,GREAT MISSION PUBLIC SCHOOL,NALINI SRIVASTAVA,Senior Secondary,31/03/2026,"RAM NAGAR NAINITAL UTTARANCHAL ,244715","5947 ,282478",nalinisrivastava2006@gmail.com,www.vkvrdv.g
3530416,GREEN FIELD ACADEMY,Ms.Anju Mittal,Senior Secondary,31/03/2023,". ,244715","5947 ,282736",neenasandhu25@gmail.com,http://www.greenfieldacademy.in
2130794,GREEN FIELD ACADEMY,KUMUD PUNDIR,Senior Secondary,31/03/2025,"OLRA ROAD NANAUTA DISTT SAHARANPUR UP ,247452","1336 ,254217",KUMUDPUNDIR@YMAIL.COM,
3530445,GREEN FIELD ACADEMY,SUSHIL MALIK ,Senior Secondary,31/03/2024,"GREEN FIELD ACADEMY ,247670","91 ,8057122994",PRINCIPAL@GFAGURUKULNARSAN.COM,http://www.greenfieldacademy.co.in
3530409,GREEN FIELD PUBLIC SCHOOL,MRS. SURINA CHAUDHARY,Senior Secondary,31/03/2026,"JAKHAN DEVI ALMORA ,263601","0596 ,05962234464,",greenfieldalmora@gmail.com,http://www.greenfieldalmora.com
2130867,GREEN FIELD PUBLIC SCHOOL,Radha Bhatia,Senior Secondary,31/03/2023,"KIRATPUR-MAUZAMPUR ROAD, KIRATPUR, DISTT BIJNOR UTTAR PRADESH ,246731","1342 ,7060268945",gfps@rediffmail.com,
3530422,GREEN HILLS GLOBAL ACADEMY,Nirmal Sharma,Senior Secondary,31/03/2025,"UDALHEDI HARIDWAR UTTARAKHAND ,247667","1332 ,225131",greenhillscampus@gmail.com,
3530191,GREEN LAWN ACADEMY,ARCHANA THAPA,Senior Secondary,31/03/2026,"VILL JAITANWALA PO GHANGORA DISTT DEHRADUN UTTRANCHAL ,248141","0135 ,2754004",athapa1112@gmail.com,
2131661,GREEN LIGHT PUBLIC SCHOOL,GARGI ARYA,Senior Secondary,31/03/2023,"VILLAGE ABHIPURA, NANGAL ROAD, BIJNOR ,246732","1341 ,9456650956",greenlightpublicschool@yahoo.com,
2130218,GREEN MEADOWS SCHOOL,SEEMA SINGH,Senior Secondary,31/03/2026,"P.T.C. CHAKKAR KA MAIDAN MORADABAD UTTAR PRADESH ,244001","0591 ,2436630",gmsmbd84@gmail.com,http://www.mgneducationaltrust.org
3530518,GREEN MOUNT GLOBAL SCHOOL,Dr.Parashar Tyagi,Secondary School,31/03/2025,"GREEN MOUNT GLOBAL SCHOOL KORALI, 5 KM. MILESTONE, BHIMTAL UTTARAKHAND ,263136",",8979900361",greenmountglobalschool@gmail.com,http://greenmountglobalschool.com
3530386,GREEN VALLEY PUBLIC SCHOOL,RANJANA BHATT,Senior Secondary,31/03/2024,"DHARCHULA ROAD ,262501","5964 ,256056",ranjanabhatt669@gmail.com,
3530168,GREEN WOOD PUBLIC SCHOOL,REETA BISHT,Senior Secondary,31/03/2024,"SITARGANJ U S NAGAR UTTARANCHAL ,262405","5948 ,243733",info@greenwoodsitarganj.com,
3530350,GREEN WORLD PUBLIC SCHOOL,MR. SADANAND BISHWASH,Senior Secondary,31/03/2024,"SHAKTIFARM UDHAM SINGH NAGAR ,263151","0594 ,05948-240044,",school.greenworld@gmail.com,http://www.greenworldschool.edu.in
3530435,GREENFORD ACADEMY INTERNATIONAL,MR.NEETESH RAJ KHANNA,Senior Secondary,31/03/2026,"AHMAD NAGAR ROAD ,244712","0 ,9758331737,",greenfordacademy@gmail.com,http://www.greenfordacademy.in
3530082,GREENWAY MODERN SCHOOL,MALA CHAUHAN,Senior Secondary,31/03/2024,"NEW HARIDWAR ROAD ADARSH NAGAR ROORKEE UTTARANCHAL ,247667","1332 ,270352",ashok.kumarchauhan@yahoo.co.in,http://www.doonglobalscho
3530578,GREENWAY MODERN SCHOOL 2,MR. GEORGE M.O.,Secondary School,31/03/2023,"VILLAGE- KISHANPUR NEAR PUHANA CROSSING DEHRADUN,ROAD ROORKEE-247667 ,247667",",9837339933",gms2roorkee@gmail.com,
2130100,GREENWOOD SEC SCHOOL,NEERAJ K TIWARI,Senior Secondary,31/03/2023,"KARIM BAGH RAHE RAZA RAMPUR UTTAR PRADESH ,244901","0595 ,2352915",nktiwarink@gmail.com,
3430569,GREENWOODS GLOBAL SCHOOL,Mrs. JYOTI MEHTA,Secondary School,31/03/2023,"VILL- DHANPURI P.O- ANANDPUR ,263139",",8958968742",greenwoodsglobalschool@gmail.com,www.greenwoodsglobalschool.com
3530569,GREENWOODS GLOBAL SCHOOL,Mrs. JYOTI MEHTA,Secondary School,31/03/2023,"VILL- DHANPURI P.O- ANANDPUR ,263139",",8958968742",greenwoodsglobalschool@gmail.com,www.greenwoodsglobalschool.com
3530570,GURU GYAN SAGAR SCHOOL,MRS. ARUNA AGGARWAL,Senior Secondary,31/03/2023,"NH-58 VILL KURDI, MANGLAUR TH.ROORKEE, DISTT.HARIDWAR UK ,247656",",9837208585",dranujgoyal.ag@gmail.com,
2130469,GURU NANAK DEV PUBLIC SCHOOL,PRADEEP SINGH RAUTELA,Senior Secondary,31/03/2022,"BILASPUR DISTT RAMPUR UTTAR PRADESH ,244921","0595 ,2412634",GNDBILASPUR@GMAIL.COM,
3530304,GURU NANAK MODEL SCHOOL,AMANJOT,Secondary School,31/03/2024,"RAM NAGAR ROAD, KASHIPUR, ,244713","5947 ,274521",amanjotrandhawa7@gmail.com,http://www.xyz.com
2130054,GURU TEGH BAHADUR PUBLIC SCHOOL,INDERPAL SINGH,Senior Secondary,31/03/2024,"GRANT ROAD (NEAR MAIDA MILL CROSSING) SAHARANPUR UTTAR PRADESH ,247001","0132 ,2642195",,
3530355,GURUKUL,SURABHI RASTOGI,Senior Secondary,31/03/2023,"SUNEHRA,KICHHA, UDHAM SINGH NAGAR.U.K. ,263148","91 ,9837243020",drchamanbhatia@gmail.com,
3530325,GURUKUL ACADEMY,Laxmi Bora ,Senior Secondary,31/03/2022,"SITARGANJ ROAD, PO JHANKAT, UDHAM SINGH NAGAR, ,262308","5943 ,260044",laxmibora73@gmail.com,
3430542,GURUKUL ACADEMY,MRS. SANGEETA SHARMA,Secondary School,31/03/2022,"GOVINDPUR,GULARBHOJ,GADARPUR,DIST-UDHAM SINGH NAGAR (UTTARAKHAND),PIN-263152 ,263152",",7351487555",gurukulgularbhoj@gmail.com,
2132164,GURUKUL GYAN GANGA INTERNATIONAL SCHOOL,MISS ALKA RANGA,Senior Secondary,31/03/2026,"SARSAWA ,247232","0 ,9412424073,",gurukuleducationworld@gmail.com,http://www.gurukuleduworld.com
2131762,GURUKUL PUBLIC SCHOOL,Mr.Ashutosh Gautam,Senior Secondary,31/03/2025,"VILL&P.O. KUTESRA DISTRIC MUZAFFARNAGAR UTTAR PRADESH ,251311","0131 ,2481011",mandeepsinghrawat@gmail.com,http://www.gurukulkupublicschool.net
3530094,GURUKUL SCHOOL,MR. J. P. SINGH,Senior Secondary,31/03/2025,"KALADHUNGI BY PASS ROAD, KAMALUAGANJA, HALDWANI(NAINITAL) ,263139","5946 ,05946238663",gurukul.international@rediffmail.com,https://gurukulinternationalhaldwani.com
3530402,GURUKUL VIDYA MANDIR,Kavita Joshi,Secondary School,31/03/2023,"KUMOUR PITHORAGARH ,262501","5964 ,223727",rameshjoshi1970om@gmail.com,
2131303,GURUKUL VIDYAPEETH,SANDEEP KUMAR,Senior Secondary,31/03/2026,"VILL BAHADURPUR,BARGAUN ROAD SAHARANPUR ,247001","0132 ,7037668622",sandch206@gmail.com,
3530478,GURUKULAM ACADEMY,MR. S.K.SINGH,Senior Secondary,31/03/2023,"VILLAGE-KHUNA BOHRA ,262524","5965 ,918006013456",1gurukulamacademy@gmail.com,www.gurukulamacademy.org.in
3530441,GURUNANAK MISSION HIGH SCHOOL,Balwant Singh Rana,Senior Secondary,31/03/2024,"WARD NO. 3, VIKAS NAGAR, DIST- DEHRADUN ,248198","1360 ,251897",bmsinghrana@rediffmail.com,
3530437,GYAN BHARTI PUBLIC SHCOOL,MRS.MUNNI RAWAT,Senior Secondary,31/03/2024,"SHIVALIC NAGAR NAJIBABAD ROAD KOTDWAR ,246149","1382 ,9412081910,",gbps163@gmail.com,http://gyanbhartikotdwar.com/
3530544,GYAN EINSTEIN INTERNATIONAL SCHOOL,MRS. VEENA GUPTA,Senior Secondary,31/03/2024,"SHISHAM BADA PARWAL ROAD SHIMLA BYPASS ROAD DEHRADUN ,248197",",9837218608",geischool2015@gmail.com,http://www.geischool.com/
2130824,GYAN KALASH INTERNATIONAL SCHOOL,AMIT KUMAR SETHI,Senior Secondary,31/03/2022,"NEAR P & T TRAINING CENTRE AMBALA ROAD SAHARANPUR U P ,247001","0132 ,8057646000",amitsethi2909@gmail.com,
3530541,GYANANDA SCHOOL FOR GIRLS,MRS. MEENAKSHI MEHTA,Senior Secondary,31/03/2024,"49 SUBHASH ROAD ,248001",",01352652672",principalgyanandadoon@gmail.com,http://www.gyanandadoon.org
3530498,GYANDEEP BAL VIDYA MANDIR,Rajendra Prasad Joshi,Senior Secondary,31/03/2025,"GYANDEEP BAL VIDYA MANDIR KUMOUR ,262501","5964 ,225910",gyandeepbalvidyamandir@gmail.com,http://www.gyandeepschool.org
3530554,GYANDEEP GLOBAL SCHOOL,MR. BHUWAN CHANDRA KANDPAL,Senior Secondary,31/03/2024,"NAINITAL ROAD, DORAHA, BAZPUR ,262401",",05949282999",gdgsbazpur@gmail.com,www.gyandeepglobalschool.com
2130418,GYANDEEP PUBLIC SCHOOL,Meghraj Singh,Senior Secondary,31/03/2025,"LALUKHERI MUZAFFARNAGAR UTTAR PRADESH ,251301","1398 ,275149",gdpslalukheri2012@gmail.com,
2130718,GYANDEEP PUBLIC SCHOOL,KUSUM SHARMA,Senior Secondary,31/03/2022,"VILLAGE MAMDAURRA PO SEOHARA BIJNORE UTTAR PRADESH ,246746","1344 ,252327",GYANDEEP_SEOHARA@YAHOO.CO.IN,http://www.gaildav.org
2130790,GYANSTHALI PUBLIC SCHOOL,Dolly Bhardwaj,Senior Secondary,31/03/2026,"BY PASS ROAD MIRANPUR MUZAFFARNAGAR UP ,251315","1396 ,243779",principal@gyansthalischool.in,
2132144,H P INTERNATIONAL SCHOOL,LAL BAHADUR SUBBA,Senior Secondary,31/03/2025,"DATAGANJ ROAD BADAUN-234601 UTTAR PRADESH ,234601","5832 ,222444",principal@hpis.edu.in,http://www.hpinternationalschool.com
3530174,H R PUBLIC SCHOOL,MEENAKSHI,Senior Secondary,31/03/2025,"ROORKEE ROAD LAKSAR DISTT HARIDWAR UTTARANCHAL ,825301","1332 ,255300",meenakshihrps@gmail.com,
2131300,H. S. S. PUBLIC SCHOOL,ARUN KUMAR,Senior Secondary,31/03/2026,"MOH. KAYASTHAN, HASANPUR, J. P. NAGAR ,244241","5924 ,264202",hsspshasanpur@gmail.com,http://www.xyz.com
2133556,H.M.GLOBAL SCHOOL,MR. SAYED JAMAL UDDIN,Secondary School,31/03/2024,"HABEEBPUR,HASANPUR ROAD,SAMBHAL.244302 ,244302",",05923230005",thehmglobalschool@gmail.com,www.hmglobalschool.com
3530218,H.S.MEMORIAL PUBLIC SCHOOL,MONA VATSALYA,Senior Secondary,31/03/2023,"V.&P.O-DHAKIA NO.1 KUNDESWARI, UDHAM SINGH NAGAR, UTTARAKHAND ,244713","5947 ,224015",vatsalyamona@yahoo.com,
3530537,HAPPY HOME MONTESSORI SCHOOL,MRS. RENU SARAN,Senior Secondary,31/03/2023,"VILLAGE KHADRI KADAKMAAF SHYAMPUR RISHIKESH ,249204",",01352438787",HHMSKHADRI@GMAIL.COM,WWW.HHMS.CO.IN
3530306,HAPPY HOME SCHOOL,SHALINI SINGH,Senior Secondary,31/03/2023,"H.N.BAHUGUNA MARG, JOHNPUR KOTDWARA PAURI GARHWAL UTTRAKHAND ,246149","1382 ,229576",happyhomehigh@gmail.com,
2132455,HARI INTERNATIONAL ACADEMY,MR. SHIVANK VATS,Senior Secondary,31/03/2024,"N.H.73, 10TH K.M. STONE, NEAR HINDON BRIDGE, SAHARANPUR-DEHRADUN ROAD, GAGALHERI ,247001","0132 ,9719897246",hariacademyedu@gmail.com,http://www.hariinternationalacademy.com
2131428,HARPATI MEMORIAL PUBLIC SCHOOL,ANUJ KUMAR SAXENA,Senior Secondary,31/03/2022,"VILLAGE-DIDA NANGLA,POST-FARIDPUR BHOGI, NAGINA ROAD, BIJNOR (U.P.), PIN. 246701 ,246701","1342 ,250081",anuj.saxena010@gmail.com,
3530399,HEERA KUNWAR PUBLIC SCHOOL,Nirmala Bisht,Senior Secondary,31/03/2025,"VILL. KUNWARPUR PO. KUNWARPUR GOLAPAR HALDWANI (NAINITAL) ,263139","5946 ,240063",heerakunwarpublicschool@yahoo.in,
3530434,HERITAGE ACADEMY KOTDWARA,Rupamala Singh,Senior Secondary,31/03/2026,",246149","1382 ,229876",rupamala@gmail.com,http://www.heritageacademykotdwara.com
2131771,HERITAGE CHILDREN ACADEMY,REENA DUBEY,Senior Secondary,31/03/2024,"VILL.JALIF NAGLA TEH.MILAKRAMPUR U.P. ,243701","5960 ,224009",heritage.milak@gmail.com,
2131633,HERITAGE CONVENT SCHOOL,SHILPA GANDHI,Senior Secondary,31/03/2022,"DELHI ROAD, SAMBHAL, BHIMNAGAR, MORADABAD ,244302","0000 ,9897191199",heritageconventschool011@gmail.com,
