Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
1030830,"EDIFY SCHOOL, MANDSAUR",MR. HARISH CHOUDHARY,Senior Secondary,31/03/2026,"SCHOOL ON MANDSAUR BYPASS, NEAR GURADIYA BALAJI TEMPLE ,458001",",07422408121,",principal@edifyschoolmandsaur.com,
1030615,EDUCATION PARK,Jitendra Solanki,Senior Secondary,31/03/2026,"EDUCATION PARK, KHARGONE ROAD BHIKANGAON, PIN-451331 DIST: KHARGONE, MP ,451331","91 ,9575858564",jeetsolankirssbbetma@gmail.com,http://www.edupark.org
1031026,EKAYANAA SCHOOL,MR. MANISH KUMAR SAXENA,Senior Secondary,31/03/2023,"OPPOSITE BHANDARI FARMS, KANADIYA ROAD JUNCTION, BYPASS ROAD, VILLAGE KHAJRANA, TEHSIL- INDORE, DISTRICT- INDORE ,452016",",07316643888",ekayanaasch@gmail.com,http://www.ekayanaaschool.com
1020003,EKLAVYA  MODEL RESIDENTIAL SCHOOL,Kalpana Singh Chouhan,Senior Secondary,31/03/2020,"SCHOOL SAILANA RATLAM MP ,457550","7413 ,278801",kalpanasingh043@gmail.com,
1020025,EKLAVYA AADARSH AVASIY VIDYALAYA,.,Secondary School,31/03/2025,"BASAPUR, BUDNI, DIST. SEHORE MADHYA PRADESH ,",",",,
1031048,EKLAVYA INTERNATIONAL SCHOOL,DR. SN RAI,Senior Secondary,31/03/2023,"EKLAVYA INTERNATIONAL SCHOOL GRAM: DHOKHEDA, POST: LOHARIYA, ,461111",",9993169993",eklavyainternationalschool@gmail.com,www.eklavyainternationalschool.com
1020012,EKLAVYA MODEL RES. SCHOOL,M I KHAN,Senior Secondary,31/03/2022,"JUNNARDEO, DISTT. CHINDWARA, MP ,480551","7160 ,280019",,
1020011,EKLAVYA MODEL RES. SCHOOL,SH SHANKARSHAN PRASHAD MISHRA,Senior Secondary,31/03/2025,"TAUSAR SIDHI, MP ,829123","0780 ,328099",rajgiredg@rediffmail.com,
1020005,EKLAVYA MODEL RESIDENTIAL SCH,SHELENDRA SINGH PALAWAT,Senior Secondary,31/03/2022,"THANDLA AGRAL POST AGRAL TEHSIL TANDLA DISTT JHABUA AADHYA PRADESH ,457779","0000 ,7089073166",emrsthandla@yahoo.co.in,
1020014,EKLAVYA MODEL RESIDENTIAL SCHIOOL,Sunil Kumar Dubey,Senior Secondary,31/03/2023,"VILLAGE & SONDWA, TEH & DISTT. ALIRAJ PUR, MADHYA PRADESH ,461111","0 ,9009968973",sdkhattali@yahoo.com,
1020002,EKLAVYA MODEL RESIDENTIAL SCHOOL,ASHA RAM MUJALDE,Senior Secondary,31/03/2010,"TEHSIL BARBANI DISTT BARBANI MP ,451551","7290 ,222216",emrs_brw@rediffmail.com,
1020004,EKLAVYA MODEL RESIDENTIAL SCHOOL,GYANRANJAN DEY,Senior Secondary,31/03/2023,"KUKSHI DISTT DHAR MADHYA PRADESH ,454331","7297 ,234522",gyanranjandey@gmail.com,www.emrskukshi.com
1020010,EKLAVYA MODEL RESIDENTIAL SCHOOL,BALDEO SINGH PARASTE,Senior Secondary,31/03/2022,"DINDORI, M.P. ,481880","7644 ,234904",dindori.emrs9@gmail.com,
1020001,EKLAVYA MODEL RESIDENTIAL SCHOOL,VIRENDRA SINGH DHURWEY,Senior Secondary,31/03/2024,"SIJHORA DISTT MANDLA MP ,481996","7648 ,289309",emrssijhora@gmail.com,
1020028,EKLAVYA MODEL RESIDENTIAL SCHOOL,MR. RAJENDRA PRASAD RAKHOLIA,Senior Secondary,31/03/2024,"DIST. KHARGONE, MADHYA PRADESH ,451001",",07282231171",emrskhargone@gmail.com,
1020023,EKLAVYA MODEL RESIDENTIAL SCHOOL,MR. LOKENDRA SOHNI,Senior Secondary,31/03/2022,"SENDHWA (JAMALI) BLOCK-SENDHWA, DIST. BARWANI, MADHYA PRADESH-451 666 ,451666",",07281224370",emrssendhwa@rediffmail.com,www.emrsjamaliedu.in
1020031,EKLAVYA MODEL RESIDENTIAL SCHOOL,MRS. ANJALI CHOWDHARY,Senior Secondary,31/03/2022,"BARGAWAN, DIST. SINGRAULI, MADHYA PRADESH ,486886",",0",eklavyabargawan@gmail.com,www.emrs.com
1020009,EKLAVYA MODEL RESIDENTIAL SCHOOL,SH,Senior Secondary,31/03/2011,"PALI DISTT UMARIA M P ,797110","07653 ,222825",,
1020008,EKLAVYA MODEL RESIDENTIAL SCHOOL,SURENDRA KUMAR DONIWAL,Senior Secondary,31/03/2025,"SHAHPUR DISTT BETUL MADHYA PRADESH ,460440","7146 ,273099",pemrsshp@gmail.com,
1020018,EKLAVYA MODEL RESIDENTIAL SCHOOL,B R MAGARKAR,Secondary School,31/03/2022,"SUKHANTAWA, HOSHANGABAD, MADHYA PRADESH ,461111","7572 ,271305",bhauraomagarkar@gmail.com,
1020006,EKLAVYA MODEL RESIDENTIAL SCHOOL,S P SIHOSE,Senior Secondary,31/03/2022,"GHANSORE (T W D) DISTT SEONI MADHYA PRADESH ,457779","7693 ,280411",emrschoolghansore@gmail.com,
1020020,EKLAVYA MODEL RESIDENTIAL SCHOOL,MD. ISMAIL KHAN,Senior Secondary,31/03/2022,"SINGARDEEP CAMPING, AT- SAMARBOH, TEH/BLOCK- BICHHUA, DISTT. CHHINDWARA, MADHYA PRADESH ,480111","07162 ,2914010",emrsmate907@gmail.com,
1020019,EKLAVYA MODEL RESIDENTIAL SCHOOL,DAYARAM BONDAR,Secondary School,31/03/2028,"ROSHNI, DISTT. KHANDWA MADHYA PRADESH ,461111","0755 ,2557088",emrsroshni1711@gmail.com,
1020007,EKLAVYA MODEL RESIDENTIAL SCHOOL,PHOOL SINGH PATTAVI,Senior Secondary,31/03/2022,"ANUPPUR PO BARBASPUR DISTT ANUPPUR MADHYA PRADESH ,484224","7659 ,290851",amitpratapsingh7@gmail.com,
1020017,EKLAVYA MODEL RESIDENTIAL SCHOOL,BAAL MUKUND TIWARI,Senior Secondary,31/03/2024,"SOHAGPUR, SHAHDOL, IN DIET CAMPUS, SHAHDOL, MADHYA PRADESH ,484001","0000 ,0000000",tiwaribaalmukund@gmail.com,
1020016,EKLAVYA MODEL RESIDENTIAL SCHOOL,vanita ghai,Secondary School,31/03/2022,"NARAIRALA, JABALPUR, VILLAGE NARAIRALA, TEH & DISTT. JABALPUR, MADHYA PRADESH ,110053","0761 ,2330021",ghaiyevanita@gmail.com,
1020013,EKLAVYA MODEL RESIDENTIAL SCHOOL,HARICHAND MAHOBE,Senior Secondary,31/03/2025,"UKWA, AT & PO UKWA,TEH. BAIHEV, DISTT. BALAGHAT, MADHYA PRADESH ,481105","7636 ,274600",hcmahobe2016@gmail.com,
1020015,EKLAVYA MODEL RESIDENTIAL SCHOOL,Arvind Kumar Nayak,Secondary School,31/03/2025,"MORDUNDIYA, JHABU, VILLAGE, MODUPUR, DISTT. JHABU, MADHYA PRADESH ,457669","0 ,0",nayakarvind1963@gmail.com,
1020030,EKLAVYA MODEL RESIDENTIAL SCHOOL ACHALI MANDLA,MR. D S UDDEY,Senior Secondary,31/03/2024,"ACHALI MANDLA, MADHYA PRADESH- 481661 ,481661",",07642250622",emrsachali2016@gmail.com,
1020083,EKLAVYA MODEL RESIDENTIAL SCHOOL ALIRAJPUR,MRS. ANJU SISODIYA,Senior Secondary,31/03/2022,"EKLAVYA MODEL RESIDENTIAL SCHOOL ALIRAJPUR DISTT. ALIRAJPUR (M.P) ,457887",",8435688863",emrskspalirajpur6803@gmail.com,http://www.emrsalirajpur.com
1020069,EKLAVYA MODEL RESIDENTIAL SCHOOL HARRAI,MR. PRAKASH KALAMBE,Senior Secondary,31/03/2024,"WARD NU. 01 NARSINGHPUR ROAD HARRAI TEHSIL HARRAI DIST. CHHINDWARA ,480224",",9425817666",ksp.harrai@gmail.com,http://www.emrsharrai.com/
1020027,EKLAVYA MODEL RESIDENTIAL SCHOOL MAIHAR,.,Secondary School,31/03/2022,"DISTT. SATNA, MAA SHARDA DEVI TEMPLE ROAD, ARKANDI MAIHAR, DISTT, SATNA- 485 771 MP ,",",",,
1020066,EKLAVYA MODEL RESIDENTIAL SCHOOL MEGHNAGAR,MRS. KALPANA SINGH CHOUHAN,Senior Secondary,31/03/2021,"EKLAVYA MODEL RESIDENTIAL SCHOOL CAMPUS PADMAVATI BHAVAN AGRAL MEGHNAGAR ,457779",",9753027336",emrsmeghnagar@gmail.com,www.tribal.mp.gov.in
1020065,EKLAVYA MODEL RESIDENTIAL SCHOOL PETLAWAD,MR. YOGENDRA PRASAD,Senior Secondary,31/03/2021,"BARWET ROAD, PETLAWAD ,457773",",09425972024",emrspetlawad@gmail.com,www.emrspetlawad.org.in
1020044,EKLAVYA MODEL RESIDENTIAL SCHOOL RAJPUR,MISS PADMAWATI JAIN,Senior Secondary,31/03/2022,"RAJPUR DIST. BADWANI MP PIN 451447 ,451447",",0728456537",ksprajpur2014@gmail.com,
1020103,EKLAVYA MODEL RESIDENTIAL SCHOOL TAMIA,MISS KALA UIKEY,Senior Secondary,31/03/2024,"EKLAVYA MODEL RESIDENTIAL SCHOOL TAMIA ,480559",",07149272391",eklavyatamia@gmail.com,www.emrstamiya.com
1020029,"EKLAVYA MODEL RESIDENTIAL SCHOOL, CHITRAKOOT, SATNA, M.P.",shri radhe shyam singh,Secondary School,31/03/2023,"CHITRAKOOT, DISTT. SATNA, MADHYA PRADESH, PIN CODE- 485334 ,485334","91 ,",emrschitrakoot@gmail.com,
1020047,"EKLAVYA MODEL RESIDENTIAL SCHOOL, GANDHWANI",MR. VEERSINGH RAJPUT,Secondary School,31/03/2021,"MANDI ROAD GANDHWANI ,454446",",07294261719",mmmnagar@gmail.com,http://emrsgandhwani.blogspot.com
1030042,EMERALD HEIGHTS INTERNATIONAL SCHOOL,MR. SIDDHARTH SINGH GIRNAR,Senior Secondary,31/03/2025,"302 MANORAMAGANJ INDORE MADHYA PRADESH ,453331","0731 ,07314067536",accounts@emeraldheights.edu.in,http://emeraldheights.edu.in/
1030785,"EMERALD PUBLIC SCHOOL,",DWARIKA PRASAD BASER,Secondary School,31/03/2023,"BARCHHA BUJURG KHATEGAON DEWAS MP ,455336","7274 ,9926442332",dpbaser@gmail.com,http://www.emeraldpublicschoolkhattegaon.com
1030384,"EMINENT PUBLIC SCHOOL,",P BHUVANENDRAN,Senior Secondary,31/03/2024,"BEHIND IMA BUILDING MANDU, ROAD, DHAR (M.P) ,454001","7292 ,236788",PRINCIPALEMINENT@YAHOO.COM,
1020071,EMRS PVTG INDORE,MR. P M MATHEW,Secondary School,31/03/2024,"OPPOSITE CHAMELIDEVI ENGINEERING COLLEGE, KHANDWA ROAD MOROD ,452020",",07314256864",eklavyaptgindore@gmail.com,
1030950,ETERNAL SCHOOL OF STUDIES,MRS. SOWDAMINI JHALA,Senior Secondary,31/03/2022,"A.B. ROAD, VILLAGE BARWAL, TEHSIL & DISTRICT SHAJAPUR ,465001",",07364229615,",info.eternalschool@yahoo.com,http://eternalschoolofstudies.net
1030933,EXCELLENCE VALLEY INTERNATIONAL SCHOOL,MR. RAGHVENDRA SINGH,Secondary School,31/03/2025,"NEAR BHARAT GAS GODOWN, NEW RAILWAY STATION, ATER ROAD, BHIND ,477001","9926 ,7535293010",principal.evisbhind@outlook.com,http://www.excellencevalley.org
1030810,EXCELLENT ACADEMY,MR. KULDEEP TANVAR,Senior Secondary,31/03/2025,"VILLAGE-DEVRUNDI , KHARSOD KALAN TEHSIL- BARNAGAR DISTRICT-UJJAIN (M.P. ) PIN CODE- 456313 ,456313","7367 ,76970201837",academy.excellent@rediffmail.com,http://www.excellentacademy.net
1030255,EXCELLENT CIRCLE OF STUDIES,POONAM RAIZADA,Senior Secondary,31/03/2026,"VIKKY FATORY TIRAHA SHIVPURI LINK ROAD, GWALIOR MP ,500062","0751 ,2436295",poonam_raizada@yahoo.co.in,
1030987,FAITH FOUNDATION GLOBAL SCHOOL,MR. PANKAJ KITUKALE,Senior Secondary,31/03/2022,"VILLAGE-NAGUKHEDI, UJJAIN ROAD, BYPASS SQUARE, DEWAS ,455001",",07471122747",principal.ffgs@gmail.com,http://www.ffgschools.org
1031200,FAME GURUKUL INTERNATIONAL SCHOOL,MRS. SHEETAL JAIN,Secondary School,31/03/2023,"NEAR BARANDWA BRIDGE, A.B. ROAD, KANASIYA, TEHSIL TARANA, DISTRICT UJJAIN (M.P.) ,456770",",8839643634",fgis.ujjain@outlook.com,http://www.fgisujjain.com
1030221,FIRST STEP HIGHER SECONDARY SCHOOL,MANJU SAO,Senior Secondary,31/03/2023,"CIRCULAR ROAD CHHINDWARA MADHYA PRADESH ,480001","7162 ,243632",saomanju69@gmail.com,
1031057,FIRST STEP JUNIOR SCHOOL,MRS. MANJULA KHARE,Secondary School,31/03/2026,"CHURCH COMPOUND, CHAND ROAD, CHOURAI ,480115",",0000000000",firststepjuniorschool@outlook.com,http://www.fsjschourai.org
1031228,FIRST STEPS INTERNATIONAL SCHOOL,MRS. REENA GUPTA,Secondary School,31/03/2023,"GOHAD DIST BHIND ,477116",",8319504781",principal.fsisbhind@gmail.com,http://www.firststepsedu.co.in
1030648,FLORENCE INTERNATIONAL SCHOOL,MRS. NEELAM VARMA,Senior Secondary,31/03/2026,"MANDSAUR ROAD, MANASA ,458110",",9039921991",florenceinternationalsch.mp@gmail.com,http://www.florenceinternationalschool.com
1030341,FR. AGNEL CO-ED SENIOR SECONDARY SCHOOL,SOJAN JOSEPH,Senior Secondary,31/03/2023,"BY PASS ROAD, NEAR SANT ASHARAM ASHRAM, GONDIPURA, PO GANDHINAGAR, BHOPAL, MADHYA PRADESH- 462036 ,462036","0755 ,2528309",sojan1969@gmail.coM,
1031104,FUTURE FLYING SCHOOL,MR. ABHIJEET DILIP GORE,Secondary School,31/03/2022,"HARIOM DHAM, BEHRAMPUR FATA, TEMA, ,451331",",07282231175",futureflyingschool@gmail.com,http://futureflyingschool.in/
1030839,FUTURE INTERNATIONAL PUBLIC SCHOOL,MR. HARISH CHAWDA,Secondary School,31/03/2026,"PADLIYA ROAD SARANGPUR ,465697","0 ,7771823777",fips2014@hotmail.com,www.thefips.com
1030405,G. C. M. CONVENT SCHOOL,MISS SANGEETA,Senior Secondary,31/03/2024,"NOWGONG (BKD), CHHATARPUR, MP. 471201 ,471201","0768 ,07685257199",gcmhsnowgong@rediffmail.com,http://www.gcmnowgong.com
1031210,G. D. GOENKA PUBLIC SCHOOL,MRS. MADHULIKA AGARWAL,Secondary School,31/03/2024,"NH-3 AB ROAD JARERUA, MORENA ,476001",",6262621744",info@gdgoenkamorena.com,www.gdgoenkamorena.com
1030790,G.D GOENKA PUBLIC SCHOOL,POONAM SAINI,Senior Secondary,31/03/2022,"GARDEN CITY, DLF TOWNSHIP, BYPASS ROAD, INDORE ,453771","0731 ,4271296",principal@gdgoenkaindore.com,http://www.gdgoenkaindore.com
1030638,"G.D. GOENKA PUBLIC SCHOOL, GWALIOR",APARNA SHARMA,Senior Secondary,31/03/2023,"SHIVPURI LINK ROAD, GWALIOR ,474001","0751 ,2400026",principal.gwaliorgdgps@gmail.com,http://www.gdgoenkagwalior.com
1030174,GANESHA BLESSED PUBLIC SCHOOL,NEELAM GUPTA,Senior Secondary,31/03/2023,"AB ROAD SHIVPURI MADHYA PRADESH ,473551","7492 ,222917",ganesha.blessed@gmail.com,
1030329,GARIMA VIDYA VIHAR SENIOR SEC. SCHOOL,RAMA SHARMA,Senior Secondary,31/03/2022,"AIRPORT ROAD OPP, BIJASAN MATA MANDIR, INDORE, MADHYA PRADESH-452015 ,452015","0731 ,2623500",rama.principalgvv@gmail.com,
1030610,GAUTAM INTERNATIONAL ACADEMY,MR. SANGRAM SINGH,Senior Secondary,31/03/2023,"VILLAGE JETPURA DISTT DHAR (MP) ,454001","7292 ,07292-280600",gautaminternationalacademydhar@gmail.com,http://www.giaedu.org
1031110,GAYATRI INTERNATIONAL ACADEMY,MRS. HARMEET KAUR,Secondary School,31/03/2022,"712/1/2 MANDAV MANPUR ROAD BACHHANPUR , BLOCK -NALCHHA DIST DHAR ,454010",",9425968280",principal.gisbachanpur@gmail.com,http://www.gayatriinternationalacademy.com
1030659,GEETA JYOTI SCHOOL,MR. AYODHYA KANT TRIPATHI,Senior Secondary,31/03/2024,"GANDHI NAGAR, URRAHAT ,486001","7662 ,9303334455",gjemsrewa@gmail.com,http://www.geetajyotischoolrewa.com
1030504,GEETA PUBLIC SCHOOL,Dileep Shidhore,Senior Secondary,31/03/2023,"FATEHPUR, SHIVPURI ,473551","7492 ,224030",dil896@gmail.com,
1030799,GEETAANJALI PUBLIC SCHOOL,Ranjana Bansal,Senior Secondary,31/03/2025,"MAIDANI, KAHARIYA HUZUR ,486001","0766 ,2408116",gpsrewa@gmail.com,http://www.geetanjalipublicschool.com/
1031159,GENIUS INTERNATIONAL PUBLIC SCHOOL,MRS. SHALINI PANDEY,Secondary School,31/03/2023,"MADHUVAN COLONY, MAHADJI NAGAR, CHIRWAI, SHIVPURI LINK ROAD, NEAR GICT COLLEGE, GWALIOR ,474001",",07512448801",gipsgwl@gmail.com,www.geniusinternational.org
1031029,GENIUS PLANET SCHOOL,MR. VISHAL KUMAR SHUKLA,Senior Secondary,31/03/2023,"KHASRA NO 95/2,95/3,95/4 NYAS BYPASS ROAD, VILL.-SONASAWRI ,461111",",07572406799",geniusplanet@yahoo.com,www.geniusplanet.in
1030547,GENIUS PUBLIC SCHOOL AMBAH,ANURADHA SHARMA,Secondary School,31/03/2024,"MORENA ROAD,NEAR PETROL PUMP ,476111","0753 ,9826211051",GENIUSPUBLICSCHOOLAMBAH@YAHOO.IN,
1030911,GLOBAL ACADEMY,UMA PALIWAL,Secondary School,31/03/2020,"VILLAGE HATAI STATE HIGHWAY NO 17 NAGDA JN ,456335","7366 ,241422",principalglobalnagda@gmail.com,http://www.globalnagda.org
1030857,GLOBAL CONCEPT SCHOOL,MR. RAHUL GOYAL,Secondary School,31/03/2024,"KODLIYA KHEDI ROAD ,451220","7283 ,9755935648",shrikanwartara.karhi@gmail.com,http://www.globalconceptschool.com
1030671,GLOBAL INTERNATIONAL PUBLIC SCHOOL,Mandeep Kaur,Senior Secondary,31/03/2023,"ARROO DABRA, GWALIOR, MP ,475110","7524 ,405055",aujlas_man@rediffmail.com,
1031167,GLOBAL SCHOOL OF EXCELLENCE,MRS. LALITA JAYMON,Secondary School,31/03/2024,"WARD NO3 KHILLIKHEDA GOHARGANJ ROAD OBEDULLAGANJ ,464993",",6269970073",gseobedullaganj1@gmail.com,https://gse.whitealloy.com/
1031163,GO GREEN INTERNATIONAL SCHOOL,MR. GIRISH DHEKANE,Middle Class,31/03/2023,"921/1,CHINTAMAN JAWASIYA,GOVT. KANKAD, HASAMPURA ROAD,UJJAIN ,456006",",07342524719",ggs.ujjain@gmail.com,www.gogreeninternationalschool.com
1030212,GOKULDASS PUBLIC SCHOOL,TREVOR JACOB,Senior Secondary,31/03/2022,"NEAR DEJLA DEWDA COLONY BISTAN ROAD KHARGAON MADHYA PRADESH ,451001","7282 ,241410",gpskhargone@gmail.com,
1030388,GOLDEN INTERNATIONAL SCHOOL,MRS. REENA KHURANA,Senior Secondary,31/03/2025,"RAU-RANGWASA, CAT ROAD ,453331","91 ,09669196698,09669296698",contact@gisindore.in,http://www.gisindore.in
1030739,GOLDEN TULIP INTERNATIONAL SCHOOL,MRS. ABHILASHA SHRIVASTAVA,Senior Secondary,31/03/2024,"JODSADAK KATEDHARA,NAGPUR ROAD,KATANGI DISTRICT,BALAGHAT ,481445","0763 ,278261",gtulip93@gmail.com,https://goldentulipinternationalschool.org/
1030642,GOMTI NANDAN PUBLIC SCHOOL,MRS. SHIKHA AGRAWAL,Senior Secondary,31/03/2022,"GANDHI WARD, BINA DIST - SAGAR ,470113",",8827312026",gomtinandanpublicschool@yahoo.com,http://www.mygnps.com
1030258,GOOD SHEPHERD CONVENT SENIOR SECONDARY SCHOOL,MERCELET,Senior Secondary,31/03/2024,"PANDAV NAGAR, DISTT SHAHDOL, MADHYA PRADESH- 484001 ,484001","7652 ,240282",gscs_sdl@rediffmail.com,
1020026,GOVERNMENT EKLAVYA MODEL RESIDENTIAL SCHOOL LABRAWADA DHAR,MR. RUMAL SINGH NIGWAL,Senior Secondary,31/03/2022,"DISTT. DHAR MADHYA PRADESH ,454001",",072922294",eklavyagardawad@gmail.com,www.emrslabrawadadhar.org
1020034,GOVERNMENT GURUKULAM RESIDENTIAL SCHOOL,.,Secondary School,31/03/2023,"DIST.SHABDOL, DIST. SHAHDOL,MADHYA PRADESH ,","0000 ,9001765646",gcdodiyar7@gmail.com,
1020035,"GOVERNMENT GURUKULAM RESIDENTIAL SCHOOL,",.,Secondary School,31/03/2025,"RAMPUR CHHAPAR JABALPUR, MADHYA PRADESH-482008 ,691531","0000 ,9001765646",gcdodiyar7@gmail.com,
1020100,GOVERNMENT KANYA SHIKSHA PARISAR BAIHAR,MR. MINESH KUMAR LANGE,Senior Secondary,31/03/2024,"GOVT KANYA SHIKSHA PARISAR BAIHAR DIST BALAGHAT ,481111",",07636256488",navenkspbaihar123@gmail.com,
1020109,GOVERNMENT KANYA SHIKSHA PARISAR BALAGHAT,MR. YOGENDRA KUMAR DONGRE,Senior Secondary,31/03/2024,"VILLA-GONGALAI,TAH-BALAGHAT,DIST-BALAGHAT MADHYAPRADESH-481001 ,481001",",9424741800",VSKSPBALAGHAT@GMAIL.COM,WWW.KSPBALAGHAT.NIC.IN
1020061,"GOVERNMENT MODEL RESIDENTIAL HIGHER SECONDARY SCHOOL, ASHAPUR, DIST. KHANDWA",MRS. MALTI MALVIYA,Senior Secondary,31/03/2022,"GOVERNMENT MODEL RESIDENTIAL HIGHER SECONDARY SCHOOL, ASHAPUR,VILLAGE JOGIBEDA,TEHSIL & BLOCK KHALWA, DIST. KHANDWA ,450117",",07328283242",pri.hssashapur@mp.gov.in,http://educationportal.mp.gov.in/Public/School_Det
1020102,GOVT EKLAVYA RESIDENTIAL SCHOOL GUNA,MR. DD MISHRA,Senior Secondary,31/03/2024,"AB BY PASS ROAD INFRONT OF VIVEK PETROL PUMP GUNA ,473001",",07542",eklavyaguna171127@gmail.com,https://osms.mponline.gov.in/EKLAVYAGUNAEMRS
1020074,GOVT GIRLS EDUCATION CAMPUS KARAHAL,MR. MURARI LAL SHAKYA,Senior Secondary,31/03/2024,"VILLAGE DHENGDA TEHSIL KARAHAL DISTT SHEOPUR ,476355",",09893757184",girlscampuskarahal@gmail.com,www.govtgirlscampusdhengda.com
1020038,GOVT KANYA SHIKSHA PARISAR,.,Senior Secondary,31/03/2022,"BURHAR VILLAGE KATKONA POST BURHAR BURHAR MADHYA PRADESH ,SHAHDOL , 484110 ,",",",,
1020082,GOVT KANYA SHIKSHA PARISAR ANUPPUR,MR. RP SHAKYWAR,Senior Secondary,31/03/2022,"GOVT KANYA SHIKSHA PARISAR ANUPPUR ,484224",",9993468848",kspanuppur@gmail.com,tribal.mp.gov.in
1020105,GOVT KANYA SHIKSHA PARISAR BAGH,MR. VIRBHAN SINGH MANDLOI,Senior Secondary,31/03/2024,"BAGH BY PASS ROAD BAGH ,454221",",07297",principalkspbagh@gmail.com,
1020101,GOVT KANYA SHIKSHA PARISAR BARWANI,MR. MUKESH KUMAR PAWAR,Senior Secondary,31/03/2024,"CHUNA BHATTI BARWANI DIST BARWANI MP 451551 ,451551",",9425415359",barwaniksp@gmail.com,
1020089,"GOVT KANYA SHIKSHA PARISAR HIGH SCHOOL,KUSUMI, SIDHI",MR. P K PANDEY,Senior Secondary,31/03/2022,"GOVT KANYA SHIKSHA PARISAR HIGH SCHOOL,KUSUMI, SIDHI ,486669",",09425642923",govtkanyashikshaparisarkusmi@gmail.com,www.govtkanyashikshaparisarkusmi.com
1020072,GOVT KANYA SHIKSHA PARISAR JAITPUR,MR. RAM KALYAN GUPTA,Secondary School,31/03/2022,"VILLAGE POST JAITPUR ,484669",",07657",kanyaparisarjtp2019@gmail.com,
1020051,GOVT KANYA SHIKSHA PARISAR MAHESHWAR,MR. KAILASHCHANDRA PATIDAR,Senior Secondary,31/03/2024,"KANYA SHIKSHA PARISAR MAHESHWAR DHAPLA ROAD MAHESHWAR ,451224",",9424007663",kspmhs2014@gmail.com,www.kspmaheshwar.org
1020052,GOVT KANYA SHIKSHA PARISAR NIWALI,MR. GYADINSINGH GURJWAR,Senior Secondary,31/03/2024,"NIWALI TEH NIWALI DIST BARWANI 451770 ,451770",",07290273330",kanyashikshaparisarniwali1@gmail.com,tribal.mp.gov.in
1020110,GOVT KANYA SHIKSHA PARISAR PARASWADA,MR. DEBIDAYAL THAKRE,Senior Secondary,31/03/2022,"GOVT.KANYA SHIKSHA PARISAR PARASWADA TEHSIL PARASWADA DIST BALAGHAT MP ,481556",",0",kparaswada@gmail.com,http://www.kspparaswada.com
1020068,GOVT KANYA SHIKSHA PARISAR PATI,MR. VIRENDRA KUMAR SULYA,Senior Secondary,31/03/2024,"GRAM BUDI PATI ,451551",",07290232452",ksppati22@gmail.com,tribal.mp.gov.in
1020084,GOVT KANYA SHIKSHA PARISAR SIDHI (M.P.),MRS. REKHA SINGH,Senior Secondary,31/03/2022,"GOVT KANYA SHIKSHA PARISAR SIDHI MP 486661 ,486661",",9424349309",ravi.nbt@gmail.com,www.kanyashikshasidhi.com
1020108,GOVT KANYA SHIKSHA PARISHAR BAJAG,MRS. DASIYA PARASTE,Senior Secondary,31/03/2024,"BAUNA ROAD BAJAG ,481882",",08959391346",KSPBAJAG@GMAIL.COM,
1020077,GOVT KANYA SIKSHA PARISHAR ASHAPUR,MR. SOHAN SINGH TOMAR,Senior Secondary,31/03/2022,"GOVT KANYA SIKSHA PARISHAR KHANDWA ROAD ASHAPUR TEHSIL KHALWA DIST KHANDWA ,450117",",0",kanyasikshaparishar@gmail.com,www.Osms.Mponline.Gov.In/govtkanyasikshaparish
1020086,GOVT MODEL RESIDENTIAL SCHOOL DHENGDA,MR. P R DOHARE,Senior Secondary,31/03/2022,"VILLAGE DHENGDA DISTRICT SHEOPUR ,476337",",09425783878",awasiya.she@gmail.com,www.residentialdhengda.com
1020048,GOVT. ADARSH AVASIYA SCHOOL DHAR,MR. R.S. NIGWAL,Senior Secondary,31/03/2024,"GOVT. ADARSH AVASIYA SCHOOL DHAR DIST DHAR PIN CODE 454001 ,454001",",0792222294",adarshavasiyaschool@gmail.com,http://www.aavdhar.com
1020064,GOVT. EKLAVYA MODEL RESIDENTIAL H.S.S. SCHOOL,MR. P.D. PATEL,Secondary School,31/03/2022,"SHAHPURA DISTT. DINDORI 481990 ,481990",",9424338677",emrsshahpura@gmail.com,
1020024,GOVT. EKLAVYA MODEL RESIDENTIAL SCHOOL,.,Secondary School,31/03/2022,"SEJAWADA , BLOCK- CHANDRA SHEKHAR, AZAD NAGAR, DIST. ALIRAJPUR- 457 882 (MP) ,",",",,
1020032,GOVT. EKLAVYA MODEL RESIDENTIAL SCHOOLS,.,Senior Secondary,31/03/2021,"ZIRNIYA, KHARGONE, ZIRNIYA MADHYA PRADESH-451332 ,",",",,
1020107,GOVT. GURUKULAM RESIDENTIAL SCHOOL RAMPUR CHHAPAR JABALPUR,DR. VANITA GHAIYE,Senior Secondary,31/03/2022,"GOVT.GURUKULAM RESIDENTIAL SCHOOL RAMPUR CHHAPAR JABALPUR 482008 ,482008",",000000000",jbpgurukulam2017@gmail.com,www.gurukulamjbp.com
1020021,GOVT. GURUKULM RESIDENTIAL SCHOOL,Dr.YASHPAL SINGH,Secondary School,31/03/2019,"BAWADIYAKALAN, BHOPAL-462026 ,770072","91 ,8018909757,9425042409",dryashpal.singh@mo.gov.in,
