Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
3430039,G & H HIGH SCHOOL,SUTAPA PAUL,Senior Secondary,31/03/2025,"JAIL ROAD EAST DISTT RANCHI, JHARKHAND ,834001","0651 ,2273120",principalgnhranchi@gmail.com,
331010 ,G D GOENKA PUBLIC SCHOOL,MR. KIRANDEO  SINGH,Secondary School,31/03/2024,"BISHANPUR - JICHHO - SABOUR BHAGALPUR BIHAR ,813210",",0641228292",GD.GOENKABHAGALPUR@YAHOO.COM,WWW.GDGOENKABHAGALPUR.COM
330531 ,"G D GOENKA PUBLIC SCHOOL, PATNA",Madhu Ravi,Senior Secondary,31/03/2025,"RK PURAM, KHAGAUL ROAD, SAGUNA MORE, PATNA ,801503","0 ,7781004160",principal@gdgoenkapatna.com,http://www.gdgoenkapatna.com
330881 ,"G D GOENKA PUBLIC SCHOOL, PURNEA",MRS. SAROJA SAHADEVAN,Secondary School,31/03/2023,"MATIA CHOWK, RANIPATRA, NH-131A, PURNEA KATIHAR ROAD, PURNEA 854337, BIHAR ,854337",",06454234668",principal@gdgoenkapurnea.com,http://www.gdgoenkapurnea.com/
330164 ,G D MOTHERS INTERNATIONAL SCHOOL,Bro. Felix Martis,Senior Secondary,31/03/2023,"AKHERAGHET ROAD MUZAFFAR PUR MUSHERI BIHAR ,842001","0621 ,2221332",MBOSEGDMIS@GMAIL.COM,www.gdmis.in
330780 ,G. D. GOENKA PUBLIC SCHOOL,MRS. SWATI AHMED,Senior Secondary,31/03/2023,"VILLAGE - RASALPUR, GAYA PATNA ROAD, P.S.- CHANDAUTI ,823003",",06312271555",rabindrasinghrathaur099@gmail.com,http://www.gdgoenkaschoolgaya.com/
330861 ,G. D. GOENKA PUBLIC SCHOOL,MRS. HENA PARWEEN,Secondary School,31/03/2022,"BIJOULI ROAD ,824102",",9771499111",principal@gdgoenkaaurangabad.com,
330411 ,G. D. MISSION PUBLIC SCHOOL,NEELAM KUMARI,Senior Secondary,31/03/2024,"VILLAGE- DOKRA GOPINATHPUR, P.O.- CHAKANA, P.S.- SARAIYA, DIST.- MUZAFFARPUR ,843106","6223 ,255216",gdmissionpublicschool@gmail.com,
3430398,G. M. PUBLIC SCHOOL,MR. B K MANDAL,Secondary School,31/03/2023,"AT CHAITA NEAR AZADNAGAR MORE PO- GOMOH PS- HARIHARPUR GOMOH DIST- DHANBAD JHARKHAND ,828401",",9955521910",gmpublicschool2019@gmail.com,WWW.GMPUBLICSCHOOL.CO.IN
3430381,G. N. CONVENT SCHOOL,Mr.Chandra Bhushan Sinha,Secondary School,31/03/2022,"PURANI BAZAR ,822114",",06561210026",gnconvent2015@gmail.com,http://www.gnconvent.com
330201 ,G.D.S. ACADEMY,PANKAJ KUMAR,Senior Secondary,31/03/2024,"NEAR CUSTOM HOUSE, RAXAUL, EAST CHAMPARAN, BIHAR ,845305","6255 ,225238",pankajaakriti@rediffmail.com,
330680 ,G.S. RESIDENTIAL SCHOOL,MR. GANGA GURUNG,Secondary School,31/03/2024,"MALWAR ROAD, NEAR TOLL PLAZA, SASARAM, DISTRICT- ROHTAS(BIHAR) ,821113","6184 ,8294744994",gstarachandi@gmail.com,
330253 ,GALAXY RESIDENTIAL PUBLIC SCHOOL,KANCHAN KUMAR PANKAJ,Senior Secondary,31/03/2023,"AT+PO+PS- JALALPUR, DISTT- SARAN, CHAPRA. ,841301","6155 ,268685",grps_principal@yahoo.com,
330455 ,GANDHI SHIKSHAN SANSTHAN,HARE RAM CHOUDHARY,Secondary School,31/03/2023,"MOH.+P.O.-SHUBHANKARPUR DISTT.-DARBHANGA,BIHAR ,846006","6272 ,9431857772",hareramchoudhary544@gmail.com,
330673 ,GANGA GLOBAL PUBLIC SCHOOL,MR. MICHAEL HANSDAK,Senior Secondary,31/03/2024,"SAI NAGAR, PYALAPUR, PIRPAINTI, BHAGALPUR, BIHAR ,813209","91 ,9905602860",ggpseducation@gmail.com,Www.ggpspirpainti.com
330610 ,GANGA GLOBAL SCHOOL,Anil Kumar Singh,Senior Secondary,31/03/2025,"NATIONAL HIGHWAY 31 NEAR GANGA DAIRY LTD RAMZANPUR BEGUSARAI ,851129","6243 ,259704",gangaglobalschool@gmail.com,http://www.gangaglobalschool.com
330054 ,GANPAT RAI SALARPURIA SARASWATI,RAMJI PRASAD SINHA,Senior Secondary,31/03/2024,"VIDYA MANDIR NARGAKOTHI CHAMPA NAGAR BHAGALPUR BIHAR ,812004","0641 ,2900134",grssvmbgp@gmail.com,
3430344,GAURAV AWASIYA UCHYA VIDALAY,BINAY KUMAR SINGH CHOUDHARY,Secondary School,31/03/2025,"BANSHIIH,CHAS, ,827013","6542 ,265211",bkscbhu@rediffmail.com,
3430194,GAUTAM BUDDHA INTERNATIONAL SCHOOL,SEVA SHAHI,Secondary School,31/03/2024,"TATISILWAI RANCHI JHARKHAND ,835103","0651 ,2265465",sumansahi1432@gmail.com,
3430196,GAYATRI SHIKSHA NIKETAN,DR NEELAM SINGH,Senior Secondary,31/03/2023,"AT & PO ADITYAPUR JAMESHEDPUR JHARKHAND ,831013","0657 ,2370086",info@superinternationalschool.com,http://www.superinternationalschool.com
330451 ,GAYATRI SHIKSHA NIKETAN HIGH SCHOOL,MR. BIJAY KUMAR,Senior Secondary,31/03/2024,"NEPAL ROAD, SIMRI BAKHTIARPUR ,852127",",06475222678",gsnsimribakhtiyarpur@gmail.com,www.gsnonline.org
3430162,GEETA DEVI DAV PUBLIC SCHOOL,RAMESH CHANDRA SHARMA,Senior Secondary,31/03/2023,"BHANDAR KOLA SATAR ROAD B DEOGHAR JHARKHAND ,814112","6432 ,292286",pplramesh@rediffmail.com,
3430235,GGCET ST XAVIERS INTERNATIONAL SCHOOL,MR. RAVI PRAKASH TIWARY,Senior Secondary,31/03/2025,"NAWADIH, PO-B.POLYTECHNIC, DHANBAD, JHARKHAND ,828130","0326 ,9234686509",ggcet@rediffmail.com,www.xis.edu.in
330357 ,GIP PUBLIC SCHOOL,CHUNNU SINHA,Secondary School,31/03/2025,"POKHARPUR, PAWAPURI ,803115","6112 ,262728",scsingh53@gmail.com,
330456 ,"GLOBAL INTERNATIONAL SCHOOL,",Mr.Gurubax Singh,Senior Secondary,31/03/2023,"NEAR FLY OVER, BHIKANPURA, RAMDAYALU ,842001",",06212279562",rsparasar@yahoo.co.in,http://www.dpsmuzaffarpur.org
331015 ,GLOBAL SCHOOL OF EDUCATION,MR. RANJIT KUMAR ROY,Secondary School,31/03/2024,"KESHARI, POST - KEHSARI, VIA - JAGDISHPUR, DISTT- BHOJPUR, ARA, BIHAR ,802155",",7889450848",globalschoolofeducationkeshri@gmail.com,http://globalschoolofeducationkeshridhangai.com
330746 ,GLOBAL VISION ACADEMY,MD NADIM,Secondary School,31/03/2025,"BISHAMBHARPUR AILOTH ,848101","6274 ,246321",principalgva@gmail.com,
330971 ,GODAWARI DEVI RAMCHANDRA PRASAD SARASWATI VIDYA MANDIR,MR. NAGENDRA KUMAR TIWARI,Secondary School,31/03/2024,"PURANI BAZAR, NARKATIYAGANJ, P.O. NARKATIYAGANJ,P.S. - SHIKARPUR DIST. -WEST CHAMPARAN, BIHAR ,845455",",9661113354",SVMNKE@GMAIL.COM,http://gdrpsarswatividyamandirnke.com
330155 ,GOETHAL'S PUBLIC SCHOOL,Pratima Singh,Senior Secondary,31/03/2024,"PO PIRPAINTI BHAGALPUR BIHAR ,813209","6429 ,9431275168",pratimasingh999@gmail.com,
330233 ,GOLDEN BELL PUBLIC SCHOOL,MR. DEBASHIS BHATTACHARYA,Senior Secondary,31/03/2024,"N.H. 31 MORA TALAB, SOHSARAI, NALANDA ,803118","6112 ,06112232724",kbipin1@gmail.com,http://www.goldenbellsschool.com
331001 ,GOLDEN ERA INTERNATIONAL SCHOOL,MRS. SUNITA DEVI,Secondary School,31/03/2024,"GOLDEN ERA INTERNATIONAL SCHOOL, VILL. + P.O. - ASANI, DIST. - BHOJPUR, NH 30, ARA - JAGDISHPUR ROAD ,802210",",07011050268",vikasparihar6162@gmail.com,www.geisara.com
330953 ,GOVERDHAN VIDYAPEETH,MR. RAJESH PANDEY,Secondary School,31/03/2023,"GOVERDHAN VIDYAPEETH,NH 85, VILL/THANA/POST:RASULPUR,BLOCK:EKMA,DIST:CHAPRA 841204 ,841204",",9661646690",goverdhanvidyapeeth@gmail.com,www.govardhanvidyapeeth.com
330391 ,GOVIND BHABISHYA BHARTI SIKSHA SEVA SADAN,RAMKHELAWAN SINGH,Secondary School,31/03/2025,"AT-KARYANAND NAGAR, PURANI BAZAR LAKHISARAI ,811311","6346 ,235102",ramkhelawangbbsssadan@gmail.com,
3430114,GOVIND VIDYALAYA,SUNITA SINHA,Senior Secondary,31/03/2026,"AT TAMULIA P.O. MANGO JAMSHEDPUR JHARKHAND ,831012","0657 ,2943376",sunitasinha.gvt@gmail.com,
3430241,"GOVINDRAM KATARUKA SCHOOL,",TAPATI SARKAR,Senior Secondary,31/03/2023,"ARGA KATHAL ME ROAD, DHIPATOLI, PUNDAG ,834002","0651 ,2205505",GRKSCHOOL@GMAIL.COM,
3430218,GREATER TRIVENI PUBLIC SCHOOL,Sunita Chittora,Senior Secondary,31/03/2023,"BAKSHI DIPA LOHARDAGA, JHARKHAND ,835302","0651 ,2234342",greatertrivenip.s@gmail.com,http://www.taurianworldschool.com
330022 ,GREEN FIELD ENGLISH SCHOOL,SHWETA ANAND,Senior Secondary,31/03/2023,"NEW AREA BISAR GAYA BIHAR ,823001","0631 ,2221685",gfesgaya@gmail.com,
330400 ,GREEN VALLEY INTERNATIONAL SCHOOL,ABHILASH KR,Senior Secondary,31/03/2022,"VILL. & P.O- MALINAGAR, P.S- CHAKMEHSI ,848125","6274 ,9000725347",help.gvischool@gmail.com,
330831 ,GREENFIELD PUBLIC SCHOOL,MR. SHEKHAR KUMAR SINGH,Secondary School,31/03/2022,"N H -31, HARDA, PURNEA, BIHAR-854303 ,814303",",09431088021",gpspurnea@gmail.com,http://www.gpspurnea.com
3430160,GREENLAND PUBLIC SCHOOL,DR. PALLAVI SINGH,Senior Secondary,31/03/2024,"PREM NAGAR HESAG PO HATIA RANCHI JHARKHAND ,834003","0651 ,06516455443",gpsranchi93@gmail.com,http://www.gpsranchi.co.in
3430156,GRIZZLY VIDYALAYA,RAJEEV KUMAR SINGH,Senior Secondary,31/03/2022,"POST TALAIYA DEM DISTT KODURMA JHARKHAND ,825413","6534 ,235096",principal@grizzlyvidyalaya.com,http://grizzlyvidyalaya.c
330947 ,GUARDIAN PUBLIC SCHOOL,MRS. NAMRATA ESTHER SINGH,Secondary School,31/03/2024,"DARIYAPUR, GURUA ROAD, CHERKI, GAYA ,824237",",9973750760",neyaz.ma@gmail.com,www.guardianpublicschool.org
330827 ,GUIDE LINE PUBLIC SCHOOL,MR. RAJ NARAYAN SINGH,Secondary School,31/03/2022,"NARAYAN VIHAR, BHADAURA, MASAURHI, PATNA ,804452",",06122242333",guidelinemasaurhi@gmail.com,http://www.guidelinepublicschool.org
3430210,GURU GOBIND SINGH PUBLIC SCHOOL,UMAKANT BARAL,Senior Secondary,31/03/2023,"DHANBAD JHARKHAND ,826001","0326 ,2301035",principalggpsdhn@gmail.com,
3430208,GURU GOBIND SINGH PUBLIC SCHOOL,Mr./Ms Uma Shankar Singh,Senior Secondary,31/03/2024,"JODADIH MORE, CHAS BOKARO STEEL CITY CHAS, DISTT BOKARO JHARKHAND ,827013","6542 ,265655,7360057103",ggpschas@rediffmail.com,http://www.taurianworldschool.com
3430328,GURU GOBIND SINGH PUBLIC SCHOOL,MRS. RASHMI SINHA,Senior Secondary,31/03/2026,"KAMRE RATU ROAD RANCHI ,835222","0651 ,06516570428,",ggsps13@gmail.com,http://www.ggspskamre.in
3430040,GURU GOVIND SINGH PUBLIC SCHOOL,Mr. C P Singh,Senior Secondary,31/03/2025,"SECTOR V BOKARO STEEL CITY BOKARO JHARKHAND ,827006","6542 ,268589,9430153376",CPSINGHPHY@GMAIL.COM,
330830 ,GURU GYANSTHALI PUBLIC SCHOOL,MR. SUBRATA KARMAKAR,Secondary School,31/03/2022,"AT-PATSOURI, PO+PS- RAJOUN, DISTT-BANKA ,813107",",06424",ggpsbankasd@gmail.com,http://www.gurugyansthalibanka.in
3430005,GURU NANAK HR. SEC SCHOOL,MANOHAR LAL,Senior Secondary,31/03/2024,"GURU NANAK PURA PEPE COMPOUND RANCHI JHARKHAND ,834001","0651 ,2330996",ml.midha@gmail.com,
330479 ,GURU VASHISTHA VIDYAYAN,VANDANA SINGH,Senior Secondary,31/03/2023,"MEENA VATIKA, MAA DURGA NAGAR, CHANDRALAY, VAISHALI (HAJIPUR), BIHAR ,844101","0622 ,4274023",VANDANAHSINGH1@GMAIL.COM,
3430611,GURUGRAM PUBLIC SCHOOL,MR. K K SINGH,Secondary School,31/03/2024,"BANAHAPPA, MUFFASIL, HAZARIBAGH, JHARKHAND ,825313",",9955367376",gurugramhbag@gmail.com,http://www.ggpshzb.com
330654 ,GURUKRIPA ACADEMY,BINAY KUMAR PANDEY,Senior Secondary,31/03/2022,"SATKAR CHOWK KAHALGAON ,813203","91 ,9801925972",GKAPRINCIPAL@GMAIL.COM,
330559 ,GURUKUL,CHHAVILA TIWARI,Senior Secondary,31/03/2026,"VILL- MAJHANPUR, INDIRA NAGAR LANE, SHERGHATI ,824211","6326 ,222601",tiwarichhavila@gmail.com,
330973 ,GURUKUL SENIOR SECONDARY SCHOOL,MR. MANOJ KUMAR,Senior Secondary,31/03/2024,"GOKHUL VIHAR MALKALIPUR ,848503",",06274226322",gksssvidyapati@gmail.com,www.gurukulvidyapati.com
330747 ,GURUKUL SENIOR SECONDARY SCHOOL,MR. NIRAJ KUMAR,Senior Secondary,31/03/2022,"AT-DADPUR PO-RAHMATPUR CHAKNOOR DIST.-SAMASTIPUR ,848101","6274 ,06274226321",GURUMINESH@GMAIL.COM,http://www.omgurukul.com
330346 ,GURUKUL VIDYALAYA,Mukhtar Ahmad,Secondary School,31/03/2025,"VILL.- JARANG, P.O-JARANG DEORHI, P.S- GAYGHAT ,843118","0621 ,2280665",gurukulvidyalaya@gmail.com,
330280 ,GURUKUL VIDYAPEETH,SANTOSH KUMAR,Senior Secondary,31/03/2026,"RAMPUR NAUSAHAN, VAISHALI (HAJIPUR), PATNA ,844101","0622 ,266598",gurukulvidyapeethhaj@yahoo.in,
330892 ,GYAN ASTHALI INTERNATIONAL SCHOOL,MR. AMRESH KUMAR LABH,Secondary School,31/03/2023,"AT + P.O.-SIGARIAWA,P.S.- SAHJAHANPUR,PATNA ,801304",",9304063720",gyansthalipatna@gmail.com,www.gyanasthali.com
330667 ,"GYAN ASTHALI RESIDENTIAL SCHOOL, SHAHPUR",MR. SUNIL KUMAR MISHRA,Senior Secondary,31/03/2022,"AT+P.O- SHAHPUR PATTI, P.S SHAHPUR PATTI ,802165","91 ,9431444393,",gyanasthalishahpur@gmail.com,http://www.exploregyanasthali.org
330326 ,GYAN BHARTI EDUCATIONAL COMPLEX,AMRESH KUMAR LABH,Senior Secondary,31/03/2024,"GAURA JAGDISHPUR, DANAPUR, PATNA ,801109","0612 ,2550777",amreshlabh@yahoo.com,
330650 ,GYAN BHARTI GLOBAL SCHOOL,Rajnee Verma,Senior Secondary,31/03/2026,"VILLAGE- ORE, CHAKAND, PS: BELAGNAJ ,804403","0631 ,2220203",gyanbhartiglobalschoolbela@gmail.com,http://gyanbhartiglobalschool.com/
330179 ,GYAN BHARTI MODEL SCHOOL,GAUTAM KUMAR,Senior Secondary,31/03/2023,"RES. COMPLEX DHENWAN NEWADAH HISUE ,805110","0 ,9006495979",uday.gbmrc100@gmail.com,
330069 ,GYAN BHARTI PUBLIC SCHOOL,MR. G.P. SINGH,Senior Secondary,31/03/2024,"LAXMI SAGAR PO LAXMI SAGAR DISTT DARBHANGA BIHAR ,846009","6272 ,259039",Amishra69@rediffmail.com,www.gbpsdbg.org
330106 ,GYAN BHARTI PUBLIC SCHOOL,DR CHAUDHARY KRISHNA KUMAR,Senior Secondary,31/03/2025,"PAHARPUR CANTT AREA PO CHAND CHAURA GAYA BIHAR ,823001","0 ,9934752159",principal.gbps@gmail.com,
330012 ,GYAN BHARTI RESIDENTIAL COMPLEX,BINOD KUMAR BHARDWAJ,Senior Secondary,31/03/2023,"BODH GAYA DISTT. GAYA BIHAR ,824231","0631 ,3201645",gbrcbodhgaya_123@yahoo.co.in,
330458 ,GYAN BHARTI SR. SECONDARY SCHOOL,RAJEEV KUMAR,Senior Secondary,31/03/2023,"RANIGANJ , TEKARI , GAYA , BIHAR ,824236","0631 ,2200800",srajeevkumar358@gmail.com,
330685 ,GYAN DEEP PUBLIC SCHOOL,MR. SHEKHAR KUMAR,Senior Secondary,31/03/2023,"VILL.- KAMARPUR, P.O.- KAMARPUR, P.S. - BUXAR ,802102",",06183-222363,",gyandeepkam@gmail.com,
330601 ,GYAN DEEP PUBLIC SCHOOL,SHUSHANT KUMAR,Secondary School,31/03/2023,"NEAR ITI, BODH-GAYA ROAD, KENDUI ,824231","0631 ,2222381",gdps.shushankumar@gmail.com,
330852 ,GYAN DIP KENDRIYA VIDYALAYA,Mr.Sudhakar Prasad Singh,Secondary School,31/03/2022,"SHAHPUR, DANANPUR CANTT ,801503","0 ,8405900681",gdkvshahpur@gmail.com,
330672 ,GYAN GANGA PUBLIC SCHOOL,RAJU SINGH,Secondary School,31/03/2024,"RAMPUR KISUNI,ALIAS REPURA & CHAK HASSANPUR, NEAR MARKAN CHOWK, MUZAFFARPUR ,843119","0621 ,9431813939",rajusingh.muz1966@gmail.com,
330431 ,GYAN JYOTI AWASIYA VIDYALAYA,MRS.CEIPI JAIN,Senior Secondary,31/03/2026,"MAUZA BAMPALI, ARA - BUXAR ROAD, ,802312","0618 ,9431027052,",aditya_bijay@hotmail.com,http://www.gjav.in
330890 ,GYAN JYOTI PUBLIC SCHOOL,MR. SUDHIR KUMAR SINGH,Secondary School,31/03/2023,"RUPSAGAR, MAIN ROAD, NAWANAGAR, BUXAR. ,802129",",7654245005",gjps2011@yahoo.in,http://www.gyanjyotipublicschoolbuxar.co.in
330268 ,GYAN JYOTI RESIDENTIAL PUBLIC SCHOOL,MR. JYOTI PRAKASH HOTA,Senior Secondary,31/03/2025,"RAMPUR (BHELURA), NAGWAN (SHIWALA-NAUBATPUR ROAD), JANIPUR, PATNA 801109 ,801109","0612 ,06122250210",jyoti_gyan@rediffmail.com,www.gyanjyoti.net
330010 ,GYAN NIKETAN,MR. JAYANTA KUMAR MUKHERJEE,Senior Secondary,31/03/2024,"VITTHAL VIHAR COMPLEX NEAR GOLA ROAD OFFWEST BAILEY ROAD DANAPUR CANTT. PATNA BIHAR ,801503","6115 ,06115-235525,235117",gnspatna@rediffmail.com,http://gyanniketan.in
330634 ,GYAN NIKETAN GIRLS SCHOOL,MRS. PRABHA SINHA,Senior Secondary,31/03/2026,"RUKMINI VIHAR COMPLEX, ARCHARYA KISHORE KUNAL PATH, OFF.WEST ASHIYANA DIGHA ROAD ,800011","0612 ,06122274037",gyanniketangirlsschool@rediffmail.com,http://www.gngs.in
330470 ,GYAN NIKETAN RESIDENTIAL SCHOOL,SHREEKANT PANDEY,Secondary School,31/03/2026,"BARBIGHA NEAR REFERAL HOSPITAL P.O-BARBIGHA ,811101","6341 ,236002",shreekantpandeybarbigha@gmail.com,
330569 ,GYANADA INTERNATIONAL SCHOOL,Rajesh Kumar Vernawal,Senior Secondary,31/03/2024,"CHAWAHI KHAS, GOPALGANJ ,841428","6156 ,9852636537",rajeshjsws@gmail.com,
330909 ,"GYANBHOOMI WORLD SCHOOL, BADAHPUR, GAYA",MRS. PUSHPAGLATA SINGH,Secondary School,31/03/2023,"AT-BADAHPUR, PO-BHORE, VIA-BUNIYADGANJ, PS-MUFFASIL, DIST-GAYA ,823003",",06200936119",gbwsbadahpurgaya@gmail.com,http://www.gyanbhoomiworldschool.in
330499 ,GYANDEEP HIGH SCHOOL,MR. AJAY KUMAR SINGH,Senior Secondary,31/03/2026,"SHANTI VAN ,NIRALA NAGAR , DIGHA ,800011","0612 ,0612-3260925,",gyandeephs@gmail.com,http://www.gyandeephighschool.ac.in
330716 ,GYANDEEP PUBLIC SCHOOL,MRS. GARIMA SRIMALI,Senior Secondary,31/03/2024,"KHARAJ, HAKIMABAD ,848134",",09430047911",65714@cbseshiksha.in,http://www.gpssamastipur.com
330978 ,GYANLOK PUBLIC SCHOOL,MRS. SABITA YADAV,Secondary School,31/03/2024,"AT.- N.H.-27, BANJARI, BAS, P.O.- BASDILA BAZAR, GOPALGANJ, BIHAR ,841428",",6202969376",gps.gpj1@gmail.com,https://gyanlok.geekyops.com/
330433 ,GYANODAYA GURUKUL,himanshu kumar,Senior Secondary,31/03/2024,"RAJDHANI NAGAR, GOLA ROAD, BAILEY ROAD, DANAPUR, PATNA ,801503","7463 ,7463884101 7463884103",gyanodaygurukulpatna@gmail.com,principal@gyanodayagurukul.org
3430386,GYANODAYA PUBLIC SCHOOL,MRS. NIRUPAMA,Senior Secondary,31/03/2024,"NH 100, NEAR HARIHAR DHAM MANDIR, BAGODAR, GIRIDIH, JHARKHAND ,825322",",9934170370",gpsbgr2005@gmail.com,http://www.gpsbagodar.in
330294 ,GYANSTHALI,MUNNA KUMAR NIRAJ,Senior Secondary,31/03/2026,"GYANSTHALI BHADEJA, P.O.- BUNIYADGANJ, GAYA, BIHAR ,823003","0631 ,9308122350",mkniraj69@gmail.com,
330187 ,GYANSTHALI HIGH SCHOOL,Gaurav Singh,Senior Secondary,31/03/2025,"NH-83, SAMPATCHAK BAIRIYA, PATNA (BIHAR) ,800007","0612 ,+91 7903704929",,http://www.xyz.com
330457 ,HANSRAJ PUBLIC SCHOOL,SURABHI RUKHAIYAR,Senior Secondary,31/03/2023,"VILLAGE-KHARANTI, GAYA-DOBHI-ROAD,PS- BODH-GAYA, GAYA(BIHAR) ,824231","91 ,9431223069",manishrukhaiyar@gmail.com,
330528 ,HAPPY VALLEY SCHOOL,RAKESH KUMAR,Senior Secondary,31/03/2024,"JAI VIHAR, JHURKHURIA ROAD, NEAR ZERO MILE, BAHADURPUR, BHAGALPUR ,813210","0641 ,8877380002",singhrakeshbgp@gmail.com,
331008 ,HARE RAM CENTRAL SCHOOL,Mr. R.K. MISHRA,Secondary School,31/03/2023,"PHULWARIA, MAIRAWA, SIWAN - 841 245, BIHAR ,841245",",9546987874,9546557735",harerama.sinha@gmail.com,http://www.hareramcentralschool.com
330615 ,HARMONY INTERNATIONAL SCHOOL,R K Singh,Senior Secondary,31/03/2025,"MOHANIA RAMGARH ROAD CHAURASIA ,821109","91 ,9572218889",harmonyinternational2012@gmail.com,http://www.harmonyinternational.in
330296 ,HARROW ENGLISH SCHOOL,SHAILENDRA JHA,Senior Secondary,31/03/2022,"SARA MOHANPUR,DARBHANGA ,846007","6272 ,7763819774",shailendra25_jha@yahoo.com,www.harrowenglishschooldbg.org
330426 ,HATHWA IMPERIAL PUBLIC SCHOOL -DIGHA,SANJAY SHARAN VYAS,Secondary School,31/03/2020,"HATHWA ENCLAVE, DIGHA, PATNA ,800010","0612 ,2561977",hipsdigha@yahoo.com,
330134 ,HELLENS SCHOOL,CHANDA SINHA,Senior Secondary,31/03/2023,"RAJOPATTI SITA MARHI BIHAR ,843302","6226 ,250054",info@hellensschoo.in,
3430205,HERITAGE INTERNATIONAL SCHOOL,SAMARJIT JANA,Senior Secondary,31/03/2022,"NEAR HOME GUARD TRAINING CENTRE PO CHIANKI DALTONGANJ SADAR DALTONGANJ PALAMAU JHARKHAND ,822133","6562 ,9308009619",janasamarjit@gmail.com,http://www.jpet.in
330598 ,HERITAGE PUBLIC SCHOOL,MRS. MAYA KUMARI,Senior Secondary,31/03/2025,"AT-BAIJALPUR FAKIR SONPUR, PO+PS- SONPUR,DIST-SARAN ,841101","0615 ,6158290049",hps.nirjara@gmail.com,www.hpssonpur.co.in
330895 ,HERITAGE SCHOOL,MRS. SUSHMA KUMARI,Secondary School,31/03/2023,"ARJUNPUR, BUXAR, PIN CODE - 802116, BIHAR. ,802116",",7004200387",heritage.school.buxar@gmail.com,http://www.heritageschoolbxr.in
330265 ,HIMALAYAN INTERNATIONAL SCHOOL,BHIKHARI SINGH,Senior Secondary,31/03/2025,"MAHARAJGANG MANER NEAR GANDHI MAIDAN ,801108","0611 ,2654559",hpsrahul@gmail.com,
330183 ,HIMALAYAN PUBLIC SCHOOL,VINAY CHANDRA JHA,Senior Secondary,31/03/2024,"VILL.RAMJI CHAK, P.O. BATAGANJ,P.S. DIGH, DANAPUR, PATNA (BIHAR) ,800018","0612 ,2561786",vcjhimalayan@gmail.com,
330535 ,HIMALAYAN RESIDENTIAL SCHOOL,Arun Kumar Singh,Secondary School,31/03/2022,"UMAIRABAD, ARWAL ,804402","0 ,9835050484",drhrsmrsingh@gmail.com,
330502 ,HIMALAYAN RESIDENTIAL SCHOOL,MADHU SINHA,Senior Secondary,31/03/2023,"ANDHARA CHAUKY,GORAKHARY,BIKRAM,PATNA,BIHAR ,801104","6135 ,2654559",jpjphimalayan@gmail.com,
330923 ,HIRAWATI SENIOR SECONDARY SCHOOL,MR. SURENDRA CHAUDHARY,Secondary School,31/03/2023,"VILL.- MANUA, P.O.- ISMAILPUR, P.S.- HAJIPUR SADAR, DIST.- VAISHALI, (BIHAR) ,844102",",07766928090",hirawatisrschool@gmail.com,http://www.hirawatiseniorsecondaryschool.com
330468 ,HOLY CENTRAL SCHOOL,RENU SHARMA,Secondary School,31/03/2026,"KAMLA ROAD.JAINAGAR,DIST-MADHUBANI,BIHAR ,847226","6246 ,223804",dr.aman2002@gmail.com,
3430359,HOLY CHILD PUBLIC SCHOOL,MRS. ARTI RANI DAYAL,Secondary School,31/03/2025,"ITKI ROAD, BEHIND I.T.I (BUS STAND), HEHAL, RANCHI, JHARKHAND ,834005",",9835298879",schoolhcps@gmail.com,holychildpublicschool.in
330529 ,HOLY CROSS INTERNATIONAL SCHOOL,BIPIN KUMAR THAKUR,Senior Secondary,31/03/2025,"LEKHA NAGAR,ASHOPUR,DANAPUR(NEAR DAV SCHOOL CANNT ROAD) ,801503","0612 ,2275417",holycrosspatna@gmail.com,http://www.hcispatna.com
330295 ,HOLY CROSS PUBLIC SCHOOL,KUNDAN KANAK,Senior Secondary,31/03/2026,"VILL. + P.O- MANIKA BISHANPUR CHAND, P.S- MUSHAHARI ,843119","9905 ,330295",singhraju66@gmail.com,
3430360,HOLY CROSS SCHOOL,JANCYMOL MATHEW,Secondary School,31/03/2025,"HOLY CROSS SCHOOL PACHAMBA PO GIRIDIH DISTRICT ,815316","6532 ,226493",srjancyhc@gmail.com,http://www.holycrossgiridih.in
3430055,HOLY CROSS SCHOOL,Sister Kamala Paul,Senior Secondary,31/03/2023,"GHATOTAND WEST BOKARO DT.HAZARIBAGH JHARKHAND ,825314","6545 ,260078",holycross_tisco@yahoo.co.in,
3430283,HOLY CROSS SCHOOL,Kirthi Kiran ,Senior Secondary,31/03/2023,"CHANDANKIYARI, BOKARO P.O-CHANDANKIYARI ,PIN-828124 DIST-BOKARO, STATE-JHARKHAND ,828124","6542 ,9279743663",simonkiran@gmail.com,
330388 ,HOLY CROSS SCHOOL,BANDANA KUMARI,Senior Secondary,31/03/2022,"NH-107, CHAKLA CHOWK, PO BHAN, MADHEPURA, PIN- 852123 ,852123","6476 ,222141",vandanakumari3535@gmail.com,
3430304,HOLY CROSS SCHOOL,Kirthi Kiran,Senior Secondary,31/03/2024,"HOLY CROSS ROAD, OPP. PTC GROUND HAZARIBAG ,825301","0654 ,272337",simonkiran@gmail.com,
