Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
2132711,DAYANAND VIDYA MANDIR,MRS. DEEPA BHATT,Senior Secondary,31/03/2022,"PUSTA ROAD, MADHUVAN VIHAR, KULESRA, GREATER NOIDA, UP ,201306","0120 ,01202930258,",dvmps201306@gmail.com,http://www.dvmps.com
2130024,DAYAWATI MODI ACADEMY,RITU DEWAN,Senior Secondary,31/03/2025,"MODIPURAM MEERUT DISTT UTTAR PRADESH ,250110","0121 ,2575572",principal@dma1.in,http://www.dma.ac.in
2130096,DAYAWATI MODI INTERNATIONAL,Mrs. RITU DEWAN,Senior Secondary,31/03/2023,"MODI PURAM MEERUT UTTAR PRADESH ,250110","0121 ,2576385",principal@dmi.edu.in,www.dmi.edu.in
2130020,DAYAWATI MODI PUBLIC SCHOOL,VIVEK CHATURVEDI,Senior Secondary,31/03/2023,"OPP. MOTI PON LTD MODINAGAR GHAZIABAD DISTT UTTAR PRADESH ,201204","1232 ,242782",vivekchaturvedi2007@rediffmail.com,
2132531,DE MONTFORT ACADEMY,DR.K.K.SHARMA,Senior Secondary,31/03/2026,"VILLAGE SAIFPUR-FIROZPUR, N.H 119, MEERUT-BIJNOR ROAD, MEERUT ,250404","0121 ,09756023399,",demontfortacademy@gmail.com,www.demontfortmeerut.edu.in
2132848,DE SAINT PUBLIC SCHOOL,MRS. RADHA DEVI,Senior Secondary,31/03/2023,"VILLAGE & POST DAYORAU,DIBAI, DISTRICT BULANDSHAHAR ,203393","5732 ,8650509135",desaintpschool@yahoo.com,http://desaintdibai.edu.in
2130589,DE'SAINT PUBLIC SCHOOL,VIJAY KUMAR,Senior Secondary,31/03/2024,"VPO JHINJHANA DISTT MUZAFFARNAGAR UTTAR PRADESH ,247773","1398 ,244303",dpsjjn@gmail,http://dpsnumaligarh.in
2130107,DEEP MEMORIAL PUBLIC SCHOOL,Pramod Kumar,Senior Secondary,31/03/2024,"RAMPRASTHA, P.O.-CHANDER NAGAR, GHAZIABAD-201 011, UP ,201011","0120 ,2641065",deepmemorial1988@gmail.com,www.dmps.asia
2130068,DEHRADUN PUBLIC SCHOOL,PRIYA DHALL,Senior Secondary,31/03/2024,"SANJAY NAGAR SECT 23 GHAZIABAD UTTAR PRADESH ,201002","0120 ,2787150",priyadhall.ddps@gmail.com,http://www.ddps.in
2130620,DEHRADUN PUBLIC SCHOOL,RENUKA SHARMA,Senior Secondary,31/03/2024,"I BLOCK GOVIND PURAM GHAZIABAD UTTAR PRADESH ,201002","0120 ,2766925",renukazone77@yahoo.co.in,
2132176,DELHI CITY SCHOOL,MRS. ANJANA KUMARI,Senior Secondary,31/03/2026,"B.B. NAGAR, BULANDSHAHR ,245402","0 ,09350373400",delhicity22@gmail.com,http://www.delhicityschool.edu.in
2132824,DELHI GLOBAL SCHOOL,MR. RAM SUDHIR,Senior Secondary,31/03/2022,"KHASRA/PLOT NO.291,292, ,250401",",2665762",delhigschool@gmail.com,www.delhigschool.com
2133117,DELHI MAR THOMA PUBLIC SCHOOL,Mrs Roshin Elizabeth Kurian,Secondary School,31/03/2022,"A – BLOCK, KARPOORIPURAM, GOVINDPURAM, GHAZIABAD ,201013","0120 ,2764442",principal@delhimarthomaschoolgzb.org,
2132984,DELHI PUBLIC INTERNATIONAL SCHOOL,MRS. KAVITA SHARMA,Senior Secondary,31/03/2023,"DELHI PUBLIC INTERNATIONAL SCHOOL, VILLAGE - TAL SEMRI, DEORI ROAD AGRA (U.P.) ,282001",",05626888868",infodpisagra@gmail.com,http://www.dpisagra.com
2131755,DELHI PUBLIC SCHOOL,MS. RAJANI SINGH,Senior Secondary,31/03/2024,"TALANAGRI, RAMGHAT ROAD, ,202001","0571 ,2410022",principal@dpsclalg.org,http://www.dpsclalg.g
2130407,DELHI PUBLIC SCHOOL,JAGDISH CHANDRA PANT,Senior Secondary,31/03/2024,"YAMUNA PURAM PHASE-II BULANDSHAHAR UTTAR PRADESH ,203001","5732 ,281671",pant_jagdish@rediffmail.com,
2130102,DELHI PUBLIC SCHOOL,G P PANDEY,Senior Secondary,31/03/2024,"REFINERY NAGAR MATHURA UTTAR PRADESH ,281006","0565 ,2416172",dpsmref@gmail.com,http://www.dpsfamily.g
2130101,DELHI PUBLIC SCHOOL,KESHAV KANT SHARMA,Senior Secondary,31/03/2023,"NTPC RPOST VIDYUT NAGAR DADRI DISTT. GHAZIABAD UTTAR PRADESH ,201008","0120 ,2671331",kk_sharma112000@yahoo.com,http://dpsvndadri.com/
2132006,DELHI PUBLIC SCHOOL,BRAHMA NAND PACHORI,Senior Secondary,31/03/2025,"N.H-2 ETAWAH ROAD SHIKOHABAD ,283135","91 ,9412625277",krishna.pachauri2010@gmail.com,
2130647,DELHI PUBLIC SCHOOL,MRS. MEETA RAI,Senior Secondary,31/03/2025,"526/I OPP RAIL VIHAR INDIRAPURAM GHAZIABAD UTTAR PRADESH ,201014","0120 ,01204660000",info@dpsindirapuram.com,www.dpsindirapuram.com
2130430,DELHI PUBLIC SCHOOL,PALLAVI UPADHYAYA,Senior Secondary,31/03/2026,"ALIGARH UTTAR PRADESH ,202001","0571 ,2410019",principal@dpsaligarh.org,http://www.dpsaligarh.org
2131379,DELHI PUBLIC SCHOOL,KHEM CHAND YADUVANSHI,Senior Secondary,31/03/2022,"VILLAGE-RASOOLPUR POST- MAGORRA ,281001","0565 ,2713009",,http://www.dpsmathura.com
2130465,DELHI PUBLIC SCHOOL,DHARMENDRA GOYAL,Senior Secondary,31/03/2026,"VASUNDHARA GHAZIABAD UTTAR PRADESH ,201010","0120 ,2880499",principal.dpsgv@dpsgs.org,http://www.dpsgv.in
2130550,DELHI PUBLIC SCHOOL,Savita Chadha,Senior Secondary,31/03/2023,"BAGHPAT ROAD MEERUT UTTAR PRADESH ,250002","021 ,2439488",savitachadha1970@gmail.com,http://www.dpsmeerut.com
2130568,DELHI PUBLIC SCHOOL,Mr. Ravinder Kumar Pandey,Senior Secondary,31/03/2024,"E-2 PHASE F SHASTRI PURAM AGRA UTTAR PRADESH ,282007","0562 ,3001300",principal@dps.ac.in,www.dps.ac.in
2130580,DELHI PUBLIC SCHOOL,Rajani Singh,Senior Secondary,31/03/2025,"BAREILLY PERSAKHERA BARELLY UTTAR PRADESH ,243001","0581 ,7055446660",dpsbareilly@superhousegroup.com,
2130060,DELHI PUBLIC SCHOOL,KAMINI BHASIN,Senior Secondary,31/03/2023,"SECTOR-XXX NOIDA GAUTAM BUDH NAGAR UTTAR PRADESH ,201303","0120 ,4509100",dpsnprincipal@gmail.com,
2130063,DELHI PUBLIC SCHOOL,Sangeeta Mukherjee Roy,Senior Secondary,31/03/2025,"SITE NO 3 MEERUT ROAD GHAZIABAD UTTAR PRADESH ,201003","0120 ,2712236",principal.mrd@dpsgs.org,dpsgs.org/ghaziabad/
2130900,DELHI PUBLIC SCHOOL,MEENA ANAND,Senior Secondary,31/03/2022,"DELHI ROAD, PREET VIHAR, NEAR DTO CENTUARY FACTORY HAPUR, GBD ,245101","0122 ,6510008",principaldpshapur@gmail.com,
2130421,DELHI PUBLIC SCHOOL,RENU CHATURVEDI,Senior Secondary,31/03/2024,"SECTOR GAMMA-2, GREATER NOIDA, DISTT GAUTAM BUDH NAGAR, UTTAR PRADESH-201308 ,201308","0120 ,4612300",renuchaturvedi.dps@gmail.com,http://www.dpsgrnoida.com
2132464,DELHI PUBLIC SCHOOL BAGHPAT,Ms Ragini Choudhary,Senior Secondary,31/03/2026,"VILL. DUNDAHERA POST KHEKRA DIST BAGHPAT ,250101","0121 ,01212966116,",dpsbaghpat1@gmail.com,http://www.dpsbaghpat.com
2133064,DELHI PUBLIC SCHOOL FIROZABAD,MRS. PREMA MISHRA,Senior Secondary,31/03/2024,"VILLAGE DAULATPUR, BAMBA BYEPASS ROAD ,283203",",07088744411",rajit@dpsfirozabad.com,http://www.dpsfirozabad.com
2132814,DELHI PUBLIC SCHOOL HATHRAS,MRS. NEENA CHAKU,Senior Secondary,31/03/2022,"8 KM. MILESTONE ON SH - 33, HATHRAS - MATHURA ROAD. ,204213","91 ,7500182182",principal@dpshathras.org,www.dpshathras.org
2131507,DELHI PUBLIC SCHOOL HRIT CAMPUS,Sunita Shrivastava,Senior Secondary,31/03/2022,"7 KM STONE, DELHI MEERUT ROAD, MTA ,201003","0120 ,2679155",sunitadpshritcampus@gmail.com,http://www.dpsghaziabadmain.com
2132842,DELHI PUBLIC SCHOOL KHURJA,SANTOSH,Secondary School,31/03/2025,"STC CAMPUS, JUNCTION ROAD, KHURJA, DISTT. BULANDSHAHR, U.P. ,203131","5738 ,253888",principal@dpskhurja.edu.in,http://www.dpskhurja.com
2133518,DELHI PUBLIC SCHOOL MATHURA,MRS. SEEMA GUPTA,Senior Secondary,31/03/2024,"24 KM MILESTONE, MATHURA - DELHI ROAD, NH-2, P.O. AKBARPUR, TEHSIL CHHATA (U.P.) - 281406 ,281406",",8194048000",dpsballabgarh@gmail.com,http://www.dpsmathura.edu.in
2132406,DELHI PUBLIC SCHOOL R.N. EXTENSION MORTA MEERUT ROAD GHAZIABAD,MRS. PALLAVI UPADHYAYA,Senior Secondary,31/03/2022,"851-852, VILLAGE MORTA, BEHIND HRIT COLLAGE, GHAZIABAD ,201003","120 ,2802000",principal@dpsrnext.com,http://www.dpsrnext.com
2131403,DELHI PUBLIC SCHOOL RAJ NAGAR,MRS. SHASHI RANJAN,Senior Secondary,31/03/2024,"NH-58, OPP. SAIL GODOWN ,201007","0120 ,2800800",adminic@dps.ind.in,www.dps.ind.in
2133126,DELHI PUBLIC SCHOOL SAHIBABAD,MRS. JYOTI GUPTA,Senior Secondary,31/03/2022,"DELHI PUBLIC SCHOOL SAHIBABAD, TEELA SHAHBUJPUR, BHOPURA LONI ROAD, INDRAPRASTHA YOJNA, GHAZIABAD ,201102",",8595137137",jyoti68gupta@gmail.com,http://www.DPSSahibabad.com
2132884,DELHI PUBLIC SCHOOL SIDDHARTH VIHAR,MRS. MUKTA MISRA,Senior Secondary,31/03/2022,"PLOT NO.-SCH/01 SECTOR-08 SIDDHARTH VIHAR ,201009","91 ,9810072816,",admin@dpssiddharthvihar.com,http://www.dpssv.in
2133498,"DELHI PUBLIC SCHOOL, ETAH",MISS CHARU YADAV,Secondary School,31/03/2024,"5 KM STONE, SHIKOHABAD ROAD ,207001",",7017002412",dpsetah2020@gmail.com,www.dpsetah.com
2131698,"DELHI PUBLIC SCHOOL,B-1,SECTOR-132,EXPRESSWAY,GAUTAM BUDDH NAGAR,NOIDA",Indira Kohli,Senior Secondary,31/03/2024,"B-1,SECTOR-132,EXPRESSWAY, GAUTAM BUDDH NAGAR,NOIDA,U.P. -201301 ,201301","0120 ,7122031",principal@dps-gbn.org,http://www.dps-gbn.org
2133180,DELHI PUBLIC WORLD SCHOOL,MR. SABU ATHIKKAL,Senior Secondary,31/03/2024,"VILL, BHUDA MAINARI , BARAGAON,POWAYAN,SHAHJAHANPUR ,242401",",05842220006",dpwsspn@gmail.com,www.dpwsspn.com
2133243,DELHI PUBLIC WORLD SCHOOL SUBHANPUR,MRS. YOGITA KAPIL,Senior Secondary,31/03/2024,"JAIL ROAD SUBHANPUR NEAR TRONICA CITY ,201103",",9818391200",vikasbhardwaj179@gmail.com,http://www.dpssubhanpur.com
2132923,"DELHI PUBLIC WORLD SCHOOL, PILKHUWA",MRS. POONAM VERMA,Senior Secondary,31/03/2022,"DELHI PUBLIC WORLD SCHOOL, PILKHUWA, 505, MUKEEMPUR, DINESH NAGAR ROAD, PILKHUWA, GHAZIABAD ,245304","0120 ,9027101504",dpwspilkhuwa@gmail.com,http://www.dpwsp.com
2133351,DELHI WORLD PUBLIC SCHOOL,Ms. Geetika Ahuja,Senior Secondary,31/03/2023,"NH-2 KOTVAN KOSIKALAN MATHURA UP ,281403",",05662",dwpskosi@gmail.com,http://www.dwpskotvan.com
2133323,DELHI WORLD PUBLIC SCHOOL,MR. ALOK EDWARD,Secondary School,31/03/2023,"OLD NH-2 , ETMADPUR, AGRA ,283202",",05622394009",info@dwpsagra.in,www.dwpsagra.in
2132903,DELHI WORLD PUBLIC SCHOOL,MRS. JYOTI ARORA,Senior Secondary,31/03/2022,"NOIDA EXTENSION,PLOT NO. HS-57, KNOWLEDGE PARK-V, GREATER NOIDA WEST, GAUTAM, BUDH NAGAR, UTTAR PRADESH -201306 ,201306",",09821102672",principal@dpwsnoidaex.com,http://www.dpwsnoidaex.com
2132220,DEV BHUMI PUBLIC SCHOOL,Vinay Kumar Rathore,Secondary School,31/03/2019,"MILESTONE 281, NH-2, TODNDSI TEHSIL-SIRSAGANJ, DISTT-FIROZABAD, UP-283 151 ,283151","5676 ,235489",shivnandandogyg@gmail.com,http://www.devbhumipublicschool.com
2131539,DEV KRISHNA PUBLIC SCHOOL,Manisha Yadav,Senior Secondary,31/03/2023,"BASI ROAD KHEKRA, BAGHPAT ,250101","0121 ,2233333",dkpublicschool@gmail.com,
2130319,DEV MEMORIAL PUBLIC SCHOOL,MANJU CHAUDHARY,Senior Secondary,31/03/2025,"GARHMUKTESHWAR GHAZIABAD UTTAR PRADESH ,245205","5731 ,221308",principaldmps@gmail.com,www.pisagra.com
2131774,DEV PUBLIC SCHOOL,Anju Malik,Senior Secondary,31/03/2024,"VILL POST - BHADAL ,250622","1234 ,9675058998",devpublicschoolbharal2011@gmail.com,
2133026,DEVAS PUBLIC SCHOOL,MR. MIHIR CHAKRABORTY,Senior Secondary,31/03/2023,"VILLAGE-HISAVADA, BLOCK-PILANA DISTRICT-BAGHPAT, U.P. PIN-250615 ,250615","0132 ,01212226616",devaspublicschool@yahoo.com,www.devaspublicschool.com
2130181,DEWAN PUBLIC SCHOOL,Ashim kumar Dubey,Senior Secondary,31/03/2014,"220 WESTEND ROAD MEERUT UTTAR PRADESH ,250001","0121 ,2513636",harmohanrout@gmail.com,
2130553,DEWAN PUBLIC SCHOOL,SUNITA BIDANI,Senior Secondary,31/03/2023,"OPP ROADWAYS BUS STAND MEERUT ROAD HAPUR DISTT GHAZIABAD UTTAR PRADESH ,245101","0122 ,2301421",sunitabidani@gmail.com,
2130777,DEWAN PUBLIC SCHOOL INTERNATIONAL,MISS RUCHI SHARMA,Senior Secondary,31/03/2026,"DELHI ROAD RITHANI MEERUT UP ,250001","0121 ,9027163480",dpsi.mrt@gmail.com,www.dpsi.edu.in
2131011,DGR PUBLIC SCHOOL,Mrs. Sonal Chaudhary,Senior Secondary,31/03/2024,"PATLA, MODI NAGAR, GHAZIABAD, U.P. ,201204","1232 ,8171796123",malikreenasingh@gmail.com,
2130698,DHARAM SAMAJ BAL MANDIR,PROMILA GUPTA,Senior Secondary,31/03/2023,"PARAO DUBEY ALIGARH UP ,202001","0571 ,2400641",promila57@gmail.com,
2130473,DHARM PUBLIC SCHOOL,GEETA JOSHI,Senior Secondary,31/03/2022,"29A 30 INST AREA GREATER NOIDA, DISTT GAUTAM BUDH NAGAR, UTTAR PRADESH ,201301","0120 ,6458821",principal.dharamps.grnoida@gmail.com,
2132100,DHUMARI PUBLIC SCHOOL,Jitendra Kumar,Senior Secondary,31/03/2025,"DHURMARI ETAH UP ,207248","5740 ,253600",dpsinfo18@gmail.com,
2130545,DIAMOND DRILL PUB SCHOOL,ASMITA,Senior Secondary,31/03/2023,"22 INSTITUTIONAL AREA GREATER NOIDA DISTT GAUTAM BUDH NAGAR UTTAR PRADESH ,201308","0120 ,2326363",diamonddrillgnoida@gmail.com,http://www.jairamgroup.or
2131000,DIAMOND PUBLIC SCHOOL,BHAWNA RAGHAV,Senior Secondary,31/03/2024,"TEELA SHAHBAJ PUR, LONI GHAZIBAD. ,250001","0120 ,2682075",bittoo.sishodia@gmail.com,
2132016,DIAMOND PUBLIC SCHOOL,SANGEETA SHARMA,Secondary School,31/03/2023,"VILL. RANHERA, TAH. JEWAR, DISTT. GAUTAM BUDH NAGAR ,203155","0120 ,2132030",sangeetadps13@gmail.com,http://www.xyz.com
2132412,DIAMOND ROSE PUBLIC SCHOOL,MRS.MANJU SHARMA,Senior Secondary,31/03/2026,"VILL. BHANERA, FARUKHNAGAR, GHAZAIBAD ,201102","0120 ,9810728597,",diamondroseschool@gmail.com,
2132722,DINESH VIDHYAPEETH,MRS. AAKANKSHA TYAGI,Senior Secondary,31/03/2022,"KHASRA NO. 574, VILLAGE DHANAURA,DISTRICT HAPUR ,245101",",7248027000",dineshvidhyapeeth@gmail.com,http://www.dineshvidhyapeeth.org
2130896,DIVINE EDUCATIONAL INSTITUTE,punam sharma,Senior Secondary,31/03/2022,"SDM COURT COLONY, SIKANDRABAD ,208014","5735 ,269658",punams21@yahoo.com,
2133042,DIVINE GLOBAL ACADEMY,MR. KAMISHAN KUMAR,Secondary School,31/03/2026,"CHHAPRAULI ROAD,BARAUT BAGPAT UP ,250611",",0123",divineglobalacademy@gmail.com,http://www.dga.com
2131764,DIVINE INTERNATIONAL ACADEMY,GARIMA GUPTA,Senior Secondary,31/03/2024,"VILL-KISRAON-SOTHRA ROAD-SIRSAGANJ ,283151","5676 ,222165",divineinternationalacademy@gmail.com,
2132618,DIVYA JYOTI  PUBLIC SCHOOL,Swetanjli,Secondary School,31/03/2025,"VILL- KYAMPUR,POST- SURAJ BAGPAT ,250601","1234 ,8958863391",swetaanwar@gmail.com,http://www.djps.com
2131387,DIVYA PUBLIC SCHOOL,GAURAV SHARMA,Senior Secondary,31/03/2022,"SAHARANPUR DELHI ROAD,THANABHAWAN,MUZAFFARNAGAR-247776 ,247776","1398 ,252506",gauravshriram55@rediffmail.com,
2130237,DIWAKAR MODEL SCHOOL,NISHI AGGARWAL,Senior Secondary,31/03/2025,"SHYAM PARK EXTENTION SAHIBABAD DISTT. GHAZIABAD UTTAR PRADESH ,201005","0120 ,4338375",nishi.agarwal1965@gmail.com,
2132106,DIWAN SINGH MEMORIAL OXFORD PUBLIC JUNIOR HIGH SCHOOL,MR. DULIP KUMAR SHARMA,Senior Secondary,31/03/2024,"SHIKARPUR BULANDSHAHAR ,203395","5732 ,9368370796",oxfordshikarpur@gmail.com,http://www.dsmoxfordschool.in
2130375,DLF PUBLIC SCHOOL,Seema Jerath,Senior Secondary,31/03/2025,"SECTOR II RAJINDER NAGAR SAHIBABAD GHAZIABAD ,201005","0120 ,2632490",seemajerath@dlps.co.in,http://dpsnumaligarh.in
2132270,DLP PUBLIC SCHOOL,MR. SUDHIR KUMAR GAUTAM,Senior Secondary,31/03/2026,"PATA KHAS CHAURAHA,SADABAD MURSAN ROAD ,204213","91 ,9412488452,",dlppsmursan@gmail.com,
2131616,DOLPHIN PUBLIC SCHOOL,RAJEEV KUMAR AGARWAL,Senior Secondary,31/03/2023,"VILLAGE CHIPIYANA, LALKUAN GAUTAM BUDH NAGAR DADRI UTTAR PRADESH ,201009","0120 ,9312792416",PRINCIPAL@DOLPHINPUBLICSCHOOL.EDU.IN,
2131144,DON & DONNA CONVENT SCHOOL,AMARENDRA KUMAR TIWARY,Senior Secondary,31/03/2023,"SHAHJAHANPUR-242001 ,242001","5842 ,225555",amarendra_tiwary2008@rediffmail.com,http://www.xyz.com
2132547,DOON PUBLIC SCHOOL,MRS. SHASHI SHRIVASTAV,Secondary School,31/03/2025,"CHAMARI KHERA (LASKARPUR PUWANRKA) ,247662",",9758800600",dps.info.sre@gmail.com,www.doonpublicschoolweb.com
2132945,DOON PUBLIC SCHOOL,DR. PRIYADARSHI NAYAK,Senior Secondary,31/03/2023,"DOON PUBLIC SCHOOL, OPPOSITE SAUBHAGYA FARM HOUSE, AGRA ROAD, HATHRAS ,204101",",9068566220",principal.priyadarshi13@gmail.com,www.doonpublicschoolhathras.in
2132580,DPS WORLD SCHOOL,MR. RAJIV ARORA,Senior Secondary,31/03/2022,"12/2,KNOWLEDGE PARK-III,GREATER NOIDA,GAUTAM BUDH NAGAR, UTTAR PRADESH-201308 ,201308",",0120-6511399,",dpwsgrnoida@gmail.com,http://www.dpwsgrnoida.com
2133021,DPS WORLD SCHOOL KHAIR,MRS. SANTOSH CHAUDHARY,Senior Secondary,31/03/2023,"GOMAT CHOWK PALWAL ROAD KHAIR ,202135",",9758975276",dpsworldkhair@gmail.com,http://www.dpwskhair.com
2130740,DR G L KANOJIA PUBLIC SCHOOL,R D AGARWAL,Senior Secondary,31/03/2022,"HUNDAL KHEL SHAHJAHANPUR UP ,242001","5842 ,233922",agarwal.rd@gmail.com,www.ghgit.com
2130436,DR JAGDISH MEMORIAL PUBLIC SCHOOL,AVADHESH KUMAR RAGHAVA,Senior Secondary,31/03/2025,"RAILWAY ROAD DIBAI BULANDSHAR UTTAR PRADESH ,202393","5734 ,249277",avdeshraghav29@gmail.com,http://www.bnpsramvihar.c
2131105,DR K.N.MODI GLOBAL SCHOOL,DR. NETRA PAL SINGH,Senior Secondary,31/03/2021,"HAPUR ROAD, NEAR EYE HOSPITAL, MODINAGAR, GHAZIABAD ,210204","1232 ,9219462209",principal@knmodiglobalschool.org,www.knmodiglobalschool.org
2131714,DR. KIRAN SAUJIYA SR. SEC. EDU. ACADEMY,KIRAN YADAV,Senior Secondary,31/03/2017,"ASHOK NAGAR, KURAWALI ROAD MAINPURI, ,205001","5672 ,981884975",15drkscbseschool@gmail.com,
2131433,DR. LOKMAN DAS PUBLIC SCHOOL,VIJAYA GAUR,Senior Secondary,31/03/2022,"CHANDPUR ,ALIGANJ ROAD,ETAH,UP ,207001","5742 ,233107",drlokmandaspublicschool01@gmail.com,
2131487,DR. M.P.S WORLD SCHOOL,Charles Clarance,Senior Secondary,31/03/2023,"AGRA-DELHI HIGHWAY,NEAR NAVEEN SABJI MANDI,SIKANDRA,AGRA ,282007","0562 ,6453613",changeclarance@gmail.com,http://www.abc.com
2130103,DR. MARIA RESIDENTIAL ACADEMY,NEERAJ MOHAN,Senior Secondary,31/03/2023,"SIKANDARA BODLA AGRA UTTAR PRADESH ,282007","0562 ,6542178",mariamohan_06@yahoo.co.in,
2132326,DR. R.M. SAHA GLOBAL SCHOOL,MRS. SAPNA KALRA,Senior Secondary,31/03/2023,"OPPOSITE VILL ALLEHPUR PO CHHATIKARA ,281001","0565 ,09837079839",rmsahaschool@gmail.com,http://www.drrmsahaglobalschool.in
2132140,DR. SUDAMA PRASAD VIDYASTHALI,SADHNA AGARWAL,Senior Secondary,31/03/2026,"G SURGIWARE-RASOOLPUR JAHANGANJ ,242001","5842 ,223107",sadhnaagarwal123@gmail.com,
2132657,DREAM VALLEY INSTITUTE,Madhurika ,Secondary School,31/03/2025,"DULHERA , POST-WAIR, ,203202","5735 ,8392931732",dreamvalleyinstitute123@gmail.com,http://www.dreamvalleyinstitute.com
2130982,"DRON PUBLIC SCHOOL,",MRS. MANOJ GUPTA,Senior Secondary,31/03/2023,"BARNAVA ROAD, SARDHANA, MEERUT ,250342","1237 ,01237-235850,",principal@dronpublicschool.com,http://www.dronpublicschool.com
2132591,DSB  INTERNATIONAL  SCHOOL,Mr. Kailash Chand Dixit,Secondary School,31/03/2025,"NAGLA SIKANDAR TUNDLA ETAH ROAD FIROZABAD ,283204",",05612",dsb_internationalschool@rediffmail.com,http://www.dsbs.com
2131285,DSR MODERN SCHOOL,POONAM DIXIT,Senior Secondary,31/03/2026,"KOORI KHERA ROAD,DHOOM MANIKPUR ,203207","91 ,9910878990",dsr_dadri@rediffmail.com,
2132019,DSR PUBLIC SCHOOL,MR. SATISH CHANDRA,Senior Secondary,31/03/2023,"233 PIPRANANKAR, BAHERI, BAREILLY UP ,243203","5944 ,09412287777",dsrpublicschoolbly@gmail.com,www.sbbpgroup.in
2132874,DUJANA PUBLIC SCHOOL,MRS. MAMTA SHUKLA,Senior Secondary,31/03/2023,"VILL. & POST - DUJANA BADALPUR ,203207","0 ,9953212749",dujanapublicschooldadri@gmail.com,www.dpssb.in
2130379,DURGAWATI HEMRAJ TAH SARASWATI VIDYA MANDIR,MR. VIPIN KUMAR,Senior Secondary,31/03/2025,"NEHRU NAGAR GHAZIABAD UTTAR PRADESH ,201001","0120 ,01202758007",dhtsvm@gmail.com,dhrtsvm.com
2130362,DWARIKA PUBLIC SCHOOL,SUNITA SHISODIA,Senior Secondary,31/03/2009,"MEERUT ROAD MAWANA UTTAR PRADESH ,250401",",42280",,
2131350,EAST DELHI PUBLIC SCHOOL,Shail Sinha,Senior Secondary,31/03/2022,"P-BLOCK, SECTOR-12, PRATAP VIHAR ,201301","0120 ,2842875",principalshail@gmail.com,
2132871,EASTERN DELHI PUBLIC SCHOOL,MRS. LAXMI NEGI,Senior Secondary,31/03/2022,"DHANORI ROAD DANKAUR DISTRICT-GAUTAMBUDH NAGAR ,203201","91 ,000000000,",jagatsingh1699@gmail.com,http://www.easterndelhipublicschool.com
2132845,EDIFY WORLD SCHOOL FIROZABAD,MRS. SHALINI EDWARD,Senior Secondary,31/03/2022,"AGRA ROAD, NH 2, OPOSITE TO LAZER FARM HOUSE, FIROZABAD ,283203",",05612232355,",edifyworldschool@rediffmail.com,http://www.edifyworldschoolfirozabad.com
2131132,EKLAVYA PUBLIC SCHOOL,BINDU SINHA,Senior Secondary,31/03/2022,"PIPE LINE ROAD, MURADNAGAR, MODINAGAR, GHAZIABAD ,201206","0123 ,9012160398",eps.principal42@gmail.com,
2133203,ELITE NEW GENERATION INTERNATIONAL SCHOOL,MISS  SONIA SETHI,Secondary School,31/03/2022,"SARASWATI KUND MASANI BYE PASS LINK ROAD MATHURA UP ,281004",",0565",secretary.engis@gmail.com,http://www.engismathura.com
2130940,ENGINEERS COLONY SR. SEC. SCHOOL,Suresh Chandra Upadhyay,Secondary School,31/03/2026,"QUARSI BY PASS ROAD ALIGARH UP ,202001","0571 ,2901196",ercly.s.s.school@gmail.com,
2130441,ESS ESS CONVENT SCHOOL,SHAILENDRA MOHAN MISHRA,Senior Secondary,31/03/2026,"MAUZA GHAT WASAN AGRA UTTAR PRADESH ,282005","0562 ,6540901",smmishra1735@gmail.com,
2130408,EVEREST PUBLIC SCHOOL,PRITI SHARMA,Senior Secondary,31/03/2025,"SHALIMAR GARDEN SHAHIBABAD GHAZIABAD UTTAR PRADESH ,201005","0120 ,2648612",preeti@everestpublicschool.com,http://sunbeamschools.com
2132682,FARMKIDS ACADEMY,MRS. SHARMILA CHIKARA,Senior Secondary,31/03/2022,"VILLAGE-LHARRA,BLOCK-JANI ,250501","0000 ,09837024991,",farmkids21@gmail.com,
2131839,FATIMA LEYAN PUBLIC SCHOOL,ARSHI ZAFAR,Senior Secondary,31/03/2025,"NEAR PADARAT PUR NARIYAAWAL ,243123","0581 ,2640064",princifatimaleyan@gmail.com,http://jamiafatima.org
2131182,"FERTILIZER PUBLIC SCHOOL,",SHALINI PRAJAPATI,Senior Secondary,31/03/2025,"KRIBHCO SHYAM NAGAR, PIPROLA, SHAHJAHANPUR, UP ,242001","5842 ,8188915025",shalini_prajapati@yahoo.com,http://www.xyz.com
2130674,FLORENCE DALE PUBLIC SCHOOL,MR. SUBHASH CHANDRA,Senior Secondary,31/03/2024,"BEHIND PUNJAB NATIONAL BANK GARHI PUKHTA TEHSIL SHAMLI DISTT SHAMLI UTTAR PRADESH ,247776","1398 ,01398223438",fdps_2010@yahoo.com,http://www.florencedalepublicschool.com
2133480,FLORENCE INTERNATIONAL SCHOOL,MRS. RACHNA AGARWAL,Senior Secondary,31/03/2023,"PLOT NO:HS-2, SECTOR-3, GR.NOIDA (WEST) ,203207",",9971140555",mkdbes@yahoo.in,www.fis.school
2130579,FR AGNEL SCHOOL,SHERINE THURUTHEL,Senior Secondary,31/03/2024,"SECT 62 NOIDA GAUTAM BUDH NAGAR UTTAR PRADESH ,201306","0120 ,2476500",sherinethuruthel@gmail.com,http://www.stmaryschool.g
