Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
2130452,CENTRAL ACADEMY,TUHINA SRIVASTAVA,Senior Secondary,31/03/2026,"K I BLOCK AASHIANA LUCKNOW UTTAR PRADESH ,226012","0522 ,2423372",principalca.aa@gmail.com,
2130295,CENTRAL ACADEMY,Pratima Mishra,Senior Secondary,31/03/2024,"JAIL ROAD DEORIA UTTAR PRADESH ,274001","5568 ,8081065656",centralacademy.deo@gmail.com,
2130887,CENTRAL ACADEMY,AMIT KUMAR SRIVASTAVA,Senior Secondary,31/03/2026,"CIVIL LINE ,272001","5542 ,245491",amitksrivastava27@gmail.com,
2131865,CENTRAL ACADEMY,MR. SANJEEV KUMAR SRIVASTAV,Senior Secondary,31/03/2024,"MUNDERA BAZAZR NEAR MOTI MANDIR,CHAURI CHAURA,GORAKHPUR ,273201","0551 ,0551-2526201,7786892190,7880861975",cachaurichaura@gmail.com,http://www.centralacademygkp.org
2130294,CENTRAL ACADEMY SR SEC SCHOOL,RADHA CHADHA,Senior Secondary,31/03/2023,"SIDHARATH NAGAR TARA MANDAL ROAD GORAKHPUR UTTAR PRADESH ,274001","0551 ,2230147",radhachaddha3838@gmail.com,http://www.stxavier.org.in
2130037,CENTRAL HINDU BOYS SR SEC SCHOOL,NEERU WAHAL,Senior Secondary,31/03/2023,"B H U KAMACHHA VARANASI UTTAR PRADESH ,221010","0542 ,450549",DRNWAHAL@GMAIL.COM,
2130038,CENTRAL HINDU GIRLS SR SEC SCHOOL,Abha Agrawal,Senior Secondary,31/03/2023,"B H U KAMACHHA VARANASI UTTAR PRADESH ,221010","0542 ,2398710",abhachgs@gmail.com,
2130560,CENTRAL HINDU SCHOOL,BRIJENDRA KUMAR MISHRA,Senior Secondary,31/03/2023,"DIVYA NAGAR GORAKHPUR UTTAR PRADESH ,273001","0551 ,2271359",BKM1801@GMAIL.COM,
2131247,CENTRAL PUBLIC ACADEMY,RAVI KUMAR PANDEY,Senior Secondary,31/03/2026,"NAI BAZAR ROAD, BHAUPUR, CHAURI CHAURA ,273201","0551 ,6809848",centralpublicacademy@yahoo.com,
2132109,CENTRAL PUBLIC ACADEMY,HARIHAR MAHARANA,Senior Secondary,31/03/2025,"HAMIDPUR, SHAHEEDWARA ,276207","5462 ,245250",maharanaharihar345@gmail.com,
2133097,CENTRAL PUBLIC SCHOOL,MRS. EVAN PAUL,Senior Secondary,31/03/2023,"PIPRAICH GORAKHPUR ,273152",",9910886541",vasthasingh51@gmail.com,http://www.cpsgkp.com
2132473,CENTRAL PUBLIC SCHOOL,DIVYA,Senior Secondary,31/03/2026,"R-A-J/K-8/PS-1 RAJANI KHAND-8 ,SHARDA NAGAR YOJANA, RAEBARELI ROAD ,226012","0522 ,2447721",join-tnp@rediff.com,http://www.cpslko.co.in/
2133172,CENTRAL PUBLIC SCHOOL,MRS. NEHA SHARMA,Senior Secondary,31/03/2024,"549, AZADPURA, WARD NO.-14, (RAJPOOT COLONY) LALITPUR (U.P.) ,284403",",9450036279",manyataa5@gmail.com,http://www.cpslalitpur.com
2130513,CENTRAL PUBLIC SCHOOL,ANJANI KUMAR SRIVASTAVA,Senior Secondary,31/03/2022,"ZAMARIA KASBA GAZIPUR UTTAR PRADESH ,232329","5497 ,252050",shrianjani10@gmail.com,
2130633,CENTRAL PUBLIC SCHOOL,MISS REKHA SINGH,Senior Secondary,31/03/2025,"JAFARPUR, NEAR KANSHIRAM AWAS COLONY, AZAMGARH UTTAR PRADESH ,276001","5462 ,05462260885",cps.azh@gmail.com,https://www.centralpublicschool.in
2131780,CENTRAL PUBLIC SCHOOL MUBARAKPUR,MR. NIYAZUDDIN,Senior Secondary,31/03/2024,"MUBARAKPUR, HUSENABAD ,276404","5462 ,9198566542,",cpsmubarakpur@gmail.com,http://www.cpsmubarakpur.in
2132641,"CHANDANI PUBLIC  SCHOOL  SURATAPUR CHANDANI, MOHAMMDABAD,GHAZIPURU.P",MR. PRAVIN PIYUSH RAI,Senior Secondary,31/03/2023,"SURATAPUR,CHANDANI MOHAMMDABAD ,233234","091 ,7897531272,",ppprai@gmail.com,
2132506,CHANDRA BHAN INTERNATIONAL ACADEMY,MISS PRATIBHA SINGH,Senior Secondary,31/03/2023,"TRILOCHAN BAZAR, JAUNPUR,U.P. ,222102","0 ,9860204409",chandrabhansingh4409@gmail.com,
2131213,CHANDRA PUBLIC SCHOOL,K C PETER,Senior Secondary,31/03/2026,"CHAKMEHADI, PURANI TAHASIL KE PURAB, MAU NATH BHANJAN- MAU ,275101","0547 ,2228510",kcpetermau@yahoo.com,
2131026,CHANDRAPRABHA PUBLIC SCHOOL,SANTOSH KUMAR SINGH,Senior Secondary,31/03/2024,"LAKHANSENPUR, BANKAT, KAPSETHI, VARANASI ,221403","0542 ,2630984",sksingh.cpsvns@gmail.com,http://www.xyz.com
2132063,CHANDREJ SINGH CHILDRENS ACADEMY,SUNITA SINGH,Senior Secondary,31/03/2026,"BHUWALAPATTI, JAGDISHPUR, JAUNPUR ,222002","5452 ,260003",singhsunita354@gmail.com,
2132593,CHEENA PUBLIC SCHOOL,MRS. SUBHANGI SINGH,Senior Secondary,31/03/2022,"MOOSA NAGAR ROAD, NEAR RAHA MOD, GHATAMPUR, KANPUR NAGAR ,209206","0512 ,9935527524",cheenaschool2015@gmail.com,http://www.cpsgtm.com
2130287,CHHATRAPATI SAHUJI MAHARAJ UNIV,SMT SHEELA KOUL,Secondary School,31/03/2008,"CAMPUS SCHOOL KALYANPUR KANPUR UTTAR PRADESH ,208024",",250038",smjain@vsnl.com,
2131075,CHILDREN ACADEMY,ARUN KUMAR PANDEY,Senior Secondary,31/03/2024,"PANCH KROSHI ROADAUL SULARPUR ,221007","0542 ,7505749704",arunpandey17@gmail.com,WWW.DDPSBIJNOR.CO.IN
2132149,CHILDREN ARMY PUBLIC SCHOOL,SHAHNAJ,Senior Secondary,31/03/2025,"MAHARAURA, KANWAR, CHANDAULI ,232109","91 ,9129671394",aps2012prince@gmail.com,http://www.armypublicschoolchandauli.com
2133342,CHILDREN GUIDE SCHOOL,MRS. REENA SINGH,Senior Secondary,31/03/2024,"JOGAPUR, MARIAHU, JAUNPUR, U.P.-222161 ,222161",",9838045681",cghssmariahu@gmail.com,http://childrenguideschool.com/
2133282,CHILDREN PUBLIC SCHOOL,MRS. POONAM SRIVASTAVA,Secondary School,31/03/2022,"VILL- ATRAURA,P.O- GOLA BAZAR, ,273408",",9935383038",cpsgola2015@gmail.com,
2133202,CHILDREN PUBLIC SCHOOL,MR. NITIN TIWARI,Senior Secondary,31/03/2024,"BINDKI FATEHPUR UTTAR PRADESH ,212635",",05181256266",www.cpsbindki@gmail.com,www.cpsbindki.com
2130597,CHILDREN PUBLIC SR SEC SCHOOL,ABHA SINGH,Senior Secondary,31/03/2025,"CHITRANSH NAGAR FATEHPUR UTTAR PRADESH ,212601","0518 ,225642",principal_cps@rediffmail.com,
2130182,CHILDREN SCHOOL,Mr Rajesh Kumar Tripathi,Senior Secondary,31/03/2023,"AZAMGARH- UTTAR PRADESH ,276001","0546 ,2260660",dr.pkumar03@gmail.com,
2130447,CHILDREN'S ACADEMY,NAYANA MOHAPATRA,Secondary School,31/03/2024,"KAMACHHA VARANASI UTTAR PRADESH ,201010","0542 ,9335004753",nayanamohapatra555@gmail.com,
2131956,CHILDRENS ACADEMY,AJAY KRISHNA ANAND,Senior Secondary,31/03/2025,"BANKEYGANJ ROAD, GOLA GOLA GOKARAN NATH, LAKHIMPUR KHERI UP ,262802","5876 ,232758",childrensacademygola@gmail.com,http://www.xyz.com
2132622,CHILDRENS ACADEMY,SHIFALIKA M MISRA,Secondary School,31/03/2025,"20 A, MALL AVENUE, LUCKNOW, UP ,226001","0522 ,2239565",caprincipalcbse@gmail.com,http://www.childrensacademylko.com
2132127,CHILDRENS ACADEMY,ANAND,Senior Secondary,31/03/2023,"AIRA ROAD, MEERPUR ,262701","5872 ,259256",asluckyanand@gmail.com,
2133670,CHINMAY BHARAT ACADEMY,MRS. SANDHYA RAI,Senior Secondary,31/03/2024,"LAKHAMIPUR,PO-FATEHPUR ATWA, GHAZIPUR, U.P. ,233001",",9532460880",chinmaybharatacademy@gmail.com,http://www.chinmaybharatacademy.in
2130306,CHINMAYA VIDYALAYA,ASHOK KUMAR TIWARY,Senior Secondary,31/03/2023,"UNCHAHAR RAIBEREILLY UTTAR PRADESH ,229406","5311 ,277207",ak_tiwary66@yahoo.co.in,
2130228,CHIRANJIV BHARATI SCHOOL,SANJAY KUMAR SINGH,Senior Secondary,31/03/2023,"SECTOR-M AASHIANA P.O. L D A COLONY KANPUR ROAD LUCKNOW UTTAR PRADESH ,226012","0522 ,2435736",principal@chiranjivbharatischool.com,
2131932,CHRIST CONVENT SCHOOL,RAMESHWAR DAYAL,Senior Secondary,31/03/2025,"ORAI ROAD, RATH ,210431","5280 ,220440",christnivas@gmail.com,
2132184,CHRIST JYOTI CONVENT SCHOOL,MISSGRESHMA CSN,Senior Secondary,31/03/2026,"MANDER DEH MAFI PO MANDER MOD BAMRAULI ALLAHABAD-211012 ,211012","0532 ,8004165409,",christjyoti555@gmail.com,http://www.cjcsallahabad.org
2132503,CHRISTURAJA PUBLIC SENIOR SECONDARY SCHOOL,DR. SHRAVAN KUMAR SINGH,Senior Secondary,31/03/2023,"VILLAGE JUNGLE JHAJHWA POST PEPPEGANJ ,273165",",05512762601",christurajappg@gmail.com,http://www.christurajaschool.edu.in
2132818,CHRISTURAJA SCHOOL,MR. AJAY KUMAR TRIPATHI,Senior Secondary,31/03/2023,"HATA KUSHINAGAR UTTAR PRADESH ,274203",",7376664927",christurajahata@gmail.com,www.christurajahata.com
2132426,CHRISTY MEMORIAL SCHOOL & COLLEGE,MISS NEHA PITAMBER,Senior Secondary,31/03/2023,"HATHIGANJ PURWAKHAS, KARMA, ,211007",",9554573078",principalchristy92@gmail.com,http://www.christymemorial.in/
2130993,CITIZEN COLLEGE,-,Secondary School,31/03/2011,"BALAM NAGAR, NAINI, KARCHANA ,211008",",",,
2131497,CITY CONVENT,SAMIR KUMAR PANDEY,Senior Secondary,31/03/2024,"VILL.- SAHATWAR ,277211","5494 ,262005",sameerpandeyccs@gmail.com,
2131001,CITY INTERNATIONAL SCHOOL,SUNITA GANDHI,Senior Secondary,31/03/2024,"MANAS ENCLAVE, INDIRA NAGAR ,226016","0522 ,3204278",sunitag@globaleducation.org,http://www.ciseducation.org
2130557,CITY PUBLIC SCHOOL,S J RANA,Senior Secondary,31/03/2023,"NEKPUR CHAURASI FATEHGARH FARRUKHABAD UTTAR PRADESH ,209684","5692 ,291059",cpsssfatehgarh@gmail.com,
2131672,CITY PUBLIC SCHOOL,NEELESH MISHRA,Senior Secondary,31/03/2025,"MUNGRABADSHAHPUR, JAUNPUR-222202 ,222202","5454 ,244275",alokgupta98@gmail.com,
2132479,CITY PUBLIC SCHOOL,MR. A N SHUKLA,Senior Secondary,31/03/2022,"VILL MOTIRAM KA PURWA, MAHIYAMAU PO JETHWARA ,230129",",9415350982",cpsmahiyamau@gmail.com,http://www.cpschool.net
2133102,CITY PUBLIC SCHOOL,Mr.S.P. Pandey,Secondary School,31/03/2022,"OPPOSITE RAILWAY STATION, KHALILABAD ,272175","0562 ,05547 226475",schoolcity70@gmail.com,http://www.cps.com
2131470,COLONEL S. N. MISHRA OBE MEMORIAL SCHOOL,SWATI TRIVEDI,Senior Secondary,31/03/2023,"SOUTH CITY, F BLOCK, LUCKNOW ,226012","0522 ,8176092220",swatitrivedi116@gmail.com,
2131606,COLUMBUS INTERNATIONAL SCHOOL,DIPAK KUMAR SINGH,Senior Secondary,31/03/2023,"VILLAGE - SISWAR, POST - SISWAR,THANA - NAGRA, TAHSIL - RASRA, NAGRA, BALLIA ,221712","0522 ,4045694",support@columbusintschool.com,http://www.columbusindia.com
2133530,COSMOPOLITAN SCHOOL,MR. VAISAKH P	 	,Secondary School,31/03/2023,"ASOPUR,TANDA, AMBEDKAR NAGAR,U.P.-224190 ,224190",",9450491904",cosmopolitanschooltanda190@gmail.com,http://www.cosmopolitanschool.in
2132527,CREATIVE CONVENT COLLEGE,MRS. RAKHI SACHAN,Senior Secondary,31/03/2022,"SHANTI NAGAR, SAROJINI NAGAR, LUCKNOW ,226008","0522 ,05223260192,",creativeconventcollege123@gmail.com,http://www.creativeconvent.in
2130595,CRESCENT CONVENT SCHOOL,ABDUL KALAM KHAN,Senior Secondary,31/03/2024,"BYE-PASS ROAD DILDARNAGAR GHAZIPUR UTTAR PRADESH ,232326","5497 ,244347",,
2131538,CROSS BELLY INTERNATIONAL SCHOOL,SARVESH KUMAR SINGH,Senior Secondary,31/03/2023,"KUKURIPUR, POST SATHIOAN, ,276406","0546 ,2209233",sarveshbhu9@gmail.com,http://www.crossbelly.com
2133152,CROWN CONVENT SCHOOL,MR. AMAN AGARWAL,Senior Secondary,31/03/2024,"CROWN CONVENTSCHOOL KANDHLA ROAD BUDHANA PIN CODE- 251305 DISTT-MUZAFFARNAGAR UTTAR PRADESH INDIA ,251305",",9068514223",crownconventbdn@gmail.com,http://www.ccsbudhana.com
2130309,D A V PUB SCHOOL,SANDHYA PANDEY,Secondary School,31/03/2023,"PARASI KAKRI NCL DISTT- SONEBHADRA UTTAR PRADESH ,231220","5446 ,277956",sandhyapandey1712@gmail.com,
2130298,D A V PUBLIC SCHOOL,B M UPADHYAY,Senior Secondary,31/03/2026,"TANDA THERMAL POWER PROJECT, DISTT FAIZABAD (AMBEDKAR NAGAR) UTTAR PRADESH ,224238","0527 ,3214415",upadhyaybm@gmail.com,
2130092,D A V PUBLIC SCHOOL,Dr.D K Mishra,Senior Secondary,31/03/2022,"FEROJE GANDHI UNCHAHAR THERMAL POWER PROJECT UNCHAHAR RAEBARELI ( UTTAR PRADESH ) ,229406","0531 ,277028",principaldavucr@rediffmail.com,davunchahar.com
2130170,D A V PUBLIC SCHOOL,Devendra Kumar Mishra,Senior Secondary,31/03/2023,"RIHAND SUPPER THERMAL POWER PROJECT RIHAND NAGAR DISTT SONEBHADRA UTTAR PRADESH ,231223","0544 ,6243008",kumard.mishra@gmail.com,
2130162,D A V PUBLIC SCHOOL,BINOD KUMAR SINGH,Senior Secondary,31/03/2025,"ANPARA THERMAL PROJECT ADAIDPARA DISTT SONEBHADRA UTTAR PRADESH ,231225","5446 ,272634",davprincipal_anp@yahoo.in,http://www.rampusgkp.org
2130312,D A V PUBLIC SCHOOL,MRS PUSHPA BHATT,Secondary School,31/03/2025,"SECTOR 18 INDIRA NAGAR LUCKNOW UTTAR PRADESH ,226016",",359179",,
2130046,D A V PUBLIC SR SEC SCHOOL,ARVIND KUMAR SINGH,Senior Secondary,31/03/2024,"P O BINA PROJECT (NCL) SONEBHADRA DISTT UTTAR PRADESH ,231220","5446 ,276477",davbinaprincipal@gmail.com,
2133667,D D PUBLIC SCHOOL,MR. JEMS STIPHAN,Secondary School,31/03/2024,"KADIPUR, BASDEOPUR, GHAZIPUR (U.P.) ,223222",",00000000",ddpskadipur@gmail.com,www.ddpskadipur.com
2133265,D K PUBLIC SCHOOL,MR. KAPIL DEV GUPTA,Secondary School,31/03/2022,"VILL. BORRA, POST KAHLA, DISTRICT ,230301",",9450836505",dkpublicschoolkahlaraniganj@gmail.com,http://www.dkpublicschool.in
2132492,D M T PUBLIC SCHOOL,MR. VIPUL CHANDRA MISHRA,Senior Secondary,31/03/2022,"D M T PUBLIC SCHOOL SOMNATH MANDIR DEORIA ,274001","91 ,9415661806,",dmtpublicschool@gmail.com,http://www.dmtpublicschool.com
2133602,D P MEMORIAL PUBLIC SCHOOL,MR. MAHESH KUMAR,Secondary School,31/03/2023,"VILL-GHOSIA, KARAN CHAURAHA, PO-SARAI AKIL, KAUSHAMBI-212216 (UP) ,212216",",",dpmpschool52@gmail.com,
2132315,D R M PUBLIC SCHOOL,SUDHIR KUMAR SRIVASTAV,Senior Secondary,31/03/2026,"FIROZPUR ROAD, VILL & PO- GANJA, DISTT.-FAIZABAD ,224001","5278 ,265585",sudhirshashi2011@gmail.com,http://www.drmpublicschool.com
2131192,D.A.V. ACADEMY,ANITA sINGH,Senior Secondary,31/03/2025,"D.A.V. ACADEMY, TANDA, FAIZABAD(AMBEDKAR NAGAR) ,224190","5273 ,225299",anita.singh1997@gmail.com,
2131160,"D.A.V.PUBLIC SCHOOL, ROBERTSGANJ",RAJ KUMAR ,Senior Secondary,31/03/2026,"D.A.V.PUBLIC SCHOOL, ROBERTSGANJ DIST. SONEBHADRA (U.P.) ,234216","5444 ,252165",rkbhw86@gmail.com,
2132075,D.D. MODEL SCHOOL,DHIREND KUMAR SINGH,Senior Secondary,31/03/2023,"LEORUWA,DOBHI,JAUNPUR,UP ,222148","0545 ,0246055",SINGHMANOJ1290@GMAIL.COM,http://www.ddms.com
2131116,D.P. PUBLIC SCHOOL,JAYA SINGH,Senior Secondary,31/03/2025,"13/2,PRAYAG STREET, MASTER D.P ROAD, ALLAHABAD, CHAYAL ,211002","0532 ,2250177",DPPS.ALLD@GMAIL.COM,http://www.dpps.in
2130962,DABBLE PUBLIC SCHOOL,ROMA AGARWAL,Senior Secondary,31/03/2024,"VILLAGE & POST BANTHARA, DISTT LUCKNOW, UTTAR PRADESH ,226001","0522 ,2861905",roma.agarwal1@gmail.com,
2130516,DAFFODILS PUBLIC SCHOOL,KANCHAN SRIVASTAV,Senior Secondary,31/03/2023,"LOHIA TALAB MIRZAPUR UTTAR PRADESH ,231001","5442 ,220178",srivastavkanchan99@gmail.com,
2133041,DALIMSS SUNBEAM CHAKIA,Ajeet Kumar Sharma,Senior Secondary,31/03/2023,"BUDHAWAL ,232103",",05413222240",dalimsssunbeamchakia@gmail.com,
2133275,DALIMSS SUNBEAM SCHOOL,MR. CHANRASEN TIWARI,Senior Secondary,31/03/2024,"RAKASAHAN, DILDARNAGAR ,232326",",6393175455",dalimssdln@gmail.com,http://www.dalimssdln.com
2133214,DALIMSS SUNBEAM SCHOOL,MR. RISHI KUMAR SINGH,Senior Secondary,31/03/2024,"VILL.-DOBHIYARA,POST- HALIYAPUR,BLOCK-BALDIRAI, DISTT-SULTANPUR, U.P.-227815 ,227815",",7905499759",dalimsssunbeansln2020@gmail.com,http://dalimsssunbeamsultanpur.org
2133680,DALIMSS SUNBEAM SCHOOL,MR. SHAILPATI PANDEY,Secondary School,31/03/2024,"GANDHINAGAR, MOHAMMADABAD, GHAZIPUR U.P. ,233227",",9455945555",dalimss.gandhinagar@gmail.com,www.dalimssgandhinagargzp.com
2133690,DALIMSS SUNBEAM SCHOOL,MRS. MEHARUNNISHA,Secondary School,31/03/2024,"MARUI, SAIYADRAJA, CHANDAULI, U.P. ,232110",",9450106825",rafique8akhtar@gmail.com,http://dalimsssaiyadraja.com
2132750,DALIMSS SUNBEAM SCHOOL,DR. SUMANA LAHIRI,Senior Secondary,31/03/2022,"ANDHAU BYPASS ROAD BIRAICH ,233001","091 ,9415305500",dalimss.ghazipur@gmail.com,http://www.ghazipur.dalimsssunbeam.com
2131820,DALIMSS SUNBEAM SCHOOL,ALKA GUPTA,Senior Secondary,31/03/2020,"VILL- AFLEPUR, ANGULI, SHAHGANJ, JAUNPUR, UTTAR PRADESH ,222001","5452 ,9235443353",dalimssjaunpur@gmail.com,
2130531,DAV PUBLIC SCHOOL,ASHOK MATHUR,Senior Secondary,31/03/2024,"KHANDA PO SHAKTI NAGAR SONEBHADRA UTTAR PRADESH ,231222","5446 ,234342",ashma97@rediffmail.com,http://dpsvndadri.com/
2132056,DAV PUBLIC SCHOOL,Vivekanand Choudhary,Secondary School,31/03/2023,"NEAR 36 BATALION PAC, DURGA MANDIR ROAD, RAMNAGAR ,221008","0542 ,2669442",vnc1968@rediffmail.com,
2133660,"DAV PUBLIC SCHOOL, OBRA",MRS. NIDHI RATHORE,Secondary School,31/03/2024,"OBRA THERMAL PROJECT UPRVUNL VIDYUT UTPADAN NIGAM LTD. OBRA P.O. OBRA, SONBHADRA, UTTAR PRADESH-231219 ,231219",",05445262526",davobraprincipal@gmail.com,http://www.davpsobra.org
2131468,DAWN THE HIGHER,Manisha S Jaiswal,Senior Secondary,31/03/2022,"NASEERAPUR ANDAWA, PHOOLPUR, ALLAHABAD ,211003","0532 ,564040",jaiswalmeetu74@gmail.com,
2132605,DAWN VASCO SCHOOL,MR. JANARDAN YADAV,Secondary School,31/03/2025,"AMHAT ALIAS BAIRIHWA, MALVIYA ROAD, BASTI ,272001","0554 ,9451141309",dvsavcbasti@gmail.com,http://www.bawnvasco.in
2131959,DAWN WASHCO SCHOOL,REENA MEHROTRA,Senior Secondary,31/03/2025,"VILLAGE & POST KASARA MAU ,275102","0547 ,2220287",dwskasaramau01@gmail.com,http://www.xyz.com
2130795,DAYANAND DINANATH EDUCATION CENTRE,ANITA GOEL,Senior Secondary,31/03/2026,"NH 86 RAMAIPUR MAIN HAMIRPUR ROAD KANPUR UP ,209214","0512 ,7524800444",anitagoelk57@gmail.com,
2130752,DAYAWANTI PUNJ MODEL SCHOOL,Rajkumari,Senior Secondary,31/03/2023,"V&PO SITAMARHI SANT RAVI DAS NAGAR BHADOHI UP ,221309","5414 ,236662",drrk122@gmail.com,http://www.jbnss.org
2130619,DAYAWATI MODI ACADEMY,Ranjan Roy,Senior Secondary,31/03/2023,"RAM NAGAR VARANASI UTTAR PRADESH ,221110","5412 ,269643",dr_ranjan_roy@yahoo.co.in,http://dma.ac.in
2130093,DAYAWATI MODI PUBLIC  SCHOOL,AMARJEET SIDHU,Senior Secondary,31/03/2025,"GUJARMAL MODI GRAM RAI BARELLI UTTAR PRADESH ,229001","0535 ,09455382101",principal@dmpsraebareli.in,www.dmpsraebareli.in
2131689,DEHRADOON PUBLIC SCHOOL,ANITA TIWARI,Senior Secondary,31/03/2025,"DOMRI PARAO VRANASI ,221102","0542 ,3267133",anitatiwariddps@gmail.com,
2131591,DELHI PUBLIC CONVENT SCHOOL,USHA PANDEY,Senior Secondary,31/03/2023,"BAHERI, MIDDHA, BALLIA ,277001","5498 ,223157",ushapandey1763@gmail.com,
2133413,DELHI PUBLIC INTERNATIONAL SCHOOL,MR. KRISHNA MURARI YADAV,Secondary School,31/03/2023,"CHHATARI, JALALPUR, KERAKAT ,222102",",9999806290",dpinternationalschool@gmail.com,http://www.dpischhatari.com
2130642,DELHI PUBLIC SCHOOL,MRS. GHAZALA AFSAR RUBY,Senior Secondary,31/03/2024,"SECT 19 INDIRA NAGAR LUCKNOW UTTAR PRADESH ,226016","0522 ,05222717293",dpsindiranagar@superhousegroup.com,http://www.dpsindiranagar.com
2130637,DELHI PUBLIC SCHOOL,RAVINDER KUMAR PANDEY,Senior Secondary,31/03/2025,"VILL VISHOKHAR NH-2 CHANDULI MOHANSARAI POST BACHHAON VARANASI UTTAR PRADESH ,221011","0542 ,2226551",principaldpsv@gmail.com,
2130878,DELHI PUBLIC SCHOOL,SUJATA SINGH,Senior Secondary,31/03/2022,"DEVRAKH NAINI ALLAHABAD UTTAR PRADESH ,211001","0532 ,7309037049",principaldpsallahabad@gmail.com,
2130477,DELHI PUBLIC SCHOOL,ARCHANA NIGAM,Senior Secondary,31/03/2023,"287-295 BITHOOR ROAD KALYANPUR KANPUR UTTAR PRADESH ,208017","0512 ,9044050622",write2archananigam@gmail.com,http://dpskalyanpur.com
2130724,DELHI PUBLIC SCHOOL,RACHNA MOHOTRA,Senior Secondary,31/03/2025,"AZAD NAGAR, MAINAWATI MARG KANPUR UP ,208002","91 ,8726022066",DPSR_MOHOTRA@REDIFFMAIL.COM,www.dpsazdngr.com
2130915,DELHI PUBLIC SCHOOL,NEELAM PAL,Senior Secondary,31/03/2022,"VILLAGE - SEHAMALPUR POST-KAZI SARAI, DISTT VARANASI, UTTAR PRADESH ,221105","0542 ,9598072839",dpsk2005@gmail.com,http://www.dps-kashi.com
2131754,DELHI PUBLIC SCHOOL,BHAVNA SINGH,Senior Secondary,31/03/2022,"NH2 AGRA ROAD, ETAWAH ,206001","5688 ,263404",principal@dpsetawah.com,http://www.dpsetawah.com
2131718,DELHI PUBLIC SCHOOL,MISS NEERU BHASKAR,Senior Secondary,31/03/2024,"SEC-6, JANKIPURAM EXT. ,226021","0522 ,0522-2772862",neerubhaskar09@yahoo.in,http://www.dpsjankipuram.com
2132330,DELHI PUBLIC SCHOOL,MRS. SUVIR KAPOOR,Senior Secondary,31/03/2024,"218, JHOKHAN BAGH JHANSI (U.P.) 284001 ,284001","919 ,05106050005,",cbse@dpsjhansi.in,http://www.dpsjhansi.in/
2132373,DELHI PUBLIC SCHOOL,MRS. MANISHA ANTHWAL,Senior Secondary,31/03/2026,"4/26,SECTOR 4,GOMTI NAGAR EXTENSION ,226010","0522 ,07275036866",dpsgomtinagar@superhousegroup.com,http://www.dpsgomtinagar.com
2130737,DELHI PUBLIC SCHOOL,Mrs Manisha Anthwal,Senior Secondary,31/03/2025,"SECTOR II RAKSHA KHAND UDHYAN II ELDECO COLONY RAI BARELLY ROAD LUCKNOW, UP ,226025","0522 ,4081945",principal@dpseldeco.com,http://www.dpseldeco.com
2132229,DELHI PUBLIC SCHOOL SITAPUR,MR. RAKESH KUMAR SINGH,Senior Secondary,31/03/2026,"SITAPUR SIKSHA SANSTHAN ,261001","5862 ,9838075070",dps.sitapur@gmail.com,http://www.dpssitapur.com
2131978,"DELHI PUBLIC SCHOOL,",Manju Lakhanpal,Senior Secondary,31/03/2025,"OPP. ANSALS GOLF CITY, SHAHEEDPATH, LUCKNOW ,226002","0522 ,8601444420",principal.dpsslko@gmail.com,http://www.dpslko.com
2131349,"DELHI PUBLIC SCHOOL, BARRA",SHILPA MANISH,Senior Secondary,31/03/2022,"DELHI PUBLIC SCHOOL, MEHARBAN SINGH KA PURWA, BARRA, KANPUR ,208002","0512 ,268354",shilpa.mohit@gmail.com,http://www.dpsbarra.com
2133647,DELHI PUBLIC SECONDARY SCHOOL,MRS. ANJU DUBEY,Senior Secondary,31/03/2024,"BHARUHANA, VARANASI ROAD, MIRZAPUR, U.P. 2310001 ,231001",",7459976666",tiwari.bharat7@gmail.com,http://www.dpsmirzapur.in
2133248,DELHI PUBLIC SECONDARY SCHOOL,MISS SHALINI SRIVASTAVA,Senior Secondary,31/03/2024,"VILL-BIJAULI, PO- AKCHHOR, ROBERTSGANJ, SONEBHADRA ,231216",",7839183959",delhipublicschoolrobertsganj@gmail.com,http://www.dpssrobertsganj.in
2133196,DELHI SCHOOL OF EXCELLENCE,MR. GOPAL TRIPATHI,Senior Secondary,31/03/2024,"DELHI SCHOOL OF EXCELLENCE, HAVELI KHAS, BASTI, UTTAR PRADESH ,272001",",9415122020",delhischoolbasti@gmail.com,www.dsebst.com
2133559,DELHI WORLD PUBLIC SCHOOL,MR. SANTOSH KUMAR SINGH,Senior Secondary,31/03/2024,"AJANARI NH-27, KANPUR-JHASNSI HIGHWAY ,285001",",05162",dwpsorai.cbse@gmail.com,http://dwpsorai.in/
2130669,DEORIA SENIOR SECONDARY SCHOOL,ANITA MISHRA,Senior Secondary,31/03/2025,"NEAR KURNA BRIDGE DEORIA GORAKHPUR ROAD DEORIA UTTAR PRADESH ,274001","5568 ,248937",dssschool@gmail.com,www.deoriaschool.in
2133020,DEV INTERNATIONAL SCHOOL,MRS. MALTI ROY,Senior Secondary,31/03/2023,"SHIVRAMPUR KALAN, RATNUPUR, JAUNPUR ,222181",",9935066262",devintschool@gmail.com,http://www.dis.org.in
2132402,DEV NARAYAN PUBLIC SCHOOL,RAS BEHARI MISHRA,Secondary School,31/03/2024,"SANGAM VIHAR HAVILYA JHUNSI ALLAHABAD 211019 ,211019","91 ,9889746000",rasbeharimishra17@gmail.com,http://www.dnps.co.in
